person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,male,Bachelor,101814.0,5,MORTGAGE,5000.0,VENTURE,10.99,0.05,2,705,Yes,0
25,female,Master,39985.0,2,RENT,7200.0,MEDICAL,9.51,0.18,4,602,Yes,0
23,male,High School,49061.0,0,RENT,10000.0,DEBTCONSOLIDATION,13.22,0.2,4,638,No,0
38,female,Associate,108661.0,16,MORTGAGE,7000.0,DEBTCONSOLIDATION,6.99,0.06,16,678,Yes,0
24,female,Associate,108667.0,0,RENT,10000.0,PERSONAL,7.5,0.09,2,639,Yes,0
25,female,Bachelor,49260.0,1,RENT,15000.0,EDUCATION,12.58,0.3,3,720,No,1
25,female,Bachelor,34352.0,0,RENT,6420.0,VENTURE,13.36,0.19,4,688,No,0
23,female,Bachelor,38081.0,2,RENT,1000.0,PERSONAL,14.96,0.03,3,622,No,1
28,female,Master,26877.0,4,MORTGAGE,1477.0,VENTURE,13.01,0.05,6,621,Yes,0
22,male,Bachelor,44452.0,0,RENT,6000.0,EDUCATION,14.22,0.13,3,694,No,0
34,female,Master,116257.0,10,OWN,12000.0,VENTURE,11.99,0.1,6,665,Yes,0
34,female,High School,58376.0,12,RENT,10000.0,PERSONAL,15.7,0.17,9,635,Yes,0
28,female,Master,56588.0,4,RENT,12000.0,MEDICAL,11.01,0.21,8,582,No,0
27,female,Associate,60592.0,3,RENT,6000.0,VENTURE,11.36,0.1,9,638,Yes,0
25,female,Bachelor,58473.0,3,MORTGAGE,7350.0,PERSONAL,11.12,0.13,2,653,Yes,0
25,male,Master,49300.0,2,RENT,5000.0,DEBTCONSOLIDATION,12.99,0.1,3,537,Yes,0
26,male,Master,48908.0,6,RENT,12000.0,DEBTCONSOLIDATION,9.99,0.25,3,629,No,0
23,female,Bachelor,55703.0,4,MORTGAGE,3000.0,MEDICAL,11.49,0.05,4,668,No,0
28,female,Bachelor,193112.0,5,MORTGAGE,25000.0,HOMEIMPROVEMENT,12.5,0.13,5,612,Yes,0
25,male,High School,129315.0,4,MORTGAGE,24000.0,DEBTCONSOLIDATION,5.99,0.19,2,678,Yes,0
29,male,High School,51453.0,7,RENT,11300.0,DEBTCONSOLIDATION,10.0,0.22,5,679,Yes,0
24,female,Bachelor,126430.0,2,MORTGAGE,5000.0,VENTURE,15.28,0.04,2,662,No,0
26,female,High School,109200.0,4,RENT,8400.0,PERSONAL,11.01,0.08,2,679,No,0
30,male,Master,126985.0,7,MORTGAGE,20000.0,EDUCATION,11.83,0.16,5,599,Yes,0
31,male,Bachelor,259003.0,10,MORTGAGE,15000.0,MEDICAL,10.99,0.06,10,663,Yes,0
22,male,Master,54475.0,0,RENT,3200.0,PERSONAL,11.01,0.06,4,674,No,0
28,female,High School,48993.0,7,RENT,5000.0,VENTURE,10.61,0.1,10,636,Yes,0
28,male,Associate,109473.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.91,0.11,9,644,No,0
29,female,High School,75774.0,9,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.01,0.26,10,669,No,0
30,female,Master,116216.0,10,MORTGAGE,6000.0,VENTURE,5.42,0.05,7,670,No,0
30,male,Associate,110077.0,7,MORTGAGE,18374.0,HOMEIMPROVEMENT,12.06,0.17,7,621,No,0
29,male,High School,65768.0,10,RENT,2000.0,HOMEIMPROVEMENT,10.01,0.03,7,618,Yes,0
30,female,Associate,58818.0,10,RENT,7200.0,EDUCATION,10.39,0.12,8,619,No,0
27,female,Master,142447.0,4,MORTGAGE,16000.0,DEBTCONSOLIDATION,7.9,0.11,10,656,Yes,0
27,female,High School,100665.0,7,RENT,12000.0,DEBTCONSOLIDATION,9.85,0.12,6,672,Yes,0
22,male,High School,56509.0,0,RENT,6264.0,DEBTCONSOLIDATION,11.97,0.11,4,667,Yes,0
22,male,Associate,90951.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.74,0.07,4,552,Yes,0
31,male,Bachelor,39731.0,10,RENT,2334.0,HOMEIMPROVEMENT,6.49,0.06,6,675,Yes,0
29,female,Bachelor,33273.0,6,RENT,5000.0,PERSONAL,6.76,0.15,9,674,Yes,0
23,male,High School,67577.0,0,MORTGAGE,5000.0,MEDICAL,14.95,0.07,3,645,No,1
26,male,Bachelor,32281.0,3,OWN,8000.0,HOMEIMPROVEMENT,5.79,0.25,4,675,No,0
41,male,Associate,82826.0,19,RENT,15000.0,EDUCATION,13.47,0.18,12,715,Yes,0
25,female,Bachelor,72733.0,5,MORTGAGE,12000.0,VENTURE,10.99,0.16,2,703,No,0
24,female,Master,26055.0,2,RENT,4000.0,DEBTCONSOLIDATION,13.43,0.15,4,714,Yes,0
39,female,High School,53563.0,19,MORTGAGE,2500.0,PERSONAL,7.68,0.05,15,558,Yes,0
28,male,High School,116285.0,5,RENT,5000.0,VENTURE,11.12,0.04,7,668,Yes,0
40,female,Bachelor,109983.0,20,MORTGAGE,7920.0,MEDICAL,9.23,0.07,12,542,Yes,0
21,male,Associate,71868.0,0,MORTGAGE,25000.0,EDUCATION,14.09,0.35,2,576,Yes,0
21,male,Master,79140.0,0,OWN,5000.0,MEDICAL,5.79,0.06,4,677,Yes,0
23,male,Bachelor,157069.0,0,MORTGAGE,6000.0,MEDICAL,5.42,0.04,2,667,No,0
23,male,High School,103373.0,5,RENT,6700.0,MEDICAL,15.23,0.06,2,623,No,0
23,female,Associate,79031.0,1,RENT,15000.0,VENTURE,8.94,0.19,3,668,Yes,0
29,female,Bachelor,89451.0,5,RENT,1993.0,DEBTCONSOLIDATION,7.54,0.02,7,683,No,0
22,female,Bachelor,39312.0,0,MORTGAGE,6000.0,EDUCATION,8.49,0.15,2,662,Yes,0
29,male,Master,96852.0,1,MORTGAGE,15000.0,MEDICAL,11.01,0.15,10,727,Yes,0
41,male,High School,57254.0,18,RENT,5000.0,PERSONAL,7.51,0.09,11,674,No,0
31,female,High School,95456.0,9,RENT,10000.0,EDUCATION,11.41,0.1,8,689,Yes,0
24,female,High School,156991.0,2,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.74,0.16,3,653,No,0
23,female,Associate,41078.0,1,RENT,10000.0,EDUCATION,7.51,0.24,4,646,No,0
26,male,Bachelor,74170.0,3,MORTGAGE,12000.0,PERSONAL,10.99,0.16,3,628,Yes,0
29,male,Bachelor,49449.0,5,RENT,3600.0,DEBTCONSOLIDATION,8.59,0.07,5,658,Yes,0
22,female,High School,37046.0,0,RENT,7000.0,MEDICAL,9.79,0.19,3,593,Yes,0
29,female,Master,72918.0,6,RENT,4200.0,MEDICAL,8.63,0.06,10,661,Yes,0
39,female,Associate,72998.0,16,RENT,3600.0,PERSONAL,5.99,0.05,11,698,Yes,0
29,male,Master,137542.0,7,MORTGAGE,25953.0,PERSONAL,8.61,0.19,6,658,No,0
28,male,Bachelor,121835.0,6,MORTGAGE,15000.0,MEDICAL,8.94,0.12,9,674,No,0
23,male,High School,44505.0,3,RENT,9000.0,VENTURE,10.78,0.2,4,605,Yes,0
30,female,Associate,91212.0,6,RENT,11200.0,MEDICAL,13.16,0.12,5,619,Yes,0
25,male,High School,64975.0,3,RENT,7500.0,EDUCATION,10.39,0.12,4,639,Yes,0
23,male,Master,85260.0,0,RENT,3500.0,VENTURE,5.42,0.04,2,591,Yes,0
28,male,High School,109073.0,5,MORTGAGE,17600.0,HOMEIMPROVEMENT,16.35,0.16,5,606,No,0
37,female,Associate,94690.0,13,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.83,0.13,11,589,Yes,0
27,male,Bachelor,102586.0,5,MORTGAGE,18000.0,VENTURE,7.51,0.18,10,642,Yes,0
35,male,High School,61106.0,14,RENT,3000.0,EDUCATION,7.88,0.05,8,675,Yes,0
47,male,Master,58865.0,24,RENT,2500.0,DEBTCONSOLIDATION,14.65,0.04,17,728,Yes,0
23,female,Associate,18678.0,0,RENT,1732.0,MEDICAL,12.68,0.09,3,556,Yes,0
36,male,High School,67190.0,11,MORTGAGE,3000.0,EDUCATION,11.01,0.04,14,574,No,0
22,male,Associate,51172.0,0,RENT,2500.0,EDUCATION,11.59,0.05,3,631,Yes,0
30,female,High School,72923.0,10,RENT,7200.0,HOMEIMPROVEMENT,6.76,0.1,8,592,Yes,0
23,female,Bachelor,59556.0,0,RENT,4500.0,DEBTCONSOLIDATION,12.21,0.08,4,559,Yes,0
25,male,Associate,49328.0,4,RENT,5000.0,DEBTCONSOLIDATION,12.43,0.1,3,596,Yes,0
40,male,Associate,199346.0,18,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.51,0.05,16,620,Yes,0
22,male,Bachelor,64360.0,2,OWN,4800.0,EDUCATION,17.49,0.07,3,629,No,0
23,male,Master,27124.0,0,RENT,6600.0,EDUCATION,11.11,0.24,2,512,Yes,0
27,male,Bachelor,78933.0,2,MORTGAGE,10250.0,DEBTCONSOLIDATION,8.59,0.13,5,657,No,0
28,male,Master,144878.0,5,MORTGAGE,14400.0,MEDICAL,10.74,0.1,7,686,Yes,0
32,female,High School,169401.0,9,MORTGAGE,20000.0,MEDICAL,6.91,0.12,10,704,No,0
29,male,High School,80877.0,10,OWN,12000.0,VENTURE,6.99,0.15,8,594,Yes,0
28,male,Bachelor,49280.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,10.26,0.2,6,640,No,0
44,male,Associate,110391.0,22,MORTGAGE,7900.0,MEDICAL,8.59,0.07,14,688,No,0
35,female,Master,46778.0,10,MORTGAGE,9600.0,VENTURE,7.49,0.21,9,646,Yes,0
28,female,Bachelor,78731.0,8,RENT,7000.0,HOMEIMPROVEMENT,8.49,0.09,6,676,No,0
23,female,High School,44116.0,0,OWN,18000.0,VENTURE,7.88,0.41,2,619,Yes,0
22,male,High School,193368.0,0,RENT,10000.0,VENTURE,8.94,0.05,3,549,Yes,0
27,male,Associate,70564.0,5,RENT,5900.0,DEBTCONSOLIDATION,9.32,0.08,7,618,Yes,0
27,male,Associate,129412.0,3,MORTGAGE,24717.0,PERSONAL,11.44,0.19,5,710,Yes,0
23,male,High School,61017.0,5,MORTGAGE,10000.0,MEDICAL,10.99,0.16,3,636,No,0
30,male,High School,94882.0,7,RENT,25000.0,HOMEIMPROVEMENT,11.01,0.26,9,635,No,1
22,female,High School,42890.0,0,MORTGAGE,5000.0,MEDICAL,7.9,0.12,3,597,Yes,0
47,female,Bachelor,22535.0,24,RENT,3000.0,PERSONAL,5.98,0.13,14,718,No,1
36,male,Associate,41719.0,13,MORTGAGE,5000.0,PERSONAL,10.65,0.12,15,715,No,0
22,female,Bachelor,90982.0,2,MORTGAGE,10600.0,EDUCATION,5.79,0.12,2,707,Yes,0
34,male,Master,110361.0,11,MORTGAGE,15000.0,VENTURE,11.01,0.14,10,717,No,0
25,male,Bachelor,70177.0,2,MORTGAGE,12275.0,HOMEIMPROVEMENT,11.01,0.17,3,663,Yes,0
23,female,Master,23759.0,2,RENT,6000.0,EDUCATION,10.59,0.25,2,604,No,1
21,female,High School,64752.0,1,RENT,10000.0,EDUCATION,7.51,0.15,4,600,Yes,0
31,male,Bachelor,43032.0,8,RENT,12000.0,DEBTCONSOLIDATION,7.46,0.28,10,595,No,1
26,male,Master,40770.0,3,RENT,4801.0,VENTURE,12.69,0.12,4,689,Yes,0
30,male,Bachelor,122826.0,6,RENT,18000.0,HOMEIMPROVEMENT,12.18,0.15,7,653,Yes,0
59,male,High School,210967.0,37,RENT,12000.0,PERSONAL,10.59,0.06,27,656,Yes,0
23,female,High School,85377.0,3,MORTGAGE,14056.0,DEBTCONSOLIDATION,14.18,0.16,4,565,Yes,0
25,male,High School,87192.0,3,MORTGAGE,14000.0,EDUCATION,12.42,0.16,2,596,Yes,0
23,female,Bachelor,81590.0,0,OWN,6400.0,PERSONAL,11.01,0.08,3,656,Yes,0
36,male,Bachelor,53957.0,18,RENT,16000.0,DEBTCONSOLIDATION,14.65,0.3,11,651,No,1
27,male,High School,102917.0,8,RENT,2000.0,DEBTCONSOLIDATION,14.22,0.02,9,674,No,0
22,male,High School,38044.0,0,MORTGAGE,3000.0,MEDICAL,12.54,0.08,3,671,No,0
34,female,Bachelor,74814.0,13,RENT,30000.0,MEDICAL,11.71,0.4,8,719,No,1
26,female,Associate,124953.0,7,MORTGAGE,6000.0,MEDICAL,11.01,0.05,6,625,Yes,0
27,female,Associate,46835.0,4,RENT,6000.0,DEBTCONSOLIDATION,10.29,0.13,7,668,No,0
28,female,Master,187574.0,4,MORTGAGE,10316.0,PERSONAL,8.28,0.05,6,677,Yes,0
26,male,High School,67257.0,4,MORTGAGE,5000.0,VENTURE,6.92,0.07,3,602,Yes,0
27,female,Master,50794.0,5,RENT,11091.0,DEBTCONSOLIDATION,14.65,0.22,5,664,No,1
26,male,High School,66845.0,3,RENT,12000.0,PERSONAL,7.88,0.18,4,659,No,0
25,female,Associate,40006.0,6,RENT,9000.0,PERSONAL,5.79,0.22,3,604,Yes,0
24,male,Associate,74912.0,2,MORTGAGE,2000.0,EDUCATION,13.49,0.03,3,571,No,0
58,female,Associate,24991.0,31,RENT,4000.0,EDUCATION,9.99,0.16,30,650,Yes,0
41,male,Associate,91016.0,22,MORTGAGE,5500.0,EDUCATION,12.87,0.06,16,633,No,0
25,female,Bachelor,166313.0,3,MORTGAGE,5000.0,MEDICAL,11.86,0.03,4,680,No,0
28,female,Bachelor,69577.0,5,MORTGAGE,13000.0,HOMEIMPROVEMENT,9.63,0.19,5,647,Yes,0
31,male,Master,49068.0,7,RENT,2500.0,MEDICAL,13.23,0.05,5,523,Yes,0
144,male,Associate,241424.0,121,MORTGAGE,6000.0,EDUCATION,11.86,0.02,2,807,No,0
23,female,Bachelor,144105.0,0,RENT,12000.0,EDUCATION,10.39,0.08,3,643,Yes,0
24,female,Associate,149887.0,0,MORTGAGE,12000.0,EDUCATION,10.36,0.08,4,661,Yes,0
36,male,High School,43026.0,12,MORTGAGE,5000.0,HOMEIMPROVEMENT,5.99,0.12,11,559,Yes,0
35,male,High School,110231.0,13,OWN,10000.0,MEDICAL,8.59,0.09,8,664,Yes,0
28,male,Bachelor,116648.0,7,MORTGAGE,6000.0,PERSONAL,12.69,0.05,10,707,No,0
22,male,High School,84747.0,2,MORTGAGE,6000.0,MEDICAL,6.03,0.07,2,662,Yes,0
26,male,High School,90905.0,3,MORTGAGE,20000.0,MEDICAL,13.61,0.22,5,676,No,0
22,male,High School,116274.0,0,MORTGAGE,25000.0,VENTURE,13.8,0.22,4,654,Yes,0
25,male,Associate,105315.0,2,MORTGAGE,10000.0,EDUCATION,10.35,0.09,3,665,No,0
29,male,Master,69762.0,8,RENT,3200.0,VENTURE,7.68,0.05,9,690,Yes,0
29,male,Associate,52756.0,4,RENT,4646.0,PERSONAL,6.07,0.09,6,570,Yes,0
25,female,Bachelor,52804.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.88,0.19,3,678,Yes,0
35,male,Associate,106667.0,13,RENT,13600.0,PERSONAL,7.9,0.13,6,615,Yes,0
23,male,Associate,53026.0,0,RENT,10450.0,PERSONAL,13.57,0.2,3,618,No,0
24,male,High School,67049.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,5.42,0.09,3,600,No,0
23,female,Associate,46831.0,2,OWN,5000.0,VENTURE,12.99,0.11,4,639,Yes,0
26,female,Bachelor,178736.0,0,MORTGAGE,7500.0,DEBTCONSOLIDATION,8.0,0.04,3,637,Yes,0
30,female,Bachelor,159141.0,10,RENT,21500.0,HOMEIMPROVEMENT,10.62,0.14,8,633,Yes,0
37,male,Doctorate,70660.0,18,RENT,7500.0,DEBTCONSOLIDATION,12.73,0.11,15,691,Yes,0
27,male,Bachelor,91447.0,3,MORTGAGE,6000.0,PERSONAL,7.74,0.07,7,583,Yes,0
21,male,Master,67526.0,0,RENT,6000.0,PERSONAL,11.01,0.09,3,661,No,0
22,female,Bachelor,46631.0,0,RENT,12000.0,EDUCATION,10.75,0.26,3,661,No,1
24,female,High School,73143.0,3,MORTGAGE,2800.0,EDUCATION,9.78,0.04,4,535,Yes,0
25,male,High School,73841.0,0,RENT,14400.0,PERSONAL,12.53,0.2,2,678,No,0
30,female,Bachelor,70493.0,6,RENT,8500.0,PERSONAL,11.01,0.12,5,632,Yes,0
40,female,Associate,115841.0,17,MORTGAGE,3200.0,HOMEIMPROVEMENT,11.01,0.03,17,693,Yes,0
26,female,Associate,85001.0,8,RENT,11600.0,DEBTCONSOLIDATION,6.99,0.14,3,671,Yes,0
64,male,High School,143858.0,44,MORTGAGE,5000.0,PERSONAL,8.0,0.03,22,698,No,0
24,male,Master,109152.0,1,MORTGAGE,35000.0,EDUCATION,12.68,0.32,2,627,Yes,0
25,female,High School,151103.0,3,RENT,3000.0,EDUCATION,13.58,0.02,4,558,Yes,0
25,female,High School,44727.0,3,MORTGAGE,18000.0,VENTURE,9.17,0.4,2,591,Yes,0
36,female,Associate,78848.0,13,RENT,15000.0,MEDICAL,13.72,0.19,11,638,No,0
24,male,Bachelor,67085.0,0,RENT,12000.0,EDUCATION,9.63,0.18,2,671,Yes,0
24,male,High School,32782.0,5,RENT,3000.0,MEDICAL,11.01,0.09,2,538,No,0
41,male,Associate,80193.0,17,RENT,6000.0,EDUCATION,10.47,0.07,13,625,No,0
24,female,Master,97178.0,4,RENT,12000.0,MEDICAL,12.69,0.12,2,694,Yes,0
24,male,Bachelor,75686.0,3,RENT,8000.0,VENTURE,11.14,0.11,4,626,No,0
27,female,Master,157172.0,4,RENT,10000.0,MEDICAL,11.49,0.06,10,507,Yes,0
28,male,Associate,34295.0,6,OWN,6000.0,HOMEIMPROVEMENT,8.9,0.17,8,606,No,0
24,male,Master,25319.0,0,RENT,7550.0,VENTURE,14.79,0.3,4,623,No,1
33,male,Bachelor,44264.0,10,MORTGAGE,7800.0,PERSONAL,7.14,0.18,10,600,No,0
23,male,Associate,42756.0,3,RENT,10000.0,EDUCATION,5.79,0.23,2,568,Yes,0
39,male,Bachelor,91327.0,18,MORTGAGE,7500.0,PERSONAL,12.06,0.08,15,646,Yes,0
31,male,Bachelor,41699.0,12,MORTGAGE,13000.0,PERSONAL,10.99,0.31,8,653,Yes,0
23,male,Associate,64305.0,2,RENT,4500.0,EDUCATION,6.76,0.07,4,661,Yes,0
23,male,Bachelor,159058.0,1,MORTGAGE,15000.0,PERSONAL,6.99,0.09,2,649,Yes,0
26,female,High School,104284.0,7,RENT,10000.0,VENTURE,13.49,0.1,4,654,No,0
28,male,High School,81729.0,4,RENT,5000.0,DEBTCONSOLIDATION,14.26,0.06,8,590,Yes,0
25,female,High School,20868.0,0,RENT,1500.0,MEDICAL,6.91,0.07,4,574,Yes,0
23,female,Associate,44585.0,0,RENT,4000.0,VENTURE,7.68,0.09,2,588,Yes,0
22,male,Associate,42824.0,0,RENT,8000.0,DEBTCONSOLIDATION,14.27,0.19,3,647,Yes,0
24,female,Master,58670.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.03,0.34,3,501,Yes,0
26,male,Bachelor,88686.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.09,0.11,3,663,No,1
27,female,Master,70818.0,3,RENT,5900.0,HOMEIMPROVEMENT,9.32,0.08,6,649,Yes,0
26,female,Associate,84848.0,3,MORTGAGE,14000.0,VENTURE,5.58,0.17,3,628,No,0
34,male,Associate,55994.0,11,MORTGAGE,6700.0,DEBTCONSOLIDATION,11.01,0.12,10,653,Yes,0
22,male,High School,69934.0,0,MORTGAGE,21000.0,MEDICAL,11.48,0.3,3,642,Yes,0
22,male,Master,73170.0,0,RENT,13000.0,DEBTCONSOLIDATION,8.94,0.18,2,663,Yes,0
33,female,Bachelor,205019.0,12,OWN,21000.0,HOMEIMPROVEMENT,14.26,0.1,5,578,No,0
28,female,Associate,87271.0,7,MORTGAGE,4500.0,MEDICAL,6.62,0.05,8,637,No,0
25,male,High School,24952.0,1,RENT,3100.0,MEDICAL,11.71,0.12,4,643,Yes,0
23,male,High School,70916.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.88,0.14,2,638,Yes,0
29,female,Bachelor,89003.0,9,MORTGAGE,20096.0,HOMEIMPROVEMENT,14.17,0.23,8,686,Yes,0
39,male,Bachelor,138776.0,15,MORTGAGE,25000.0,VENTURE,15.58,0.18,17,667,Yes,0
24,male,Associate,125650.0,2,MORTGAGE,14000.0,PERSONAL,9.99,0.11,3,680,Yes,0
33,female,High School,37268.0,11,RENT,2400.0,VENTURE,9.91,0.06,5,680,No,0
23,male,Associate,45602.0,4,RENT,10400.0,EDUCATION,7.66,0.23,4,592,Yes,0
30,female,High School,16733.0,9,RENT,3949.0,PERSONAL,13.71,0.24,7,652,No,1
24,female,Bachelor,65602.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,10.99,0.09,2,624,Yes,0
24,female,High School,56466.0,0,RENT,9000.0,MEDICAL,5.79,0.16,3,625,Yes,0
30,male,Master,102873.0,5,RENT,10000.0,DEBTCONSOLIDATION,13.16,0.1,10,655,Yes,0
33,male,High School,385074.0,12,MORTGAGE,14000.0,VENTURE,7.91,0.04,5,604,Yes,0
23,male,Master,115932.0,3,MORTGAGE,20000.0,VENTURE,11.11,0.17,2,668,No,0
25,female,Master,118316.0,2,RENT,10000.0,DEBTCONSOLIDATION,12.69,0.08,4,595,No,0
24,male,Associate,90980.0,0,MORTGAGE,3000.0,HOMEIMPROVEMENT,6.14,0.03,3,662,No,0
23,female,High School,39957.0,1,RENT,3000.0,VENTURE,10.0,0.08,2,641,Yes,0
31,male,High School,39284.0,9,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.86,0.15,8,669,Yes,0
30,male,Bachelor,84767.0,8,MORTGAGE,10200.0,MEDICAL,12.42,0.12,6,623,Yes,0
27,female,High School,47842.0,6,RENT,2000.0,EDUCATION,16.07,0.04,7,655,No,0
23,female,High School,241092.0,2,MORTGAGE,5000.0,EDUCATION,7.43,0.02,2,621,Yes,0
27,female,Associate,55220.0,4,MORTGAGE,4000.0,PERSONAL,6.99,0.07,7,668,No,0
27,male,Associate,86016.0,0,RENT,8400.0,EDUCATION,12.61,0.1,10,625,No,0
42,male,Associate,37342.0,20,RENT,1500.0,VENTURE,12.98,0.04,14,703,No,0
25,male,Associate,48953.0,1,MORTGAGE,14000.0,VENTURE,7.14,0.29,5,517,Yes,0
22,female,Bachelor,44865.0,1,MORTGAGE,9950.0,VENTURE,7.29,0.22,3,658,Yes,0
24,male,Bachelor,114049.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,15.85,0.09,3,671,Yes,0
24,male,Associate,60972.0,0,RENT,5000.0,VENTURE,11.01,0.08,4,616,Yes,0
26,male,Bachelor,154022.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,7.51,0.06,3,530,Yes,0
22,female,Bachelor,50601.0,0,MORTGAGE,10000.0,EDUCATION,13.57,0.2,4,698,No,1
25,female,Bachelor,109060.0,5,MORTGAGE,10000.0,VENTURE,12.61,0.09,3,705,No,0
27,female,High School,51460.0,5,RENT,10000.0,EDUCATION,11.01,0.19,8,675,Yes,0
24,male,Associate,36805.0,0,MORTGAGE,2400.0,DEBTCONSOLIDATION,13.11,0.07,2,560,No,0
26,male,Bachelor,49265.0,4,RENT,4000.0,EDUCATION,6.76,0.08,4,603,Yes,0
23,female,High School,73062.0,0,RENT,8000.0,MEDICAL,13.73,0.11,3,573,Yes,0
28,female,Bachelor,103033.0,4,RENT,20000.0,HOMEIMPROVEMENT,13.92,0.19,9,668,Yes,0
28,male,Bachelor,88103.0,2,RENT,12000.0,DEBTCONSOLIDATION,7.49,0.14,6,690,Yes,0
26,male,Associate,139848.0,3,MORTGAGE,9925.0,DEBTCONSOLIDATION,7.29,0.07,4,646,Yes,0
21,female,Bachelor,51140.0,2,RENT,5000.0,EDUCATION,9.32,0.1,4,652,No,0
27,female,High School,55051.0,4,RENT,3600.0,VENTURE,12.42,0.07,8,455,Yes,0
32,male,Bachelor,58436.0,10,RENT,10000.0,EDUCATION,9.22,0.17,10,636,No,0
24,male,Bachelor,92686.0,3,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.13,3,669,No,0
27,male,High School,84897.0,4,MORTGAGE,3000.0,PERSONAL,11.01,0.04,8,551,Yes,0
32,female,High School,107946.0,7,RENT,12000.0,MEDICAL,8.94,0.11,6,614,No,0
21,female,Associate,11893.0,0,RENT,3000.0,HOMEIMPROVEMENT,15.23,0.25,4,556,No,1
32,female,Associate,64549.0,8,MORTGAGE,24000.0,HOMEIMPROVEMENT,7.51,0.37,10,659,Yes,0
28,female,High School,45359.0,8,RENT,12000.0,MEDICAL,11.01,0.26,7,650,No,1
30,male,Associate,104216.0,4,MORTGAGE,14000.0,PERSONAL,10.66,0.13,9,616,No,0
32,female,Bachelor,67069.0,7,RENT,15000.0,VENTURE,6.54,0.22,5,699,No,0
29,female,High School,143194.0,5,MORTGAGE,3500.0,HOMEIMPROVEMENT,13.49,0.02,5,546,Yes,0
27,male,Associate,58396.0,2,RENT,9800.0,EDUCATION,8.59,0.17,5,646,Yes,0
39,male,Associate,66748.0,18,MORTGAGE,10000.0,PERSONAL,5.42,0.15,16,649,No,0
22,male,High School,99773.0,0,MORTGAGE,14265.0,MEDICAL,9.04,0.14,3,645,No,0
32,male,High School,235159.0,9,RENT,1250.0,DEBTCONSOLIDATION,13.23,0.01,7,659,No,0
23,female,Associate,61179.0,1,RENT,5000.0,DEBTCONSOLIDATION,10.25,0.08,2,685,Yes,0
26,male,Bachelor,44025.0,7,RENT,10000.0,PERSONAL,11.01,0.23,3,629,Yes,0
24,male,High School,84965.0,3,RENT,10000.0,VENTURE,12.41,0.12,2,584,Yes,0
30,female,Associate,145301.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.99,0.1,6,702,No,0
22,male,Bachelor,228727.0,0,RENT,12600.0,EDUCATION,6.92,0.06,4,604,No,0
44,male,Bachelor,51835.0,19,MORTGAGE,13200.0,MEDICAL,6.17,0.25,14,609,Yes,0
25,male,Bachelor,37779.0,3,RENT,10000.0,DEBTCONSOLIDATION,10.37,0.26,3,635,No,1
26,male,Bachelor,132918.0,2,MORTGAGE,4000.0,DEBTCONSOLIDATION,6.92,0.03,2,632,Yes,0
24,male,Bachelor,163128.0,0,MORTGAGE,15000.0,EDUCATION,15.33,0.09,5,691,No,0
24,female,Bachelor,117719.0,4,RENT,8000.0,EDUCATION,15.31,0.07,3,678,Yes,0
26,female,Bachelor,44105.0,7,RENT,10200.0,PERSONAL,12.69,0.23,4,550,Yes,0
23,male,Bachelor,54936.0,1,RENT,4000.0,VENTURE,16.32,0.07,2,602,Yes,0
39,male,Bachelor,330854.0,12,RENT,12000.0,PERSONAL,8.49,0.04,14,687,Yes,0
27,male,Master,48771.0,5,RENT,10000.0,DEBTCONSOLIDATION,11.36,0.21,5,715,No,0
24,female,High School,162955.0,2,MORTGAGE,5225.0,VENTURE,7.49,0.03,3,580,No,0
21,male,Associate,33453.0,0,RENT,4800.0,EDUCATION,7.51,0.14,2,525,Yes,0
31,male,Associate,78913.0,7,MORTGAGE,7750.0,EDUCATION,7.51,0.1,8,622,Yes,0
28,female,Associate,65498.0,5,RENT,6457.0,DEBTCONSOLIDATION,11.03,0.1,5,635,No,0
31,female,Bachelor,45212.0,10,MORTGAGE,22000.0,VENTURE,12.73,0.49,6,670,No,0
24,male,High School,120283.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,9.62,0.1,3,580,No,0
25,male,Associate,76367.0,2,RENT,1500.0,VENTURE,7.49,0.02,4,649,No,0
24,female,Master,49069.0,0,MORTGAGE,5000.0,MEDICAL,9.31,0.1,4,640,No,0
