customer_id,tenure_months,monthly_spend,support_calls,city,plan,churned
1982,67,315.71,1,Delhi,standard,0
1983,54,822.17,0,Delhi,basic,0
1984,20,2029.26,1,Mumbai,standard,0
1985,27,627.35,2,Delhi,basic,0
1986,63,873.3,4,Delhi,basic,0
1987,65,2671.29,3,Mumbai,basic,0
1988,7,1231.92,1,Pune,standard,0
1989,46,1556.11,2,Mumbai,premium,0
1990,53,429.14,0,Delhi,standard,0
1991,37,626.55,1,Delhi,basic,0
1992,26,928.63,3,Pune,standard,0
1993,55,,2,Pune,basic,0
1994,62,1274.7,0,Delhi,basic,0
1995,56,1946.13,1,Delhi,premium,0
1996,7,741.19,2,Mumbai,basic,0
1997,45,407.82,2,Chennai,basic,0
1998,58,1209.25,2,Mumbai,standard,0
1999,55,1938.93,2,Pune,basic,0
2000,59,1191.81,1,Chennai,basic,0
2001,60,1377.72,2,Chennai,premium,0
2002,70,683.62,2,Pune,premium,0
2003,28,1273.66,2,Mumbai,standard,0
2004,52,823.85,4,Mumbai,premium,0
2005,30,1101.05,2,Pune,basic,0
2006,14,1601.09,1,Mumbai,standard,0
2007,30,830.45,2,Delhi,basic,0
2008,50,1429.25,1,Mumbai,standard,0
2009,34,927.53,3,Pune,basic,0
2010,23,859.35,2,Chennai,standard,0
2011,54,573.22,1,Delhi,standard,0
2012,70,798.54,0,Delhi,standard,0
2013,11,1117.83,0,Delhi,standard,0
2014,59,1119.31,1,Delhi,basic,0
2015,44,1253.0,1,Delhi,premium,0
2016,41,1127.06,3,Mumbai,standard,0
2017,70,583.2,2,Mumbai,basic,1
2018,7,1356.5,3,Chennai,standard,0
2019,33,1806.11,0,Mumbai,basic,0
2020,27,,1,Mumbai,standard,0
2021,28,1495.36,0,Mumbai,standard,0
2022,43,738.58,0,Mumbai,standard,0
2023,32,1404.07,3,Mumbai,basic,0
2024,68,583.58,0,Mumbai,basic,0
2025,71,372.24,0,Chennai,basic,0
2026,11,563.42,3,Mumbai,premium,0
2027,27,1181.69,0,Delhi,standard,0
2028,22,,2,Pune,basic,0
2029,61,1726.39,0,Mumbai,basic,0
2030,54,1247.99,1,Chennai,basic,0
2031,27,960.58,1,Pune,basic,0
2032,70,1801.06,0,Delhi,standard,0
2033,32,1638.13,1,Delhi,basic,1
2034,71,926.07,2,Delhi,standard,0
2035,60,1085.21,1,Chennai,standard,0
2036,20,1534.51,0,Delhi,basic,0
2037,57,1587.44,3,Mumbai,standard,0
2038,52,1974.44,2,Chennai,basic,0
2039,4,1776.08,5,Delhi,standard,0
2040,12,804.36,0,Chennai,standard,0
2041,39,1428.3,1,Delhi,standard,0
2042,5,1434.03,0,Mumbai,standard,1
2043,33,484.64,1,Pune,basic,0
2044,44,1789.13,2,Chennai,premium,0
2045,25,1299.19,0,Delhi,basic,0
2046,29,2601.06,1,Delhi,standard,0
2047,37,1832.94,0,Chennai,premium,0
2048,42,,1,Mumbai,premium,0
2049,3,743.59,0,Pune,standard,0
2050,25,419.26,2,Mumbai,standard,0
2051,68,455.05,2,Delhi,premium,0
2052,1,834.15,1,Delhi,basic,0
2053,20,632.34,0,Mumbai,basic,0
2054,15,755.83,1,Mumbai,standard,0
2055,70,673.77,2,Mumbai,standard,0
2056,3,2408.56,4,Pune,basic,1
2057,20,,2,Mumbai,premium,0
2058,58,2675.62,2,Delhi,premium,0
2059,3,656.64,4,Pune,basic,1
2060,6,1234.11,2,Pune,standard,0
2061,48,1231.1,0,Delhi,premium,0
2062,12,552.5,2,Chennai,basic,0
2063,46,1437.32,2,Pune,basic,0
2064,5,504.97,2,Chennai,basic,1
2065,14,533.52,0,Mumbai,standard,0
2066,58,605.59,0,Chennai,standard,0
2067,25,758.36,1,Delhi,premium,0
2068,43,708.78,0,Delhi,basic,0
2069,49,351.62,0,Mumbai,standard,0
2070,14,,2,Chennai,basic,0
2071,69,1067.72,3,Mumbai,premium,0
2072,15,1449.33,3,Pune,standard,0
2073,7,1183.08,1,Delhi,basic,0
2074,14,1046.49,2,Pune,basic,1
2075,60,840.78,1,Pune,premium,0
2076,12,2145.62,0,Chennai,standard,0
2077,28,1485.22,3,Mumbai,basic,0
2078,31,908.74,0,Mumbai,premium,0
2079,54,1054.9,1,Pune,standard,0
2080,66,1896.25,1,Delhi,basic,0
2081,32,830.83,0,Delhi,basic,0
2082,68,867.06,2,Pune,standard,0
2083,44,1630.09,0,Chennai,standard,0
2084,69,1676.48,0,Chennai,basic,0
2085,13,390.01,2,Pune,basic,0
2086,8,1416.71,2,Chennai,basic,0
2087,36,1487.96,1,Pune,basic,0
2088,-1,800.87,0,Chennai,basic,0
2089,32,1158.3,1,Mumbai,standard,0
2090,25,1793.94,1,Delhi,standard,0
2091,63,2288.14,0,Mumbai,standard,0
2092,38,2421.56,0,Mumbai,standard,0
2093,39,851.9,3,Mumbai,basic,1
2094,22,1806.39,1,Delhi,premium,0
2095,1,2202.62,2,Mumbai,basic,0
2096,50,1111.02,0,Mumbai,standard,0
2097,32,1204.77,0,Delhi,premium,0
2098,24,891.92,1,Chennai,premium,0
2099,55,688.19,3,Mumbai,standard,0
2100,63,1442.41,1,Mumbai,basic,0
2101,12,376.06,0,Pune,basic,0
2102,16,2541.44,1,Delhi,premium,0
2103,61,1580.34,4,Mumbai,basic,0
2104,27,895.03,3,Mumbai,basic,0
2105,24,1754.4,1,Pune,basic,0
2106,54,1203.1,3,Chennai,premium,0
2107,20,1093.58,3,Chennai,standard,0
2108,9,1512.19,3,Pune,basic,0
2109,55,,4,Delhi,standard,0
2110,5,1212.99,2,Pune,basic,0
2111,24,979.05,1,Delhi,premium,0
2112,8,1607.8,0,Pune,standard,0
2113,46,,1,Mumbai,standard,0
2114,49,624.74,1,Pune,basic,0
2115,46,417.7,1,Delhi,basic,0
2116,-1,758.67,0,Delhi,premium,0
2117,56,919.4,0,Delhi,basic,0
2118,33,595.62,2,Delhi,premium,0
2119,16,2025.63,2,Pune,premium,0
2120,31,521.4,1,Chennai,basic,0
2121,31,1359.29,1,Pune,premium,0
2122,7,518.15,1,Delhi,basic,0
2123,59,950.12,1,Delhi,basic,0
2124,8,1620.5,0,Pune,standard,0
2125,68,1733.5,3,Chennai,basic,0
2126,15,1290.56,1,Pune,standard,0
2127,44,701.58,0,Delhi,standard,0
2128,37,1070.3,2,Chennai,basic,0
2129,22,1757.21,1,Mumbai,basic,0
2130,22,302.72,2,Mumbai,premium,1
2131,66,1366.14,0,Pune,standard,0
2132,25,1454.97,2,Mumbai,basic,0
2133,26,874.63,1,Mumbai,premium,1
2134,43,507.5,2,Mumbai,premium,0
2135,31,1225.56,1,Delhi,basic,0
2136,64,704.9,3,Pune,premium,1
2137,62,692.01,3,Chennai,premium,0
2138,7,1574.23,1,Pune,basic,0
2139,36,742.49,3,Mumbai,basic,0
2140,10,1321.25,0,Delhi,standard,0
2141,39,1314.38,2,Delhi,basic,0
2142,14,531.76,1,Pune,standard,0
2143,36,795.25,1,Mumbai,basic,0
2144,59,1015.61,1,Delhi,premium,0
2145,39,1114.36,0,Chennai,basic,0
2146,29,1131.22,1,Pune,standard,0
2147,36,1337.28,1,Mumbai,basic,0
2148,61,1309.07,3,Pune,premium,0
2149,2,1545.17,0,Mumbai,basic,1
2150,36,771.76,0,Chennai,basic,0
2151,68,859.34,0,Mumbai,premium,0
2152,12,339.03,1,Mumbai,basic,0
2153,63,500.1,1,Chennai,premium,0
2154,47,2522.42,2,Pune,standard,0
2155,42,483.4,0,Pune,basic,0
2156,13,630.25,2,Mumbai,standard,0
2157,66,338.02,3,Pune,premium,0
2158,59,1434.67,2,Delhi,premium,0
2159,37,1032.62,3,Delhi,basic,0
2160,13,975.61,1,Mumbai,premium,0
2161,69,2253.87,4,Mumbai,basic,0
2162,16,1525.32,0,Delhi,standard,0
2163,21,419.11,1,Delhi,basic,1
2164,60,747.23,5,Chennai,basic,0
2165,60,2209.53,1,Delhi,standard,0
2166,58,847.44,5,Pune,standard,0
2167,29,776.34,2,Chennai,premium,0
2168,44,1126.55,3,Delhi,premium,0
2169,18,1177.39,1,Chennai,basic,0
2170,33,902.13,0,Delhi,basic,0
2171,8,1740.64,0,Mumbai,premium,0
2172,49,1223.25,0,Chennai,standard,0
2173,71,693.9,4,Delhi,basic,0
2174,17,1790.12,2,Delhi,premium,0
2175,22,514.65,2,Chennai,basic,0
2176,3,921.76,1,Chennai,premium,0
2177,46,980.44,0,Mumbai,basic,0
2178,26,1650.55,0,Pune,basic,0
2179,12,,0,Delhi,standard,0
2180,45,644.2,1,Chennai,standard,0
2181,43,145.85,0,Pune,basic,0
2182,14,559.64,0,Mumbai,basic,0
2183,40,2204.21,0,Delhi,basic,0
2184,52,1852.5,0,Chennai,basic,0
2185,21,1277.74,1,Pune,standard,1
2186,-1,1454.02,1,Mumbai,standard,0
2187,7,2286.18,0,Chennai,basic,1
2188,28,2459.01,1,Delhi,premium,0
2189,24,1367.18,2,Mumbai,standard,0
2190,25,1206.61,0,Pune,standard,0
2191,23,688.21,3,Mumbai,standard,1
2192,9,781.87,0,Mumbai,basic,1
2193,63,439.74,2,Delhi,premium,0
2194,58,1237.66,1,Delhi,premium,0
2195,15,1440.6,0,Chennai,standard,0
2196,28,1465.16,0,Delhi,basic,0
2197,27,914.79,2,Pune,standard,0
2198,69,1705.89,3,Mumbai,premium,0
2199,38,862.25,3,Pune,basic,0
2200,34,1417.95,2,Chennai,standard,0
2201,53,410.74,1,Chennai,standard,0
2202,41,2425.3,1,Mumbai,basic,0
2203,16,913.18,0,Delhi,standard,0
2204,23,1095.28,1,Mumbai,standard,0
2205,50,1618.98,0,Delhi,standard,0
2206,37,1156.58,0,Mumbai,standard,0
2207,36,2098.56,0,Delhi,basic,0
2208,53,2060.21,1,Mumbai,basic,0
2209,2,477.23,1,Mumbai,premium,0
2210,19,949.68,1,Mumbai,premium,0
2211,56,650.47,3,Mumbai,basic,1
2212,45,597.85,2,Mumbai,standard,0
2213,49,562.82,4,Chennai,basic,0
2214,71,2087.16,5,Pune,standard,1
2215,46,808.32,2,Mumbai,standard,0
2216,27,2754.77,0,Delhi,basic,0
2217,11,911.0,1,Delhi,premium,0
2218,13,940.63,0,Chennai,premium,1
2219,52,,2,Delhi,standard,0
2220,66,1039.75,1,Delhi,basic,0
2221,39,2528.95,1,Chennai,premium,0
2222,6,994.57,0,Mumbai,standard,0
2223,28,2033.46,5,Mumbai,standard,0
2224,70,2007.73,1,Mumbai,premium,0
2225,10,2217.23,2,Mumbai,premium,0
2226,68,2192.02,3,Pune,standard,0
2227,49,949.61,2,Pune,standard,0
2228,25,977.7,3,Delhi,basic,0
2229,1,964.83,0,Chennai,premium,0
2230,36,,2,Delhi,basic,0
2231,47,1539.63,0,Mumbai,basic,0
2232,11,607.28,3,Pune,basic,0
2233,45,1138.72,0,Mumbai,basic,0
2234,42,699.79,0,Mumbai,basic,0
2235,44,1790.08,4,Delhi,premium,1
2236,2,2067.47,1,Delhi,standard,0
2237,27,1173.78,1,Mumbai,basic,0
2238,60,1658.21,3,Mumbai,premium,0
2239,28,1610.87,1,Delhi,standard,0
2240,8,1105.2,2,Mumbai,standard,0
2241,31,785.81,0,Mumbai,basic,0
2242,66,793.46,1,Delhi,basic,0
2243,67,1140.54,2,Mumbai,basic,0
2244,16,2117.19,0,Pune,basic,0
2245,33,2611.88,1,Mumbai,basic,0
2246,26,746.82,2,Pune,premium,0
2247,20,683.35,4,Delhi,standard,0
2248,2,1813.96,1,Pune,standard,0
2249,20,1295.81,1,Delhi,basic,0
2250,27,1321.41,1,Chennai,standard,0
2251,57,1424.23,0,Mumbai,premium,0
2252,5,723.91,1,Mumbai,standard,0
2253,7,660.28,1,Pune,basic,0
2254,66,1255.28,0,Mumbai,standard,0
2255,6,902.17,1,Pune,standard,1
2256,59,876.92,1,Delhi,premium,0
2257,67,1782.98,0,Chennai,basic,0
2258,70,1955.47,1,Mumbai,premium,0
2259,58,1356.35,0,Mumbai,standard,0
2260,32,2467.21,2,Chennai,premium,0
2261,31,997.34,1,Mumbai,premium,0
2262,45,739.55,0,Mumbai,basic,0
2263,57,1931.4,2,Mumbai,basic,0
2264,37,1508.15,1,Mumbai,basic,0
2265,45,1354.52,0,Mumbai,basic,1
2266,70,1717.61,1,Delhi,standard,0
2267,2,1114.91,2,Delhi,basic,0
2268,40,3210.4,4,Pune,standard,0
2269,10,701.44,2,Pune,basic,0
2270,57,329.87,1,Chennai,basic,0
2271,28,1439.6,0,Delhi,standard,0
2272,23,2570.71,1,Mumbai,basic,0
2273,55,557.32,3,Delhi,standard,0
2274,53,1303.58,3,Chennai,standard,0
2275,46,,0,Chennai,basic,0
2276,53,684.47,0,Mumbai,premium,0
2277,56,1038.62,5,Mumbai,basic,0
2278,30,854.37,0,Chennai,basic,0
2279,15,716.81,1,Mumbai,basic,0
2280,16,874.72,1,Pune,basic,0
2281,5,881.29,0,Mumbai,premium,0
2282,11,1227.88,2,Chennai,basic,0
2283,32,781.62,0,Delhi,standard,0
2284,58,704.9,4,Mumbai,basic,0
2285,61,832.92,0,Mumbai,premium,0
2286,68,916.97,2,Mumbai,standard,0
2287,19,1252.32,0,Delhi,standard,0
2288,15,716.45,2,Delhi,basic,0
2289,4,626.56,1,Delhi,standard,0
2290,39,1011.4,1,Mumbai,basic,0
2291,39,588.76,3,Delhi,premium,0
2292,46,495.09,0,Pune,standard,0
2293,15,1716.16,1,Delhi,standard,0
2294,9,1694.2,1,Mumbai,standard,0
2295,24,1014.04,3,Mumbai,standard,0
2296,63,1187.5,1,Pune,premium,0
2297,51,231.42,2,Pune,premium,0
2298,14,2537.23,0,Delhi,basic,0
2299,31,575.3,1,Mumbai,standard,0
2300,48,828.71,1,Delhi,standard,0
2301,59,970.38,0,Mumbai,standard,0
2302,38,1025.61,4,Mumbai,premium,0
2303,36,801.16,0,Pune,basic,1
2304,51,1285.25,4,Pune,basic,0
2305,26,1620.74,3,Mumbai,basic,0
2306,42,1390.8,2,Mumbai,basic,0
2307,68,1185.14,5,Mumbai,standard,0
2308,12,378.05,1,Mumbai,basic,0
2309,18,2367.73,1,Mumbai,basic,0
2310,5,1774.25,0,Pune,standard,0
2311,51,1657.05,0,Pune,standard,0
2312,49,388.31,3,Pune,standard,0
2313,57,887.98,2,Delhi,standard,0
2314,65,901.46,2,Mumbai,standard,0
2315,39,1918.43,0,Delhi,standard,0
2316,35,2046.09,2,Pune,basic,0
2317,7,802.09,0,Mumbai,standard,0
2318,64,2183.92,2,Mumbai,basic,0
2319,7,1270.25,1,Delhi,premium,0
2320,71,1594.24,3,Pune,basic,0
2321,10,,0,Pune,basic,0
2322,40,1226.72,0,Mumbai,standard,0
2323,69,2456.81,1,Mumbai,standard,0
2324,23,1516.57,2,Mumbai,standard,0
2325,16,2739.12,1,Mumbai,standard,0
2326,15,2298.91,3,Mumbai,basic,0
2327,69,247.09,0,Delhi,standard,0
2328,42,657.04,2,Delhi,premium,0
2329,25,852.54,2,Mumbai,basic,0
2330,65,2532.76,0,Delhi,premium,0
2331,36,1765.59,1,Delhi,standard,0
2332,3,769.46,1,Mumbai,premium,0
2333,38,955.85,1,Delhi,premium,0
2334,37,777.39,1,Chennai,basic,0
2335,17,950.1,1,Pune,basic,0
2336,71,981.73,1,Chennai,standard,0
2337,-1,1223.15,0,Chennai,basic,0
2338,57,1711.12,2,Mumbai,standard,0
2339,49,730.5,0,Mumbai,standard,0
2340,52,688.77,0,Delhi,standard,0
2341,61,669.64,0,Mumbai,standard,0
2342,21,1316.59,1,Mumbai,premium,0
2343,21,1144.32,2,Mumbai,standard,0
2344,3,1310.32,2,Delhi,premium,0
2345,6,1175.76,2,Delhi,basic,0
2346,55,668.4,0,Delhi,premium,0
2347,58,1099.6,1,Delhi,basic,0
2348,59,920.7,1,Delhi,basic,0
2349,6,755.18,4,Pune,basic,1
2350,10,1968.47,0,Pune,basic,0
2351,5,902.07,1,Mumbai,basic,0
2352,9,883.75,1,Mumbai,standard,0
2353,20,755.59,3,Mumbai,basic,0
2354,13,1340.37,3,Pune,basic,1
2355,17,870.06,2,Chennai,premium,0
2356,41,665.2,2,Pune,standard,0
2357,2,1776.42,2,Mumbai,standard,0
2358,40,1532.87,1,Mumbai,basic,0
2359,54,1957.36,3,Delhi,basic,0
2360,28,293.18,1,Pune,standard,0
2361,62,728.2,1,Delhi,basic,0
2362,70,361.03,1,Delhi,standard,0
2363,-1,554.9,0,Chennai,basic,0
2364,53,814.68,1,Mumbai,standard,0
2365,11,1690.73,0,Mumbai,standard,0
2366,38,1377.17,2,Pune,basic,0
2367,13,1688.26,2,Pune,basic,0
2368,14,290.01,0,Mumbai,basic,1
2369,20,685.4,4,Chennai,basic,0
2370,6,2487.72,2,Delhi,standard,1
2371,10,968.99,0,Mumbai,premium,0
2372,35,1162.61,2,Chennai,basic,0
2373,32,698.25,1,Delhi,standard,0
2374,65,738.93,1,Mumbai,standard,0
2375,36,1135.02,1,Mumbai,standard,1
2376,50,1402.99,1,Mumbai,basic,0
2377,11,475.88,1,Mumbai,standard,0
2378,65,1104.47,1,Chennai,standard,0
2379,70,651.53,1,Mumbai,basic,0
2380,20,1286.24,4,Delhi,basic,0
2381,58,746.72,0,Pune,basic,0
2382,28,1472.93,1,Pune,basic,1
2383,64,1002.75,2,Delhi,basic,0
2384,34,591.06,1,Pune,standard,0
2385,23,1379.95,3,Mumbai,premium,0
2386,16,893.84,1,Mumbai,standard,0
2387,50,1682.17,2,Mumbai,basic,0
2388,45,1310.71,0,Pune,standard,0
2389,66,1152.08,1,Mumbai,premium,0
2390,11,545.65,0,Delhi,premium,0
2391,42,1289.55,2,Mumbai,premium,0
2392,38,1145.29,2,Delhi,basic,0
2393,38,607.21,4,Delhi,basic,0
2394,34,829.56,1,Chennai,basic,0
2395,3,2707.67,0,Mumbai,basic,0
2396,23,599.31,1,Pune,basic,0
2397,40,988.82,1,Chennai,premium,0
2398,4,833.68,0,Delhi,premium,0
2399,4,1304.31,0,Pune,premium,0
2400,22,2238.12,3,Chennai,premium,1
2401,11,2317.91,2,Delhi,basic,0
2402,28,663.92,0,Delhi,basic,0
2403,1,1303.35,2,Delhi,basic,1
2404,21,1467.65,2,Pune,basic,0
2405,9,384.28,1,Delhi,basic,1
2406,26,2323.87,1,Mumbai,basic,0
2407,25,1120.48,1,Mumbai,standard,0
2408,25,3045.26,1,Mumbai,basic,0
2409,25,1493.13,2,Mumbai,basic,0
2410,29,1306.62,1,Delhi,standard,0
2411,20,449.24,0,Delhi,basic,0
2412,17,298.48,3,Delhi,standard,0
2413,24,,1,Chennai,basic,0
2414,7,1172.76,3,Mumbai,premium,0
2415,23,439.91,3,Pune,basic,0
2416,9,1438.62,1,Mumbai,standard,0
2417,15,,0,Mumbai,basic,0
2418,30,651.59,1,Delhi,basic,0
2419,70,1674.81,1,Pune,basic,0
2420,51,797.27,0,Chennai,standard,0
2421,31,890.72,1,Chennai,basic,0
2422,-1,592.67,0,Delhi,basic,0
2423,44,1097.78,1,Pune,basic,0
2424,17,1216.03,1,Mumbai,premium,0
2425,45,1386.7,0,Chennai,standard,0
2426,45,845.5,0,Pune,standard,0
2427,53,1639.78,0,Mumbai,standard,0
2428,20,1723.28,0,Delhi,basic,1
2429,53,1825.51,1,Mumbai,basic,0
2430,28,439.41,1,Delhi,standard,0
2431,10,2489.39,1,Delhi,basic,0
2432,59,546.48,3,Mumbai,premium,0
2433,61,1709.49,0,Pune,standard,0
2434,31,1066.77,2,Chennai,standard,0
2435,2,2178.53,0,Chennai,basic,0
2436,23,1237.75,1,Delhi,premium,0
2437,59,1229.74,0,Delhi,standard,0
2438,21,583.76,1,Mumbai,basic,0
2439,19,936.23,1,Pune,premium,0
2440,42,,0,Mumbai,basic,0
2441,58,1475.38,2,Pune,standard,0
2442,71,846.76,0,Pune,standard,0
2443,51,2403.36,2,Mumbai,premium,0
2444,41,321.0,0,Delhi,basic,0
2445,67,,2,Delhi,basic,0
2446,59,2020.58,1,Pune,standard,0
2447,35,1990.53,1,Pune,premium,0
2448,1,802.07,1,Pune,premium,1
2449,8,1242.25,2,Pune,basic,0
2450,71,478.23,2,Mumbai,basic,0
2451,21,492.91,2,Chennai,basic,0
2452,36,806.05,1,Delhi,standard,0
2453,54,2282.54,2,Mumbai,premium,0
2454,60,473.34,0,Pune,standard,0
2455,22,1076.07,2,Mumbai,premium,0
2456,70,1363.92,1,Pune,premium,0
2457,16,774.58,3,Delhi,premium,0
2458,42,2135.07,1,Delhi,premium,0
2459,71,1392.64,2,Mumbai,premium,0
2460,61,1162.36,2,Mumbai,standard,0
2461,-1,1071.62,1,Mumbai,premium,0
2462,6,920.31,1,Delhi,premium,0
2463,34,1346.94,1,Delhi,premium,0
2464,61,853.76,2,Delhi,basic,0
2465,29,,1,Pune,standard,0
2466,10,1266.1,3,Pune,standard,1
2467,11,669.49,1,Pune,premium,0
2468,3,1376.41,1,Delhi,basic,0
2469,7,1095.85,2,Mumbai,standard,0
2470,23,1130.52,0,Mumbai,basic,1
2471,34,471.58,3,Mumbai,basic,1
2472,34,507.51,0,Mumbai,standard,1
2473,48,404.93,3,Mumbai,basic,0
2474,46,893.88,1,Delhi,standard,0
2475,47,471.85,0,Mumbai,basic,0
2476,14,1042.56,1,Pune,standard,0
2477,70,1011.66,2,Delhi,basic,1
2478,44,1072.65,1,Mumbai,basic,0
2479,5,2099.26,0,Chennai,basic,0
2480,3,1160.09,2,Chennai,premium,0
2481,14,1683.67,1,Delhi,basic,0
2482,69,1478.86,3,Delhi,standard,0
2483,9,727.12,5,Chennai,standard,1
2484,-1,2177.21,2,Pune,standard,1
2485,35,883.5,2,Pune,premium,0
2486,30,1880.85,2,Delhi,standard,0
2487,61,998.86,2,Mumbai,standard,0
2488,25,1567.61,1,Mumbai,standard,0
2489,45,2798.18,0,Pune,basic,0
2490,35,1737.2,3,Delhi,standard,0
2491,30,683.97,1,Delhi,basic,0
2492,68,1280.33,3,Chennai,basic,0
2493,61,1339.06,0,Mumbai,standard,0
2494,48,2101.62,0,Chennai,basic,0
2495,27,1713.87,0,Mumbai,basic,0
2496,56,589.55,1,Mumbai,basic,0
2497,12,1623.34,2,Delhi,standard,0
2498,48,1311.7,3,Delhi,premium,0
2499,48,736.36,2,Delhi,premium,0
2500,71,,1,Pune,basic,0
2501,50,1358.2,2,Delhi,basic,1
2502,8,1905.32,1,Delhi,standard,0
2503,60,486.76,0,Delhi,premium,0
2504,64,1229.59,1,Delhi,basic,0
2505,64,1417.57,2,Mumbai,standard,0
2506,24,1584.67,1,Mumbai,basic,0
2507,51,1322.13,1,Delhi,basic,0
2508,6,1538.88,3,Mumbai,standard,0
2509,32,1788.74,1,Chennai,basic,0
2510,21,606.03,3,Delhi,standard,0
2511,52,1478.08,1,Pune,standard,0
2512,7,1589.54,3,Delhi,premium,1
2513,37,1240.02,1,Delhi,basic,0
2514,56,778.13,0,Mumbai,standard,0
2515,19,1353.3,1,Mumbai,basic,0
2516,48,,1,Delhi,premium,0
2517,37,1361.18,1,Pune,standard,1
2518,35,1241.77,0,Delhi,basic,0
2519,51,822.69,2,Chennai,standard,0
2520,59,854.56,3,Chennai,standard,0
2521,12,520.97,5,Mumbai,basic,0
2522,25,898.47,2,Mumbai,basic,0
2523,53,862.75,4,Delhi,premium,0
2524,37,,0,Delhi,basic,1
2525,49,1119.66,1,Chennai,basic,0
2526,40,1882.53,1,Delhi,standard,0
2527,62,1502.5,0,Mumbai,standard,0
2528,34,2492.33,0,Delhi,premium,0
2529,69,1545.46,1,Delhi,basic,0
2530,13,1175.04,0,Delhi,premium,0
2531,6,1729.46,4,Chennai,basic,0
2532,52,1037.52,0,Mumbai,basic,0
2533,37,363.04,0,Delhi,basic,0
2534,17,875.28,1,Chennai,premium,0
2535,5,1196.95,2,Mumbai,basic,1
2536,6,1897.39,3,Mumbai,basic,0
2537,47,1003.16,0,Chennai,basic,0
2538,19,379.68,1,Chennai,standard,0
2539,69,1177.76,0,Delhi,basic,0
2540,28,3419.71,1,Pune,standard,0
2541,10,436.82,0,Pune,standard,0
2542,51,884.91,1,Chennai,standard,0
2543,57,1658.88,0,Delhi,standard,0
2544,40,1230.4,1,Pune,premium,0
2545,41,691.95,0,Delhi,premium,0
2546,66,565.63,1,Pune,standard,0
2547,34,1049.75,2,Pune,standard,0
2548,39,471.34,0,Delhi,basic,0
2549,26,,0,Chennai,standard,0
2550,22,1494.94,0,Mumbai,basic,0
2551,63,1444.77,1,Mumbai,standard,0
2552,64,346.29,2,Mumbai,basic,0
2553,20,805.34,0,Mumbai,premium,0
2554,3,768.01,1,Delhi,basic,0
2555,16,1721.02,0,Mumbai,premium,0
2556,14,694.15,3,Mumbai,premium,0
2557,38,668.81,1,Mumbai,premium,0
2558,55,1372.61,0,Mumbai,standard,0
2559,45,1109.32,1,Delhi,standard,0
2560,23,950.54,3,Mumbai,basic,0
2561,-1,825.14,1,Delhi,standard,1
2562,68,617.88,2,Pune,premium,0
2563,17,695.21,2,Delhi,premium,0
2564,6,,0,Delhi,basic,0
2565,70,934.52,1,Delhi,premium,0
2566,7,1501.88,1,Chennai,basic,0
2567,15,670.65,0,Mumbai,standard,0
2568,23,1473.1,2,Pune,basic,0
2569,52,933.16,2,Mumbai,basic,0
2570,50,,0,Mumbai,standard,0
2571,24,671.94,1,Mumbai,basic,0
2572,61,899.61,2,Mumbai,basic,0
2573,53,787.79,2,Chennai,premium,0
2574,19,1021.89,1,Delhi,standard,0
2575,26,701.76,1,Delhi,standard,0
2576,26,887.91,1,Pune,standard,0
2577,16,1105.94,0,Delhi,premium,0
2578,53,1570.75,1,Mumbai,basic,0
2579,42,1958.0,4,Mumbai,basic,0
2580,44,2177.39,3,Mumbai,premium,0
2581,19,835.51,3,Mumbai,basic,0
2582,40,987.08,2,Chennai,standard,0
2583,59,435.29,2,Mumbai,basic,0
2584,48,1105.35,3,Mumbai,premium,0
2585,70,1282.12,2,Chennai,premium,0
2586,40,2120.39,3,Delhi,standard,0
2587,12,494.97,2,Mumbai,basic,0
2588,7,2050.52,0,Delhi,premium,0
2589,50,1668.26,0,Delhi,standard,0
2590,9,1205.93,2,Mumbai,premium,1
2591,37,2054.26,0,Mumbai,basic,0
2592,31,626.06,1,Delhi,standard,0
2593,62,1168.03,0,Mumbai,basic,0
2594,2,1058.19,2,Chennai,standard,0
2595,60,1951.88,1,Mumbai,basic,0
2596,25,987.93,0,Chennai,premium,0
2597,52,1820.83,2,Mumbai,standard,0
2598,34,841.31,1,Pune,basic,0
2599,38,323.01,2,Delhi,basic,0
2600,70,1445.09,2,Delhi,basic,0
2601,52,368.33,2,Mumbai,premium,0
2602,42,802.35,3,Pune,standard,0
2603,46,2481.43,0,Mumbai,premium,0
2604,12,784.1,2,Delhi,standard,0
2605,9,668.59,2,Delhi,basic,1
2606,36,442.72,0,Pune,basic,0
2607,52,2363.03,0,Chennai,premium,0
2608,35,1270.21,1,Chennai,premium,0
2609,46,413.57,1,Chennai,basic,0
2610,51,308.79,1,Delhi,standard,0
2611,62,445.17,2,Mumbai,standard,0
2612,51,3838.81,2,Delhi,standard,0
2613,60,1898.62,2,Delhi,premium,0
2614,23,368.92,2,Pune,premium,0
2615,37,2251.95,1,Pune,premium,0
2616,59,1021.7,0,Delhi,basic,0
2617,53,1297.58,1,Mumbai,basic,0
2618,36,1252.24,0,Mumbai,premium,0
2619,16,808.58,1,Chennai,standard,0
2620,3,1354.1,0,Delhi,standard,0
2621,62,910.56,0,Mumbai,basic,0
2622,33,1526.12,1,Delhi,standard,0
2623,60,574.93,1,Mumbai,basic,0
2624,12,624.39,1,Delhi,premium,0
2625,11,1626.14,3,Chennai,basic,0
2626,46,2467.16,3,Delhi,standard,0
2627,67,654.76,3,Chennai,basic,0
