person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23,male,Bachelor,41481.0,0,RENT,12000.0,VENTURE,13.11,0.29,4,646,No,1
27,female,Bachelor,55338.0,9,MORTGAGE,5000.0,MEDICAL,6.03,0.09,9,669,Yes,0
23,male,Master,56749.0,0,RENT,16750.0,DEBTCONSOLIDATION,11.99,0.3,3,668,No,1
28,male,Bachelor,50941.0,6,RENT,11000.0,MEDICAL,15.33,0.22,5,583,No,1
23,male,Associate,57318.0,0,RENT,25000.0,VENTURE,17.93,0.44,2,679,No,1
28,male,Associate,47774.0,8,RENT,4523.0,EDUCATION,13.02,0.09,9,633,No,1
25,male,Associate,90174.0,2,RENT,7500.0,DEBTCONSOLIDATION,12.61,0.08,4,615,No,1
25,male,Bachelor,55384.0,2,MORTGAGE,13000.0,EDUCATION,12.99,0.23,2,689,No,0
24,male,Bachelor,94624.0,1,RENT,18500.0,VENTURE,15.33,0.2,2,692,No,1
23,female,Bachelor,65543.0,0,RENT,10000.0,EDUCATION,14.42,0.15,3,674,No,1
23,male,Associate,56418.0,2,RENT,10000.0,MEDICAL,12.82,0.18,3,673,No,1
28,female,Bachelor,59767.0,7,RENT,15000.0,MEDICAL,13.67,0.25,5,492,No,1
41,female,High School,71333.0,19,MORTGAGE,12000.0,MEDICAL,11.14,0.17,16,645,No,1
23,female,Master,47206.0,3,RENT,2000.0,VENTURE,7.66,0.04,3,541,Yes,0
25,female,Associate,23634.0,1,RENT,4000.0,EDUCATION,8.3,0.17,4,585,No,1
25,male,Bachelor,18878.0,4,RENT,2114.0,VENTURE,12.43,0.11,4,620,Yes,0
33,male,Bachelor,48363.0,8,RENT,1000.0,VENTURE,8.71,0.02,11,642,Yes,0
22,male,High School,68489.0,0,RENT,2800.0,VENTURE,15.31,0.04,2,657,Yes,0
24,male,High School,139117.0,0,RENT,3000.0,DEBTCONSOLIDATION,14.27,0.02,2,562,Yes,0
24,male,Bachelor,40928.0,0,RENT,2800.0,PERSONAL,16.0,0.07,3,581,No,1
22,male,High School,37355.0,0,OWN,2500.0,EDUCATION,7.29,0.07,3,622,Yes,0
23,male,High School,85782.0,1,OWN,10500.0,EDUCATION,13.92,0.12,4,673,No,0
28,male,High School,94634.0,3,MORTGAGE,24000.0,HOMEIMPROVEMENT,11.83,0.25,7,625,No,1
26,male,Bachelor,78908.0,4,RENT,3000.0,VENTURE,5.79,0.04,2,664,No,0
26,female,Master,38029.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.49,0.26,3,646,No,1
23,male,Bachelor,66992.0,0,MORTGAGE,2000.0,DEBTCONSOLIDATION,11.86,0.03,3,645,No,0
25,female,Master,114958.0,2,RENT,24000.0,VENTURE,6.54,0.21,4,704,Yes,0
24,female,Master,58670.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.03,0.34,3,501,Yes,0
25,female,High School,54230.0,2,MORTGAGE,4000.0,HOMEIMPROVEMENT,7.51,0.07,3,669,No,0
25,female,Master,52595.0,2,RENT,1200.0,VENTURE,9.91,0.02,4,611,Yes,0
28,female,Bachelor,120706.0,7,RENT,18600.0,DEBTCONSOLIDATION,14.26,0.15,8,670,No,0
35,male,Master,70025.0,12,RENT,2054.0,DEBTCONSOLIDATION,6.69,0.03,9,605,No,1
24,male,Master,35473.0,0,RENT,8000.0,EDUCATION,13.84,0.23,2,514,No,1
27,male,Bachelor,41990.0,5,RENT,10000.0,MEDICAL,16.77,0.24,7,609,No,1
22,male,High School,67012.0,2,RENT,25000.0,EDUCATION,11.01,0.37,4,653,No,1
28,female,Associate,71898.0,7,MORTGAGE,8000.0,PERSONAL,7.37,0.11,6,711,No,1
25,female,Bachelor,24859.0,2,RENT,5000.0,DEBTCONSOLIDATION,13.49,0.2,4,532,No,1
27,female,Associate,71500.0,5,MORTGAGE,7500.0,MEDICAL,15.07,0.1,9,671,No,1
30,male,High School,37032.0,9,RENT,12000.0,DEBTCONSOLIDATION,10.71,0.32,9,606,No,1
22,female,Bachelor,70096.0,0,RENT,16000.0,HOMEIMPROVEMENT,17.15,0.23,3,554,No,1
41,female,High School,40490.0,20,RENT,13750.0,MEDICAL,13.79,0.34,11,668,No,1
31,male,Bachelor,144804.0,8,MORTGAGE,9000.0,VENTURE,8.94,0.06,6,618,Yes,0
24,female,Master,62174.0,0,RENT,12000.0,PERSONAL,7.88,0.19,3,687,No,1
26,male,Associate,41957.0,5,RENT,5500.0,PERSONAL,16.89,0.13,2,573,Yes,0
23,female,Bachelor,48030.0,0,RENT,4800.0,PERSONAL,17.99,0.1,4,672,No,1
22,male,Associate,38489.0,0,RENT,10066.0,MEDICAL,12.76,0.26,4,587,No,1
23,female,High School,35124.0,0,MORTGAGE,10000.0,EDUCATION,10.75,0.28,2,664,Yes,0
30,female,Bachelor,39140.0,7,RENT,12250.0,MEDICAL,13.85,0.31,5,604,No,1
39,female,Associate,241153.0,19,MORTGAGE,4800.0,PERSONAL,7.49,0.02,13,689,No,0
22,male,High School,44148.0,2,RENT,10000.0,EDUCATION,13.48,0.23,4,618,Yes,0
23,male,Associate,18164.0,0,RENT,4000.0,DEBTCONSOLIDATION,10.74,0.22,3,591,No,1
24,male,High School,79331.0,0,MORTGAGE,5000.0,MEDICAL,16.77,0.06,4,601,No,1
24,female,Master,72762.0,6,RENT,20000.0,PERSONAL,10.99,0.27,2,677,No,1
24,male,Associate,99773.0,5,RENT,9985.0,EDUCATION,5.92,0.1,4,605,No,0
23,male,Bachelor,105254.0,2,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.35,0.14,2,559,Yes,0
25,female,Master,69219.0,2,MORTGAGE,6461.0,VENTURE,12.88,0.09,5,686,No,1
25,female,Bachelor,46498.0,2,RENT,6000.0,EDUCATION,11.56,0.13,2,693,Yes,0
23,female,High School,51351.0,3,RENT,6000.0,HOMEIMPROVEMENT,12.99,0.12,4,576,No,1
24,male,Master,14710.0,4,RENT,5700.0,MEDICAL,7.49,0.39,4,665,No,1
28,male,Associate,60421.0,6,RENT,4611.0,HOMEIMPROVEMENT,13.27,0.08,6,619,No,1
24,female,Associate,54640.0,1,MORTGAGE,1275.0,EDUCATION,11.36,0.02,4,478,Yes,0
21,male,High School,26361.0,0,RENT,10000.0,EDUCATION,11.71,0.38,2,664,No,1
26,male,High School,58434.0,6,RENT,15000.0,PERSONAL,18.64,0.26,3,613,No,1
38,female,Associate,29920.0,16,RENT,4400.0,HOMEIMPROVEMENT,14.09,0.15,14,661,No,1
26,male,High School,47745.0,4,MORTGAGE,5459.0,DEBTCONSOLIDATION,7.87,0.11,6,670,Yes,0
22,male,Associate,101110.0,0,MORTGAGE,23000.0,DEBTCONSOLIDATION,12.68,0.23,4,680,Yes,0
26,male,Bachelor,66361.0,4,RENT,3000.0,MEDICAL,19.42,0.05,2,658,No,1
25,male,Associate,41519.0,0,RENT,1942.0,DEBTCONSOLIDATION,8.64,0.05,4,619,No,1
36,male,High School,64579.0,17,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.98,0.15,16,681,No,1
25,male,High School,58478.0,4,RENT,15000.0,PERSONAL,17.49,0.26,3,603,No,1
30,female,Associate,76608.0,4,RENT,20000.0,PERSONAL,13.92,0.26,9,604,No,1
32,female,Bachelor,43858.0,8,RENT,6000.0,MEDICAL,16.07,0.14,10,633,No,1
24,female,High School,65950.0,2,RENT,20000.0,VENTURE,14.68,0.3,2,665,No,1
38,male,Master,240894.0,15,RENT,21000.0,HOMEIMPROVEMENT,10.37,0.09,11,566,No,0
27,male,Associate,83631.0,5,MORTGAGE,4000.0,EDUCATION,11.49,0.05,8,640,No,1
24,male,Bachelor,28847.0,3,RENT,9500.0,DEBTCONSOLIDATION,19.04,0.33,4,658,No,1
21,male,Associate,14420.0,2,RENT,2500.0,PERSONAL,8.88,0.17,2,637,No,1
35,male,Associate,94453.0,11,RENT,4350.0,PERSONAL,15.27,0.05,6,651,No,1
24,female,High School,32772.0,1,RENT,8875.0,EDUCATION,6.62,0.27,3,581,No,1
23,female,Bachelor,65567.0,0,RENT,4500.0,MEDICAL,11.01,0.07,3,601,No,1
29,female,Associate,71026.0,8,RENT,22000.0,MEDICAL,13.67,0.31,6,661,No,1
35,male,Bachelor,38199.0,9,RENT,5000.0,DEBTCONSOLIDATION,13.71,0.13,6,634,No,1
21,male,Associate,39065.0,0,RENT,7200.0,DEBTCONSOLIDATION,11.71,0.18,4,678,No,1
27,male,Master,83270.0,1,RENT,20674.0,DEBTCONSOLIDATION,12.14,0.25,7,709,No,1
24,female,High School,64796.0,3,MORTGAGE,13500.0,PERSONAL,10.99,0.21,4,654,Yes,0
33,female,High School,36739.0,8,RENT,1110.0,VENTURE,7.89,0.03,9,593,Yes,0
42,female,High School,47031.0,17,RENT,13000.0,MEDICAL,11.01,0.28,11,684,No,1
26,male,Associate,31122.0,1,RENT,10000.0,PERSONAL,11.01,0.32,4,647,No,1
31,male,Master,37325.0,10,RENT,6600.0,EDUCATION,16.49,0.18,8,707,No,1
24,male,High School,79193.0,1,MORTGAGE,5500.0,HOMEIMPROVEMENT,5.79,0.07,3,609,Yes,0
28,male,Bachelor,103355.0,6,RENT,9521.0,EDUCATION,10.25,0.09,8,664,No,0
29,male,Master,84898.0,6,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.01,0.24,8,687,No,0
23,male,High School,88355.0,0,MORTGAGE,12000.0,EDUCATION,16.37,0.14,3,481,Yes,0
26,male,Associate,27139.0,2,RENT,6534.0,DEBTCONSOLIDATION,15.11,0.24,6,557,No,1
29,male,Bachelor,44206.0,6,RENT,6000.0,EDUCATION,5.99,0.14,6,670,No,0
23,female,Bachelor,84854.0,2,MORTGAGE,3525.0,DEBTCONSOLIDATION,6.91,0.04,3,558,Yes,0
24,male,Bachelor,79934.0,1,RENT,7000.0,VENTURE,11.49,0.09,3,673,Yes,0
22,female,Associate,61142.0,0,MORTGAGE,7800.0,PERSONAL,6.62,0.13,3,639,Yes,0
23,female,Associate,71834.0,1,RENT,3000.0,MEDICAL,13.73,0.04,3,570,No,1
31,female,Associate,59650.0,5,RENT,5000.0,DEBTCONSOLIDATION,16.4,0.08,5,686,No,1
23,female,Master,55900.0,0,RENT,17244.0,DEBTCONSOLIDATION,10.14,0.31,3,667,No,1
25,female,High School,130715.0,3,MORTGAGE,24250.0,HOMEIMPROVEMENT,10.75,0.19,2,654,No,0
26,female,Master,57291.0,0,MORTGAGE,5000.0,MEDICAL,12.87,0.09,4,671,No,1
29,male,Bachelor,59740.0,6,RENT,12000.0,DEBTCONSOLIDATION,15.37,0.2,7,684,No,1
24,female,High School,117305.0,0,MORTGAGE,6800.0,HOMEIMPROVEMENT,13.61,0.06,4,632,No,0
28,male,Bachelor,39171.0,8,MORTGAGE,7931.0,DEBTCONSOLIDATION,10.96,0.2,6,598,No,1
30,female,Associate,124006.0,3,RENT,25000.0,MEDICAL,15.7,0.2,7,700,No,1
45,male,Associate,150821.0,26,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.03,0.08,14,712,No,0
34,male,Master,68557.0,9,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.9,0.1,10,581,Yes,0
29,male,Master,129398.0,4,MORTGAGE,25000.0,PERSONAL,10.99,0.19,5,638,Yes,0
26,male,Bachelor,58585.0,6,RENT,9000.0,PERSONAL,8.94,0.15,3,626,Yes,0
25,male,Bachelor,34602.0,0,RENT,12067.0,DEBTCONSOLIDATION,13.46,0.35,5,644,No,1
33,female,Bachelor,65889.0,10,RENT,15000.0,HOMEIMPROVEMENT,10.46,0.23,7,650,No,1
24,male,Associate,29811.0,1,RENT,5000.0,DEBTCONSOLIDATION,7.96,0.17,3,691,No,0
34,female,Bachelor,36135.0,13,RENT,10000.0,EDUCATION,11.83,0.28,5,607,No,1
33,female,High School,60996.0,10,OWN,1200.0,PERSONAL,14.26,0.02,6,648,No,0
35,male,Bachelor,44240.0,9,RENT,3000.0,PERSONAL,11.01,0.07,10,670,No,1
28,female,Bachelor,138858.0,5,MORTGAGE,4500.0,PERSONAL,12.68,0.03,7,672,Yes,0
23,female,Bachelor,65489.0,0,RENT,5000.0,EDUCATION,12.84,0.08,2,665,No,1
24,female,High School,85089.0,2,MORTGAGE,12000.0,VENTURE,11.01,0.14,2,581,Yes,0
43,male,Associate,65475.0,22,RENT,9000.0,PERSONAL,15.65,0.14,14,721,No,1
25,female,Associate,41828.0,3,MORTGAGE,15450.0,VENTURE,11.22,0.37,4,687,No,1
28,male,Bachelor,106628.0,6,RENT,10000.0,PERSONAL,10.65,0.09,9,689,No,1
25,male,High School,192351.0,1,RENT,30000.0,PERSONAL,17.27,0.16,4,577,No,1
27,male,Bachelor,25500.0,2,RENT,5500.0,MEDICAL,6.91,0.22,7,674,Yes,0
23,female,Bachelor,44453.0,0,RENT,5000.0,MEDICAL,13.22,0.11,4,629,Yes,0
30,male,Associate,82692.0,7,RENT,3000.0,VENTURE,5.42,0.04,9,489,Yes,0
26,female,High School,34972.0,6,RENT,13000.0,MEDICAL,16.29,0.37,3,686,No,1
24,male,High School,78026.0,3,RENT,30000.0,DEBTCONSOLIDATION,14.54,0.38,3,582,No,1
22,male,Master,66026.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.63,0.18,3,672,No,1
24,male,Bachelor,90926.0,0,MORTGAGE,5000.0,EDUCATION,6.76,0.05,4,650,No,0
31,male,Associate,23890.0,9,RENT,8500.0,HOMEIMPROVEMENT,11.01,0.36,6,604,No,1
39,male,Associate,48948.0,18,OWN,15000.0,HOMEIMPROVEMENT,5.42,0.31,13,696,No,0
24,male,High School,84965.0,3,RENT,10000.0,VENTURE,12.41,0.12,2,584,Yes,0
26,male,High School,55290.0,1,RENT,1500.0,VENTURE,10.25,0.03,3,600,No,0
24,female,Bachelor,132954.0,3,RENT,20000.0,VENTURE,10.72,0.15,3,610,No,0
29,female,Bachelor,29790.0,6,RENT,10000.0,DEBTCONSOLIDATION,12.26,0.34,9,577,No,1
24,female,Bachelor,47380.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.14,0.11,3,636,Yes,0
25,male,High School,210705.0,7,RENT,9000.0,VENTURE,10.59,0.04,3,525,Yes,0
24,male,Associate,271098.0,3,MORTGAGE,7098.0,DEBTCONSOLIDATION,9.27,0.03,3,604,No,0
23,male,High School,31976.0,0,RENT,2070.0,DEBTCONSOLIDATION,11.3,0.06,3,622,No,1
30,female,Master,89411.0,9,MORTGAGE,7625.0,PERSONAL,11.01,0.09,5,699,No,0
25,female,High School,66107.0,4,MORTGAGE,13850.0,PERSONAL,9.23,0.21,3,579,Yes,0
24,male,Master,139046.0,5,RENT,5000.0,HOMEIMPROVEMENT,8.9,0.04,3,625,Yes,0
27,female,Bachelor,47781.0,3,RENT,14125.0,EDUCATION,8.49,0.3,5,542,No,1
29,male,High School,38800.0,8,RENT,10000.0,EDUCATION,7.29,0.26,6,649,No,1
24,female,Master,72865.0,0,RENT,12000.0,PERSONAL,12.21,0.16,2,586,Yes,0
28,female,Bachelor,67987.0,7,RENT,20000.0,MEDICAL,18.62,0.29,7,692,No,1
26,female,Bachelor,80460.0,5,MORTGAGE,15000.0,VENTURE,10.27,0.19,4,674,Yes,0
23,female,Associate,39111.0,3,MORTGAGE,10000.0,EDUCATION,11.71,0.26,2,669,Yes,0
33,male,Associate,53657.0,13,RENT,9000.0,MEDICAL,15.21,0.17,6,665,No,1
28,female,High School,121251.0,6,MORTGAGE,25000.0,VENTURE,11.01,0.21,6,569,No,1
27,male,Associate,35525.0,8,RENT,5000.0,EDUCATION,14.96,0.14,5,615,No,0
29,female,Associate,48612.0,6,RENT,14124.0,MEDICAL,12.55,0.29,7,591,No,1
22,male,Bachelor,41670.0,3,RENT,15000.0,VENTURE,14.96,0.36,4,585,No,1
21,male,High School,37009.0,1,RENT,5600.0,PERSONAL,14.46,0.15,2,685,No,1
31,male,Master,71976.0,6,RENT,20000.0,DEBTCONSOLIDATION,7.51,0.28,10,682,No,1
31,female,Associate,106273.0,9,RENT,6000.0,DEBTCONSOLIDATION,11.99,0.06,5,669,Yes,0
31,female,Master,40353.0,8,RENT,12000.0,MEDICAL,12.68,0.3,9,530,No,1
25,male,Associate,48990.0,0,RENT,13293.0,PERSONAL,15.25,0.27,4,676,No,1
22,female,Bachelor,91324.0,0,RENT,10600.0,EDUCATION,10.99,0.12,3,627,No,0
24,female,Master,90837.0,3,RENT,25000.0,VENTURE,10.33,0.28,4,694,No,1
27,female,Bachelor,60684.0,5,MORTGAGE,8000.0,VENTURE,6.75,0.13,5,701,No,0
27,male,Bachelor,24736.0,5,RENT,7025.0,PERSONAL,5.42,0.28,9,538,No,1
26,male,Bachelor,24972.0,2,RENT,6200.0,EDUCATION,5.99,0.25,4,626,No,1
36,female,Bachelor,72978.0,14,RENT,9500.0,EDUCATION,7.14,0.13,12,713,Yes,0
24,female,High School,77480.0,1,MORTGAGE,4000.0,DEBTCONSOLIDATION,20.0,0.05,2,559,No,1
27,male,Bachelor,15257.0,4,RENT,8118.0,EDUCATION,14.34,0.53,5,674,No,1
26,male,Associate,42791.0,5,RENT,12000.0,EDUCATION,10.91,0.28,2,568,No,1
36,male,High School,148581.0,14,MORTGAGE,2500.0,DEBTCONSOLIDATION,14.91,0.02,14,581,No,1
28,female,Associate,131470.0,6,MORTGAGE,35000.0,MEDICAL,16.4,0.27,7,515,No,1
22,female,Associate,41120.0,2,MORTGAGE,10750.0,EDUCATION,7.88,0.26,2,643,No,0
24,male,High School,32782.0,5,RENT,3000.0,MEDICAL,11.01,0.09,2,538,No,0
28,male,Master,163419.0,2,RENT,25000.0,PERSONAL,11.39,0.15,6,716,No,0
33,male,High School,156986.0,12,MORTGAGE,2400.0,PERSONAL,5.42,0.02,7,686,Yes,0
28,male,Associate,34991.0,6,RENT,8700.0,VENTURE,14.61,0.25,10,650,No,1
31,female,Associate,68073.0,8,RENT,3000.0,DEBTCONSOLIDATION,14.27,0.04,6,546,Yes,0
37,male,Bachelor,27245.0,16,RENT,3000.0,MEDICAL,12.18,0.11,16,698,No,0
40,male,Associate,36996.0,14,RENT,10654.0,VENTURE,11.21,0.29,14,680,No,1
25,male,Bachelor,44080.0,7,RENT,12000.0,MEDICAL,9.91,0.27,3,694,No,1
27,female,High School,37034.0,5,RENT,13000.0,DEBTCONSOLIDATION,7.88,0.35,8,475,No,1
22,male,Associate,58493.0,0,MORTGAGE,9925.0,EDUCATION,9.63,0.17,2,683,Yes,0
34,male,Bachelor,111454.0,9,MORTGAGE,16000.0,HOMEIMPROVEMENT,11.11,0.14,7,655,No,0
23,male,Associate,109017.0,1,RENT,10000.0,EDUCATION,12.69,0.09,4,483,Yes,0
23,male,Bachelor,22487.0,1,RENT,6000.0,HOMEIMPROVEMENT,6.76,0.27,3,626,No,1
28,female,High School,47740.0,3,MORTGAGE,3375.0,MEDICAL,14.83,0.07,8,624,No,1
25,male,Bachelor,99389.0,3,MORTGAGE,15000.0,MEDICAL,17.31,0.15,3,684,No,1
23,male,Bachelor,73079.0,2,RENT,24000.0,PERSONAL,9.62,0.33,2,600,No,1
25,male,Associate,25585.0,2,RENT,7530.0,MEDICAL,14.32,0.29,4,542,No,1
23,female,Associate,30131.0,0,OWN,7000.0,PERSONAL,12.5,0.23,3,569,No,0
23,male,High School,60801.0,0,RENT,25000.0,VENTURE,11.83,0.41,4,658,No,1
22,female,Bachelor,38686.0,0,RENT,7000.0,EDUCATION,11.83,0.18,4,573,Yes,0
32,female,Associate,34492.0,11,MORTGAGE,5987.0,MEDICAL,15.17,0.17,9,670,No,1
22,female,High School,97112.0,0,MORTGAGE,7250.0,PERSONAL,11.01,0.07,3,558,Yes,0
36,female,Bachelor,42029.0,15,RENT,8000.0,HOMEIMPROVEMENT,17.74,0.19,17,682,No,1
76,female,Bachelor,90934.0,58,RENT,15000.0,MEDICAL,8.94,0.16,25,737,No,0
28,male,Master,90121.0,5,MORTGAGE,7000.0,VENTURE,15.38,0.08,9,587,No,1
26,male,Bachelor,133051.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.8,0.08,4,562,Yes,0
24,male,High School,30508.0,2,OWN,5000.0,HOMEIMPROVEMENT,10.75,0.16,3,638,Yes,0
32,male,Associate,65756.0,5,RENT,6000.0,HOMEIMPROVEMENT,15.95,0.09,7,540,No,1
23,female,High School,19622.0,0,RENT,1200.0,VENTURE,14.91,0.06,4,626,No,1
28,male,High School,66261.0,1,MORTGAGE,5000.0,MEDICAL,16.07,0.08,8,641,No,1
23,female,Master,37179.0,3,MORTGAGE,8000.0,VENTURE,7.88,0.22,2,547,Yes,0
33,female,High School,70466.0,11,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.62,0.21,5,659,No,1
30,female,Bachelor,51506.0,7,RENT,6000.0,MEDICAL,14.46,0.12,5,669,No,1
28,female,High School,80811.0,2,MORTGAGE,12000.0,MEDICAL,14.11,0.15,6,638,No,1
32,female,High School,169401.0,9,MORTGAGE,20000.0,MEDICAL,6.91,0.12,10,704,No,0
38,male,High School,75177.0,18,RENT,12000.0,DEBTCONSOLIDATION,11.01,0.16,16,585,Yes,0
32,female,Master,56501.0,8,RENT,3000.0,HOMEIMPROVEMENT,16.29,0.05,9,701,No,1
32,male,Bachelor,288685.0,11,MORTGAGE,6243.0,MEDICAL,5.95,0.02,5,686,Yes,0
29,male,Associate,58801.0,7,RENT,25000.0,HOMEIMPROVEMENT,13.61,0.43,8,603,No,1
35,male,Associate,60781.0,10,RENT,22750.0,MEDICAL,6.54,0.37,9,679,No,1
31,female,Associate,22192.0,7,OWN,2500.0,VENTURE,14.74,0.11,7,538,Yes,0
35,female,Bachelor,117539.0,11,MORTGAGE,16000.0,DEBTCONSOLIDATION,8.88,0.14,10,663,Yes,0
26,female,Associate,24183.0,5,OTHER,7500.0,PERSONAL,11.97,0.31,2,621,No,1
21,female,Associate,46414.0,0,RENT,14000.0,PERSONAL,7.9,0.3,2,512,No,1
23,female,High School,99499.0,0,RENT,15242.0,VENTURE,16.74,0.15,3,641,No,1
28,male,High School,35104.0,3,RENT,8700.0,VENTURE,14.61,0.25,8,637,No,1
28,female,Bachelor,116446.0,1,MORTGAGE,10000.0,VENTURE,7.66,0.09,7,548,Yes,0
25,male,High School,80211.0,0,RENT,12000.0,PERSONAL,16.89,0.15,2,595,No,1
32,female,High School,35358.0,11,RENT,9450.0,PERSONAL,14.27,0.27,10,536,No,1
26,male,Master,48908.0,6,RENT,12000.0,DEBTCONSOLIDATION,9.99,0.25,3,629,No,0
27,female,Associate,48524.0,3,MORTGAGE,3000.0,PERSONAL,9.41,0.06,7,552,Yes,0
22,male,Associate,60756.0,0,OWN,5000.0,EDUCATION,7.29,0.08,4,622,Yes,0
26,male,Bachelor,60922.0,2,RENT,15000.0,VENTURE,13.72,0.25,4,612,Yes,0
32,female,Associate,54463.0,11,OWN,15000.0,HOMEIMPROVEMENT,7.51,0.28,5,682,No,0
35,male,Master,30867.0,13,RENT,6200.0,DEBTCONSOLIDATION,11.01,0.2,5,656,No,0
28,female,Bachelor,144630.0,4,MORTGAGE,20000.0,EDUCATION,11.32,0.14,8,687,No,0
26,female,Master,81393.0,7,MORTGAGE,6500.0,DEBTCONSOLIDATION,14.11,0.08,2,710,No,1
26,male,Associate,31057.0,0,RENT,1500.0,DEBTCONSOLIDATION,14.7,0.05,2,569,No,1
22,male,Bachelor,24582.0,2,RENT,6495.0,PERSONAL,10.99,0.26,3,462,No,1
22,male,Associate,38556.0,0,MORTGAGE,2000.0,MEDICAL,7.29,0.05,3,654,No,0
30,male,Doctorate,166797.0,8,MORTGAGE,23975.0,EDUCATION,17.93,0.14,7,684,No,1
26,female,Bachelor,44224.0,6,RENT,2000.0,MEDICAL,16.49,0.05,3,697,Yes,0
37,female,Associate,39708.0,16,RENT,6081.0,HOMEIMPROVEMENT,10.19,0.15,13,616,No,1
29,male,Master,39657.0,9,RENT,10800.0,DEBTCONSOLIDATION,13.57,0.27,6,657,No,1
23,female,Master,23649.0,2,RENT,1552.0,DEBTCONSOLIDATION,10.49,0.07,4,614,No,1
23,male,High School,73230.0,0,MORTGAGE,12000.0,PERSONAL,10.65,0.16,2,702,No,0
26,female,Associate,40528.0,1,RENT,10000.0,MEDICAL,11.49,0.25,2,555,Yes,0
29,female,High School,73128.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.01,0.07,7,596,Yes,0
41,male,Associate,66629.0,22,RENT,12000.0,DEBTCONSOLIDATION,12.53,0.18,15,582,No,0
21,male,Bachelor,17316.0,0,RENT,4750.0,PERSONAL,12.73,0.27,3,678,No,1
30,female,Master,47087.0,9,RENT,12800.0,MEDICAL,5.79,0.27,8,696,No,1
21,female,Bachelor,45101.0,0,MORTGAGE,1000.0,DEBTCONSOLIDATION,14.61,0.02,2,658,No,1
39,female,High School,205213.0,13,RENT,17000.0,DEBTCONSOLIDATION,12.99,0.08,14,640,No,0
28,female,Bachelor,44191.0,2,RENT,4099.0,PERSONAL,13.93,0.09,4,538,Yes,0
24,female,Associate,41973.0,3,RENT,10800.0,PERSONAL,14.42,0.26,4,638,No,1
29,male,Associate,68386.0,5,RENT,14000.0,MEDICAL,12.19,0.2,7,568,Yes,0
26,male,Master,36753.0,3,RENT,9000.0,EDUCATION,5.99,0.24,2,678,No,1
29,male,High School,45479.0,4,RENT,12000.0,HOMEIMPROVEMENT,9.63,0.26,7,656,No,1
28,male,Associate,44081.0,7,RENT,7500.0,HOMEIMPROVEMENT,10.39,0.17,9,679,No,1
30,male,High School,42009.0,3,RENT,3029.0,PERSONAL,10.32,0.07,10,604,No,1
35,female,Bachelor,84973.0,13,MORTGAGE,8443.0,DEBTCONSOLIDATION,9.28,0.1,13,630,Yes,0
24,female,High School,54885.0,1,RENT,4000.0,EDUCATION,15.99,0.07,3,586,No,1
34,female,Bachelor,69542.0,11,MORTGAGE,2600.0,HOMEIMPROVEMENT,5.99,0.04,7,638,No,1
23,female,High School,136525.0,2,MORTGAGE,19750.0,VENTURE,20.0,0.14,4,577,No,1
29,female,High School,54035.0,9,RENT,16000.0,EDUCATION,11.01,0.3,8,595,No,1
22,male,Master,42515.0,2,RENT,12400.0,EDUCATION,11.01,0.29,4,497,No,1
26,male,Bachelor,101695.0,0,RENT,15000.0,MEDICAL,9.58,0.15,4,531,Yes,0
35,male,Bachelor,32728.0,11,MORTGAGE,6012.0,MEDICAL,16.16,0.18,8,648,No,1
28,female,Bachelor,64544.0,4,RENT,3500.0,DEBTCONSOLIDATION,11.49,0.05,6,716,No,0
24,female,High School,39552.0,5,RENT,9250.0,PERSONAL,14.66,0.23,5,640,No,1
22,male,High School,102629.0,0,MORTGAGE,6000.0,PERSONAL,11.01,0.06,4,519,Yes,0
24,female,High School,27656.0,0,RENT,5536.0,PERSONAL,12.41,0.2,3,657,No,1
23,female,Associate,36725.0,2,RENT,8400.0,MEDICAL,14.65,0.23,3,651,No,0
24,female,Master,68911.0,0,RENT,5565.0,EDUCATION,11.83,0.08,3,649,No,0
27,male,High School,71714.0,6,MORTGAGE,4000.0,MEDICAL,5.42,0.06,6,643,No,1
27,male,Associate,60983.0,2,MORTGAGE,8400.0,MEDICAL,11.01,0.14,7,459,No,1
29,female,Bachelor,89723.0,9,RENT,31120.0,HOMEIMPROVEMENT,11.3,0.35,7,587,No,1
36,male,Doctorate,56934.0,12,MORTGAGE,2800.0,MEDICAL,7.51,0.05,12,636,No,1
35,male,High School,213281.0,10,MORTGAGE,11434.0,DEBTCONSOLIDATION,15.64,0.05,7,581,No,1
28,male,Bachelor,15521.0,4,OWN,2000.0,MEDICAL,10.75,0.13,6,711,No,1
