normal_tails,heavy_tails
-0.71945,-0.13504
-0.23362,0.52106
-0.29473,0.0787
0.53751,0.90829
-0.90485,-0.1497
0.26068,0.01631
-0.06003,-0.1516
2.04558,0.06119
0.53878,-0.36387
-1.03005,0.53925
0.98581,0.15584
0.64252,0.58667
-0.71303,0.24542
-0.43458,-0.53954
0.68941,-0.09386
0.80298,0.45212
0.72924,1.1945
-1.24665,1.33208
0.27514,-0.30657
0.29418,0.35477
0.76303,-0.16383
-1.70181,-5.94682
-0.70534,-0.15397
0.16779,0.716
1.00057,-1.8365
1.54116,1.77547
0.03101,2.43217
0.08876,-1.37024
-0.53202,-0.08891
-1.8643,0.78411
-0.62736,-1.27695
0.1332,0.52744
-1.48275,0.34107
1.55572,0.02559
-0.37595,-0.75729
-0.98215,-0.1887
-0.19471,-0.38383
-2.02972,0.32845
0.47967,-0.63831
1.01799,-2.00661
-0.33057,0.59844
-0.08054,0.35887
0.55911,-1.18424
0.74403,-0.50535
0.18557,-1.03981
0.42464,-1.43034
-0.72847,-0.1152
-0.25487,-0.32039
0.7,-0.33089
0.18902,0.37706
-0.87363,0.05925
0.04663,0.84905
1.42912,-0.70913
-1.90175,-0.57641
1.6472,0.19889
1.06004,2.69242
-1.55312,-0.21929
0.80573,-0.86021
0.16559,0.41366
-1.39006,1.20695
0.96602,-1.14788
-0.0834,0.37593
-0.3834,-1.07851
-0.86387,-0.82533
0.89419,0.61103
-1.70746,0.62829
1.13212,-1.24268
0.38336,0.1896
-0.13923,0.50935
-0.41898,-0.09335
0.22766,0.30766
-0.84709,-0.05088
0.26601,0.41865
-1.24875,-0.21881
-0.16644,-1.4117
-0.73478,-0.31064
1.29987,-0.06263
-0.62387,0.22343
0.1077,0.20979
2.12194,-1.07185
0.70159,-0.03799
1.05204,-0.20282
2.84601,-0.0262
-0.0129,-1.04412
-1.43827,0.1443
0.74541,-0.18174
0.69063,-1.21412
0.19768,0.06801
1.00968,1.95452
-1.06223,-0.33726
1.04584,-0.01127
1.27707,-0.0437
0.5899,-0.08396
-0.14573,-0.32882
0.0429,1.36071
0.24253,-0.32851
-0.29847,1.53978
-0.35681,1.95634
0.75077,-0.94096
-0.55678,0.23395
-1.81496,0.09415
-2.28016,-0.17313
0.1335,-1.60868
-0.50367,-0.08268
-0.15657,-0.42367
0.45316,0.04063
-0.12616,-0.63307
0.32329,1.18937
0.07841,-1.74625
0.33408,0.16146
0.36987,-2.62413
-0.52053,0.20399
0.87331,0.65345
1.06004,-1.17433
0.34182,0.08704
3.32138,0.88002
0.13876,-1.17182
1.24999,-0.44524
-0.27536,0.04553
-0.24661,-0.4728
2.33794,0.04065
0.35448,0.2941
-0.47535,0.8362
-0.85947,0.3462
0.02073,-0.86047
-0.50814,0.92053
0.54292,-0.47958
0.09313,0.32138
0.48565,-0.2948
-0.73442,-0.48179
-0.08128,0.61227
0.35461,0.46477
-1.74341,0.1438
0.89276,0.07649
1.01984,-0.61146
-1.68865,1.46281
1.05038,0.03452
-1.4423,-0.36503
0.14656,-0.05225
1.17987,-0.36253
0.20738,-0.51857
-0.41226,-0.01131
0.9608,2.99669
-1.05625,-0.34402
-1.58537,-0.55423
2.02441,0.87787
0.4671,-0.21807
-0.0235,-0.60321
-0.28118,1.41017
-0.38674,0.40889
0.74334,-0.12018
-0.22613,0.46314
-0.72733,0.37079
-0.14831,-1.1829
-0.40793,0.35767
1.11985,0.54832
0.32458,-3.47394
-0.84658,0.56099
2.51525,2.29096
-0.15539,0.34372
-0.28753,-0.77606
-0.36335,-0.12016
-0.22989,0.07724
-1.26873,0.26727
0.65386,-1.37954
0.18601,0.54273
0.86555,-0.49158
-1.09948,1.0808
0.15461,-1.25389
-1.50632,-0.68455
-0.06907,0.80662
-1.64353,-1.23097
0.09194,-0.97376
-0.1936,-0.66721
0.46822,-0.90849
-0.35651,0.34402
-0.95258,0.15328
0.58017,-1.31048
0.97346,5.63269
-0.13951,0.02352
-0.45613,0.14205
1.68791,0.39681
-1.15849,0.38953
0.80982,0.84285
0.46558,0.31616
-0.37931,-8.46315
0.77146,-0.01893
0.29179,0.52939
0.93932,-0.32525
0.21692,0.82523
0.36163,0.59526
0.87886,0.99148
0.13487,-0.80704
-0.73649,-0.78731
0.09386,0.53918
-0.14243,0.2367
0.19058,-0.26849
0.2728,-0.14968
-0.78269,0.50094
-0.74676,-0.4841
-0.66861,-0.67496
-0.72731,-0.47341
-1.27906,-0.86375
0.36858,-0.60166
-1.50971,0.63761
0.47311,-0.4733
-2.5753,-0.0119
-1.2087,-0.59197
0.17265,-1.915
-1.29486,0.19306
0.42459,0.86294
0.20804,2.68553
-1.31933,-0.55468
-0.16356,-1.00121
-0.34889,0.36526
-1.63112,-0.01828
1.45796,1.06158
-0.24897,-0.48349
0.78944,0.68468
1.07331,0.47308
0.15086,0.28381
2.10719,-0.5334
1.90406,0.88364
0.45933,-0.13221
-0.41078,0.85115
-0.30106,-1.33832
-1.05174,0.53664
-0.91059,-0.44953
-1.13519,-0.72417
-1.24312,1.01118
0.514,8.88462
1.53639,-0.63415
0.9144,-1.73519
-0.25739,-0.26688
1.73952,-1.11206
0.84243,-0.75159
-2.25009,0.52282
2.87268,0.50454
-1.35422,0.88297
-2.43281,1.82409
0.0936,0.5079
2.20098,-1.02982
-0.43349,0.68748
0.37402,-0.44859
-1.05247,0.25206
-1.58984,-0.53958
-1.69025,-0.14785
-2.36567,-0.04196
0.23003,0.0218
-1.17819,-0.76586
-0.49765,0.96637
0.71831,0.0895
-1.59097,0.7673
0.06727,0.96733
-0.3586,-0.48642
-2.05452,-0.48361
-0.94655,0.50744
-0.89357,0.05276
0.43561,0.82778
-0.08105,0.02807
0.92188,3.38799
0.16895,0.33456
0.03595,-0.75553
-0.46818,-2.06739
-1.7416,0.10482
0.25457,-1.91701
-1.18786,0.11918
2.04568,1.0667
0.96889,-0.21379
0.63778,0.21129
-0.51124,-0.92243
-2.74042,0.40184
-2.14179,0.30206
-0.41717,-0.42932
0.36212,0.63931
1.8737,-0.29219
-0.16951,0.29302
-0.55293,-0.244
-0.37248,0.53739
-1.32277,-0.60997
0.22921,-0.17246
-0.67581,0.11326
0.04879,0.64268
-0.52297,0.41676
0.65326,0.63524
-0.68424,1.23515
0.07234,-0.54384
-0.36028,-0.08184
-0.6577,0.14232
0.21964,-1.09554
-0.87002,-0.38461
1.48234,0.64345
0.53595,-0.90841
0.35488,1.34196
1.40633,0.37549
-0.5361,0.17192
0.68662,-1.69905
2.07095,-0.41377
0.67179,-2.06103
0.27955,-0.58999
-2.08573,-0.543
-2.38309,1.19857
-0.07945,-0.09707
-0.12127,0.16381
-0.07741,0.77368
-0.06535,-0.91337
-2.04926,1.17423
-0.39704,-0.11384
-1.8712,0.88096
0.43448,0.89611
0.28042,0.18513
0.09784,-0.16898
-0.03983,0.01178
0.64632,0.09236
-0.85517,-0.12806
0.09928,0.18533
-0.38103,-2.6328
-0.70124,0.21256
-0.6254,-0.37484
2.19209,1.0384
0.30704,-0.92426
0.75141,1.03766
-2.5904,-0.78285
0.47677,0.07684
-0.00447,0.23722
-0.34927,-0.44677
1.74522,-0.12996
-0.5136,0.9246
-0.37238,0.00205
2.47975,0.50401
-0.11597,-0.53558
1.25334,-1.9837
1.13083,-0.71718
1.39462,0.77847
-0.17432,0.36888
0.13654,-1.37255
1.61711,0.53764
0.71714,-0.90586
2.03029,0.28764
-0.05927,-0.57487
-0.49796,-1.88063
-1.61416,-0.49543
-0.66734,-0.78575
-0.05478,0.33954
1.44369,1.0684
0.86614,-0.14444
-1.9778,-0.04552
0.76546,-0.8156
0.1419,-1.71508
-0.97381,0.10072
2.07196,-0.77428
-1.15782,-0.5196
1.23623,0.32297
-0.01187,0.88265
2.41388,0.20635
1.14377,1.61914
2.50593,0.04766
0.09288,0.25658
-1.78268,-0.14956
0.82834,-0.99495
0.53993,0.57856
-0.13238,0.64261
0.52121,-0.59156
-1.44249,1.98905
-1.26501,-0.13485
-1.72217,0.84821
1.27147,-0.00535
-0.4397,-0.44893
-1.88109,0.26928
-1.10268,0.12995
0.21605,-0.24703
1.16268,0.07784
-0.07596,-0.21005
1.00481,0.31187
0.07505,0.918
1.93567,0.17931
0.19022,0.31463
0.33108,-1.50491
-0.91919,-0.26727
0.4795,-0.39042
-0.03654,-0.48545
-0.43795,0.39659
1.86202,0.76918
1.13337,0.5953
-0.86357,1.28748
1.35837,0.24622
0.50961,-0.36119
0.49078,-1.56111
1.65648,0.60786
2.18533,0.51197
-0.14822,-0.09253
0.35133,0.42688
-2.28701,0.42244
-2.16054,-0.53321
0.01121,-0.1909
0.45078,-3.83064
-1.19167,-0.22313
1.10597,0.72238
0.47093,-1.38946
-0.22243,0.44496
-0.43131,-0.506
-1.35683,0.1442
-0.17061,-0.91243
-0.09741,-0.03354
-1.32235,-0.50761
-0.69779,0.28606
-0.61865,-0.40877
-1.02494,-0.06263
-0.51546,-0.76296
-0.58978,-0.27028
1.45539,-0.14639
0.1617,0.62646
-0.36999,0.60635
-0.55095,-0.32107
0.67029,0.31475
0.32471,-0.5743
-1.32648,-0.15195
0.21776,0.3364
-1.60755,0.77777
1.43451,0.73547
1.06696,0.69673
-1.45886,-2.28741
0.40603,0.53661
0.4669,0.20264
0.56899,-0.57656
0.77731,-0.58719
-1.77598,-0.29338
0.65795,0.12849
0.80865,2.6646
-0.56723,-0.2856
-0.13811,2.96242
0.39511,2.09198
-0.92881,0.44496
0.43538,0.7654
-0.30146,0.27614
-0.51431,-1.53748
0.3775,0.14776
-0.45569,-0.49015
-1.42405,-1.02429
0.86607,2.87518
0.77461,0.03201
-0.56695,-0.88604
1.67683,0.42546
-0.98988,0.37182
0.31511,0.82611
-2.1933,-0.28788
-1.35374,0.43192
0.6631,1.0356
1.03187,-0.19669
1.32032,-0.25742
1.49357,-0.19681
-0.84516,0.17139
-1.49507,0.65243
0.63048,0.11355
1.0511,-0.1845
-0.44706,-0.21803
-1.2509,0.10357
0.19183,0.30954
0.57651,-0.65129
1.24177,0.3921
-0.0606,-0.05017
1.99519,-1.71122
-1.29415,-3.58535
-0.7872,0.42855
1.34473,-1.09235
-1.35829,0.38739
-0.42738,0.74366
-1.80039,0.79048
-0.13041,-0.23803
-0.85319,-0.12964
-0.08522,0.49247
0.59795,-0.53417
0.76609,-0.66189
0.49442,0.11164
-0.26727,-0.58653
-1.00183,0.19129
0.24173,-0.41391
0.06981,0.19729
-0.35782,-3.16834
-0.18808,-0.15776
-0.58066,1.52728
0.23543,0.25365
1.09729,-0.32215
0.46978,-0.7953
-0.73169,0.43835
-0.06587,-0.42539
0.73699,0.0369
0.93162,-0.54284
-0.24261,0.9083
1.88178,-0.89089
-0.28776,0.24308
2.19918,0.6711
-0.42975,0.12433
0.37434,0.71326
-0.25692,1.03107
-0.07186,0.10556
-0.11316,-1.78834
-0.47364,-0.1019
-0.20303,0.82619
0.06956,-0.05821
0.06804,0.0746
1.06351,0.0939
-0.55278,-0.05287
0.16461,-0.10862
-1.18451,-0.90048
-1.538,0.38676
0.19706,-0.54927
-1.44375,-0.3446
0.16391,0.14702
0.06556,0.21874
-0.55513,-0.32277
-1.53251,0.24081
0.3215,0.89885
-0.72048,-0.01276
-1.50409,0.30577
-1.13335,-0.37151
0.59804,0.31495
0.55166,0.33122
-1.00344,-1.77167
-0.60564,-0.29955
-0.05734,0.38556
-0.86685,-0.39419
-1.60435,-0.13785
1.74905,0.23052
1.04146,-0.43157
0.05215,-0.09739
-1.46538,-0.08705
-0.27077,-0.11227
-0.22986,-0.2138
0.70337,-0.19438
-1.00841,0.08636
-0.86302,-0.7045
0.63138,0.19885
1.07462,-0.27931
0.90066,1.92094
-0.36438,-2.08135
0.07715,-0.5983
0.66983,-1.08224
-0.95868,0.54021
0.44187,-0.35585
-0.68452,-1.27956
-0.68576,0.60801
0.95765,-0.33216
0.11556,-1.07825
-0.17465,-1.28186
0.3917,-0.92699
0.95009,-2.80892
-1.24188,1.11301
-0.01943,0.03172
-0.37304,-0.21883
1.31132,-0.3885
-1.96902,1.60099
-1.30663,0.4641
0.41688,-1.00747
0.55226,0.32117
0.79782,0.89425
0.71238,0.70451
-0.33219,-0.60535
0.67769,0.32634
-0.87271,0.13907
-1.87902,-0.41651
-0.30996,-0.42737
-1.77995,3.5738
1.84413,-0.84429
0.15548,0.01746
-0.00383,-0.40877
1.18465,0.0468
-0.15726,-2.77316
-0.16955,-0.13207
-1.25646,0.26056
0.07128,0.32513
-0.24749,-1.06522
-0.27413,0.12967
-1.32219,-0.24564
0.30354,0.09068
-1.36324,-2.71663
-0.78349,-1.9007
-0.11679,-0.50358
-1.11618,0.14701
0.58626,-0.3682
1.57562,0.9145
0.66946,-0.31119
-0.00042,0.81285
0.53432,1.4215
-0.00104,-0.24158
-0.37922,-0.12892
0.28633,0.02172
0.89088,-0.47962
0.2956,-0.26106
1.2828,1.19482
-0.53776,2.13112
-0.48956,-0.07995
-0.11202,0.72797
-0.41002,0.51487
-0.80527,-1.34683
1.47179,-0.88807
-0.97895,0.21881
0.41734,-0.39372
0.20729,-1.23802
-0.45696,-2.74535
-0.2936,-1.01376
-0.3512,-0.07702
-0.77052,0.1032
-0.0296,0.32037
-0.31647,-0.19949
-0.23085,0.17166
-0.19201,-0.94849
-1.13574,-1.05716
-0.36618,0.16933
0.25955,-2.06846
-1.0019,0.27971
0.12911,-0.21547
1.00524,-0.54452
-0.01216,0.13997
-0.05063,0.82464
-0.74823,-0.63629
1.11976,1.13143
0.2372,-1.05124
-2.2245,-0.8262
-2.16984,-1.0689
0.51754,0.47984
0.96759,-1.1829
-0.15461,-0.36871
-0.78511,-0.3002
1.37619,-0.53674
-0.77023,0.38036
1.52236,-0.14795
0.52153,0.11712
-1.65045,-0.78133
0.19469,0.82002
-0.81447,0.00684
-0.25613,-0.71137
-0.60365,1.10665
0.1498,0.69122
-0.12094,0.37952
0.59397,-0.95445
-1.19051,0.53728
0.00938,-0.02258
0.43925,-0.48401
-0.90918,0.66431
-1.82499,0.17736
-0.77124,0.82565
1.66056,-0.54212
2.29306,0.48179
-0.46141,-0.07555
0.57655,1.01554
0.02944,-0.65814
-0.2674,0.05352
-0.63228,-0.76726
-1.67903,0.15467
-0.13702,3.07003
1.02136,0.38437
1.0098,-0.0383
-0.27282,-0.40182
-0.39726,-0.02557
0.70807,1.29676
-1.4331,0.19091
-0.30602,0.23088
1.22096,0.49414
0.32637,-0.91528
-0.36714,-0.13146
-2.5679,0.50091
1.8384,2.02267
-1.03803,-0.17173
0.07538,-0.10297
0.71997,-0.62531
-0.823,-0.48745
0.82573,-0.63145
0.38098,-0.1354
-0.38467,-0.29605
-0.32388,-1.27271
-1.66704,0.06928
-1.40105,-0.4657
-0.86211,-1.34915
2.28474,0.97087
0.95301,0.72919
1.74403,0.41671
-0.74314,-0.28724
0.19467,-0.2344
-0.55325,-0.12959
-1.48058,0.16612
-1.62571,-0.0839
1.12446,-1.12358
0.83004,0.40902
1.25621,1.0895
1.10367,-0.02327
-1.14415,0.68431
0.84519,-3.42376
-0.78944,-0.03689
-0.90229,-0.12725
-1.18807,-1.02002
-0.05185,0.39822
-1.46636,0.85614
-0.2028,0.09812
1.06034,-0.73918
-0.03529,1.56998
0.15351,-1.29703
-0.14604,0.59508
-1.02686,-0.13088
-0.36306,-0.1377
0.4039,1.32796
1.26771,-0.17556
0.7136,0.45579
0.86648,1.65666
-0.87316,0.49808
2.18343,-0.49697
0.22353,0.13393
0.19629,-0.51073
-0.1378,-1.3767
1.31295,-0.34137
-0.03447,-0.16918
-0.05121,0.25084
1.36915,-0.12248
-0.36445,0.02193
-1.53691,-0.1172
-0.20772,-0.83002
0.03047,-0.37384
-0.26557,0.3508
2.24368,0.89089
-0.07963,-0.35382
0.46557,-1.63322
-1.29865,-0.36953
-1.2534,2.01744
0.11403,-0.25866
1.88989,0.2641
0.18903,1.27037
0.53624,-0.49788
-1.93131,0.07289
-0.02687,-2.96197
1.50672,-1.59783
0.7832,0.12249
0.72162,-0.79035
0.91566,0.6268
-1.65383,-0.7514
0.38241,1.67724
0.90482,-1.27257
-1.21999,-0.18226
-1.60984,-0.19839
0.14669,-0.29238
1.08524,-0.82025
0.16514,-0.78132
-0.6466,1.33975
1.70105,-0.04118
-0.60655,0.48533
-0.57882,0.22949
-0.75166,-0.99554
-0.34578,-0.83097
-0.96988,0.48648
0.48791,-0.23467
-0.05258,0.4358
0.51966,0.09391
0.30882,-0.14022
0.58674,0.45588
0.84546,-0.32862
-0.07339,-0.82649
-0.97475,0.6743
-0.51742,0.06566
-0.85521,-0.24652
1.05653,0.67223
-1.86035,-0.36693
0.37183,0.57955
-0.70515,0.56171
1.0274,-1.54952
-0.101,1.13021
0.86365,-0.55573
0.41212,-0.31635
0.55738,-0.67525
1.67847,0.12719
-1.19294,0.27364
0.93531,1.01495
-1.07552,-0.59887
0.07371,-0.01975
0.51502,1.41651
-0.62639,-0.99731
-0.00847,0.32939
-0.31235,0.05264
-2.09522,0.88123
0.57116,1.22107
1.57634,0.28161
0.93722,0.09684
0.25488,0.75119
-0.44905,2.25257
1.4489,-0.07644
-0.45752,-1.86802
1.33491,0.2124
0.41474,0.2296
0.61698,-1.81941
0.5712,0.33943
-1.31661,0.31792
0.08627,0.18548
0.96926,-0.2997
-1.05975,1.05165
-1.36285,-0.71839
-1.26921,1.14977
0.98333,-0.75247
-0.1963,-0.34418
0.19705,0.73828
-1.29156,-0.14146
-0.06299,-0.92365
0.76357,-0.99864
-0.2344,-0.26467
-0.1368,1.62412
-0.21745,0.51743
-0.05169,0.3542
-0.90014,-0.28936
-1.57808,-0.5206
1.6217,-0.44253
-0.0391,-0.46888
-0.4022,-0.52611
-1.10376,0.47971
-0.50408,0.03962
-1.20953,0.41312
-1.1729,-3.16903
1.1129,-0.79472
0.01239,0.65513
0.54112,0.48159
2.89322,-0.77709
-0.85308,-0.78137
-0.11033,0.63449
0.34161,0.42016
-1.28815,0.26016
-0.36019,-0.20679
0.26506,-0.03876
-1.19014,-0.1109
-0.16698,-0.00057
0.29002,0.14593
0.24243,-1.54616
0.76946,-0.24229
-0.53237,-0.71099
0.31751,-0.88036
-1.97802,0.00822
1.58246,0.10414
-0.11949,-0.94323
0.38529,0.43775
0.62246,-0.16259
-1.01849,-0.80356
-2.2556,-0.05688
1.57577,-0.51384
0.32848,-0.08233
0.5468,0.45106
-0.54932,0.51687
-0.4132,-1.20833
0.12403,-0.59176
-0.5399,-1.31036
1.36861,-0.48399
-1.07787,0.91016
1.07668,-0.25057
-0.27607,0.04634
-0.76556,1.22915
-0.3846,-0.59357
1.2913,-0.18841
0.86738,-0.43117
0.82918,0.92982
-0.97198,-0.17573
1.18527,-0.21977
1.47704,1.01423
0.3232,0.69788
1.10769,-0.43879
-0.09194,0.66571
-0.34755,0.35185
-2.21661,0.00048
0.26895,1.07207
0.67949,-0.70357
0.4809,0.05668
0.86082,-4.79828
0.53756,2.19074
1.17731,0.37041
2.21949,-0.09375
-1.79438,0.12098
-0.67891,4.46142
-2.23644,0.36769
-0.16702,0.27346
0.13252,0.36553
1.35626,0.0379
0.78085,-0.07978
-1.28898,0.27357
0.70675,0.00466
-0.07219,-0.31588
0.91199,-0.30657
1.40395,-0.47238
-0.80211,0.51432
-0.53707,0.01925
0.94543,-0.03127
-0.45151,0.52505
-1.46168,-0.20875
-0.33796,0.2947
-1.26951,0.87714
-0.38927,0.23219
-0.06336,-1.19882
-1.27742,0.28744
0.85881,0.41023
1.07098,-1.11198
-1.17662,-0.5455
-0.96163,0.05002
-0.36498,-0.06751
-0.0798,0.58472
-0.33571,-0.0473
0.04575,0.71843
1.95594,-0.1389
0.14713,0.63889
-1.00804,0.08746
-0.65014,-0.28961
0.68179,-0.26872
-1.19353,-0.15592
0.03499,-0.4953
-0.17449,-0.61246
-1.46195,0.46133
0.08125,-0.29872
-0.56206,1.19947
-0.52483,-1.66437
-1.23227,2.31936
1.69739,-0.38274
1.37259,0.18254
-2.28884,-0.8118
0.76282,1.42541
0.77673,-0.12992
-0.40171,0.07373
0.78732,0.66032
-0.57916,1.894
-0.72686,-0.065
0.27467,1.28735
1.61505,-2.05446
-0.44394,-0.03062
-0.63983,-0.9747
-1.07387,-0.61752
0.0355,0.07741
0.42305,0.76485
3.04008,0.32944
-0.4639,-0.53812
-0.35231,0.18753
0.26061,-1.25147
-0.56598,0.30876
-0.56789,1.93888
-0.1208,0.45928
-0.83114,0.51288
-0.88551,-0.00375
0.2236,0.22956
-0.48868,0.75891
-1.33635,0.2399
0.45591,-0.40266
0.86876,-0.16604
-0.22102,0.7541
3.44814,-0.29329
-0.13666,0.15461
1.26391,0.11862
-1.39257,0.3511
-1.81858,-1.24695
1.23687,0.19548
1.25774,-2.2683
0.8558,1.07744
0.7183,0.53574
-1.74399,-0.39374
-0.89793,1.27892
-0.01509,-0.17422
-0.79576,2.12775
0.18581,0.90021
1.21302,1.856
0.84968,-0.00211
-0.91294,0.12562
-2.12122,0.11176
0.25095,0.20762
1.27733,-0.47385
-1.74306,-0.45041
1.22273,0.57265
0.68307,-0.50607
1.50741,1.36022
-0.37851,0.19432
-0.42884,-0.37318
-1.33658,0.096
-0.18909,0.18928
-0.33993,-0.01218
0.08508,-0.60282
0.01199,-0.29438
0.08685,0.31074
1.75206,-0.3228
0.05888,-0.54353
-1.10198,1.61586
1.08073,0.18121
1.20312,-0.09605
-0.0679,0.2682
0.39395,-0.38912
-2.09433,-1.45176
-0.07041,0.0789
0.18627,0.27623
0.0685,0.60418
-0.3857,0.2587
-1.1133,-0.81161
0.34316,0.19909
0.10601,-0.80923
0.94512,0.41293
-0.12249,0.32586
0.50892,0.19337
-1.83214,0.81401
1.78972,0.53965
1.63773,0.5364
0.82291,-1.37818
0.88001,-0.16475
0.45675,-2.09742
1.45472,0.05031
-1.83382,-0.14628
0.02594,-0.3542
0.10643,-1.40367
-0.2628,-0.84723
-1.23055,-0.1619
-0.56029,1.36338
-0.01113,-1.0129
0.48659,-0.52695
-1.98572,-0.6486
-0.15047,-0.2554
0.97985,0.01633
0.30896,0.16874
0.69338,-0.40423
-0.40929,-0.46961
0.35018,0.72517
0.77714,-0.43883
0.13696,0.04621
-1.00948,0.19209
-0.75765,-0.97768
-0.93043,-1.24473
0.20847,0.09722
0.14525,-0.01063
0.99701,-0.45765
-0.59046,-0.31505
-0.69992,0.06717
0.30625,0.50901
-1.21095,0.29246
-0.12407,0.79805
1.16893,-0.78717
-0.59458,-0.78336
-0.16524,0.36526
-0.6357,-0.26738
0.30534,0.28221
0.3873,0.28185
1.13215,-1.15292
-0.03335,0.1947
-0.86641,-0.18406
-0.66719,-0.61861
-0.32402,-0.21133
-0.1405,0.17545
0.42509,-1.11632
1.60828,-0.1898
-0.72548,-1.45526
-0.15417,-0.00917
0.57263,-0.331
-0.73298,1.40056
-0.17077,-0.0068
0.79145,0.49369
-0.08521,-1.16386
1.74451,-0.08344
-0.67933,-0.32196
-0.0497,1.23354
0.76253,-1.15571
-1.12293,0.34612
-0.72562,0.26762
1.28522,-0.09195
0.81903,0.54535
0.87367,0.06
0.98728,-0.45061
-0.76663,2.8165
-0.53114,0.32992
-0.34462,-0.45782
0.21871,-0.57603
1.06914,0.70559
-1.4638,-0.20666
0.48682,0.64236
0.98578,0.74106
-0.60062,0.57008
-1.76087,2.39084
1.34035,-0.04817
1.72189,2.25765
1.30282,0.39125
0.60245,-0.19693
-0.68211,-0.25574
0.45654,0.91403
0.37887,0.53424
0.89314,0.00112
1.80289,0.18218
-0.4025,0.02092
-1.02057,-0.0961
-1.0713,-0.08345
-1.05829,0.6724
0.41543,-0.38222
-1.00394,-0.22166
0.5795,0.39988
-1.62918,-0.81579
0.01507,0.83976
1.06472,0.56718
-1.62195,0.21311
0.94813,0.45016
-0.58251,0.57024
-0.10053,0.08875
-1.37299,-0.00135
0.71316,1.32782
-1.03722,-0.48645
-2.10907,0.04238
-0.11613,-0.2793
0.53076,-0.10016
-0.04898,-0.41549
1.22805,-4.65881
1.33581,-0.24498
-1.08887,-0.06628
-0.45375,-0.49648
2.67844,0.16674
-1.12328,2.35185
-1.06855,-0.5191
0.49302,1.02011
0.31429,-0.17041
-0.27476,1.09616
-1.40757,-1.11194
-0.40639,1.34783
-1.92512,0.19566
-1.19661,-0.36475
1.15074,0.15152
0.17559,0.4951
0.45201,0.48216
-0.12477,-0.60172
0.82016,-0.6086
0.58345,-0.11004
0.16013,0.62231
0.66904,-0.29677
-0.78902,0.05564
-0.64331,0.0596
0.16788,0.95064
0.24256,-0.04593
-1.56765,-0.68647
0.98143,0.5547
1.97537,-0.83911
1.46065,0.31801
0.76748,0.89181
1.07698,0.1629
-2.06039,0.02401
0.63061,1.03343
0.26196,0.53781
-0.06106,-0.1112
0.92746,-2.99167
-1.10279,-0.53835
1.10033,-2.31037
-0.46634,-1.98503
-0.55715,0.52197
-1.07995,0.01074
-0.18153,1.61209
-0.32083,0.54995
-1.1364,0.61991
-0.05831,0.16959
-1.969,-0.04994
-0.32798,-0.04262
-0.30664,1.03493
0.89425,-0.77864
-0.44329,1.10075
-0.82938,-0.10647
1.48391,-0.29842
1.86261,-1.70242
-0.13881,-0.19949
-0.13746,0.41619
-0.50482,-0.01988
0.25428,2.66323
1.86332,0.99441
-0.65326,-0.08927
1.83997,0.00738
-0.44994,-0.50562
0.1244,-0.29167
-0.87998,1.05183
-0.42429,-0.63833
0.78233,0.48998
-0.38934,-0.57627
0.81348,0.54018
0.72504,0.29737
-1.18822,0.36161
-0.13286,1.39921
0.35138,-0.01458
-0.82327,-0.2935
-0.36153,-0.61482
0.22094,0.38106
1.1152,-0.48383
2.47681,-0.2714
0.09011,0.12755
-0.07847,0.29231
-0.50361,-1.2398
-0.47635,-0.09943
-1.09469,0.76832
-1.96008,-0.32216
0.67152,-0.36934
-0.16105,-0.37722
-0.75692,0.45038
-0.03284,-0.40992
-0.41889,0.05499
-0.06878,-0.44228
-0.10821,-1.41
1.84246,0.34789
0.70177,0.26062
0.41415,0.28213
-2.68993,-0.64491
0.65921,-0.52876
-0.06605,0.14998
-0.51109,-0.27749
-1.52196,0.08133
0.0297,-0.78609
-1.46309,-0.24523
0.67867,0.69679
-0.03367,-1.36074
0.07942,-0.78182
-0.40737,0.04596
0.1109,0.33209
1.2058,-0.31991
-0.03503,1.13864
-0.30877,-0.96374
0.89054,0.02826
-0.38736,0.78265
0.46193,-0.50605
-0.76973,-0.33124
-1.33664,-0.87513
0.29925,0.3427
-2.37665,-1.16297
-0.37238,-1.73572
1.29238,-0.24572
0.03299,-0.5052
-0.17529,0.73686
1.46802,0.36039
-0.02981,0.54164
-1.5229,1.52009
-0.02268,-0.81182
-0.25244,0.0028
0.81753,0.17338
-1.92299,-0.09377
0.48358,-0.61434
0.24886,-0.54756
-0.708,0.57114
0.53512,0.23531
0.28815,-0.50796
-1.13137,-0.5984
0.44161,-1.18943
-0.30344,-1.59369
0.40304,0.11065
-0.57184,0.72073
0.44774,0.96016
-2.06831,0.92137
-0.28433,-0.02056
-0.85031,0.88075
-1.02616,-0.41558
0.32511,-2.37703
-0.05316,1.66461
0.12822,-0.12906
1.86354,1.92535
-0.93327,-0.58673
-0.18432,0.30716
1.56211,-0.60758
-0.60121,1.50886
-0.40405,0.21875
-1.51106,0.32433
0.82075,0.25551
-0.22579,0.22738
-2.00282,0.6314
0.64348,-0.95325
1.97166,0.80026
-0.80188,0.55059
1.02577,0.63727
-0.01727,-0.95319
-0.17494,-0.01806
-0.51127,0.35272
-0.93906,-0.55515
-0.96771,0.76573
0.3707,1.34449
-0.0156,-0.86664
0.17615,0.39271
-0.27325,1.4242
1.25598,1.67951
-0.05574,-0.1966
0.16961,-1.84612
-0.20409,-0.48892
-0.34838,-0.43755
