x,y
50.823,68.151
41.721,71.395
68.416,89.045
49.718,88.661
67.201,76.786
51.699,60.55
55.677,73.407
57.243,60.845
52.15,71.723
62.227,93.943
59.695,79.823
50.044,88.879
71.205,82.293
51.746,65.014
53.369,62.236
47.707,76.975
54.579,78.697
51.209,87.041
54.639,69.69
66.291,70.386
63.046,75.869
74.882,60.119
62.644,80.514
55.3,78.961
62.433,61.958
55.8,76.701
39.908,94.826
69.686,61.248
45.445,81.735
39.344,61.487
49.364,86.835
65.276,61.186
53.368,68.903
66.166,94.22
63.151,86.062
64.717,80.025
78.818,65.779
55.055,78.415
58.273,78.815
72.788,94.63
62.154,69.68
83.194,63.205
65.286,78.078
42.312,74.216
49.168,87.838
65.704,64.644
41.797,83.242
58.231,81.449
69.469,79.868
51.158,82.308
50.342,84.997
66.481,71.954
64.152,72.721
63.315,75.515
59.781,50.829
70.561,70.258
46.246,81.994
62.869,70.861
49.491,89.42
68.386,81.69
67.097,70.371
65.394,70.176
77.992,90.016
57.347,78.866
64.344,67.349
50.718,86.664
49.826,64.195
57.008,83.189
67.948,79.569
48.971,73.681
65.143,87.854
59.765,58.981
66.251,58.339
59.852,85.121
61.776,79.889
65.579,72.335
56.866,85.0
80.071,49.139
56.574,85.805
66.738,47.251
66.485,78.277
77.97,64.085
69.227,67.639
51.158,68.987
58.459,74.982
59.648,78.701
55.681,70.584
49.036,72.018
64.474,70.237
56.915,71.963
72.463,74.759
43.225,84.441
65.569,72.63
63.432,67.496
35.613,56.038
72.276,83.587
71.726,73.531
54.783,72.442
57.57,91.978
60.954,72.629
54.47,60.503
69.977,76.55
57.817,66.769
76.646,81.286
52.182,78.65
66.316,66.746
57.997,59.592
54.569,82.155
49.616,68.639
68.06,80.159
60.037,68.458
57.597,76.408
35.488,89.276
55.761,72.141
51.014,68.388
54.928,62.566
66.028,90.616
66.818,70.583
58.036,76.099
56.319,85.874
68.583,72.268
54.761,83.713
71.49,76.674
64.264,63.891
57.799,67.721
58.883,71.877
73.275,95.049
57.811,88.99
48.123,71.081
65.133,53.055
58.998,75.109
73.945,71.362
79.871,76.691
46.87,85.583
67.069,64.22
69.05,65.718
63.873,69.229
45.674,67.249
43.748,97.119
55.638,81.135
83.606,99.113
55.496,70.351
64.298,87.974
44.056,76.187
67.669,93.271
76.159,78.422
53.359,86.527
50.322,71.919
56.784,78.311
49.2,63.286
68.057,46.105
45.792,68.28
60.174,63.744
49.129,82.599
53.679,83.176
60.242,67.192
59.411,72.868
58.971,61.856
68.848,75.81
62.58,66.992
57.139,61.492
60.246,65.241
56.461,79.537
56.904,56.463
62.436,64.037
63.637,66.593
57.104,69.476
60.894,79.851
53.683,79.753
65.933,62.358
57.023,67.507
50.527,93.95
58.512,65.092
68.528,99.443
61.132,94.379
51.048,76.643
64.261,79.688
63.197,89.764
52.593,79.728
58.304,73.129
56.544,65.888
66.322,79.45
44.944,67.252
68.657,75.936
64.829,85.625
49.131,79.732
69.52,78.547
58.651,92.44
58.111,66.71
51.656,76.223
68.378,71.552
69.41,89.846
66.506,81.027
51.394,72.583
52.412,83.028
58.765,61.361
63.722,85.346
49.721,64.643
62.436,79.136
65.736,73.125
60.393,97.01
82.822,95.347
50.83,64.478
68.364,91.011
64.118,84.527
50.674,86.386
55.219,77.116
55.727,71.979
76.52,73.17
53.172,85.666
59.809,80.979
73.327,79.4
58.738,61.383
54.159,78.665
55.468,60.819
50.072,75.567
61.849,63.0
64.081,92.391
64.339,74.649
73.07,82.289
60.226,82.207
69.493,104.193
60.337,96.008
57.418,84.109
60.802,66.754
60.02,76.667
75.066,85.96
70.169,79.694
51.999,64.843
55.036,70.982
75.687,70.3
61.712,70.415
46.468,68.529
66.757,69.694
52.659,73.752
57.707,70.183
48.754,78.518
71.188,65.553
52.985,84.506
76.469,95.452
54.981,79.744
69.622,55.268
77.942,81.122
62.587,67.787
72.289,83.588
55.741,74.724
69.562,82.363
64.594,87.586
55.249,55.921
63.383,75.948
43.341,103.054
51.74,88.215
71.327,68.637
73.2,84.81
74.561,62.016
62.834,66.037
44.458,84.553
57.67,80.017
70.39,97.795
70.475,85.416
64.623,58.496
75.992,83.356
63.721,73.333
58.562,87.133
66.998,88.889
65.338,80.648
62.508,56.906
68.078,93.502
60.662,53.527
40.172,91.429
78.202,69.983
63.856,75.217
57.695,66.745
64.695,74.844
64.62,61.884
68.573,73.703
57.806,86.798
71.931,59.989
54.073,76.0
52.37,65.93
53.729,77.71
67.656,76.142
68.012,70.275
66.473,70.886
63.799,55.428
51.845,80.246
59.956,64.491
55.594,78.9
67.512,70.794
62.502,74.402
66.679,77.367
73.798,71.897
62.223,75.838
53.598,70.633
44.262,66.699
54.325,77.566
67.741,63.298
62.825,79.691
66.357,78.137
55.159,89.032
65.94,73.214
44.928,84.865
83.044,90.311
65.479,72.016
46.795,87.852
66.163,82.226
51.04,73.566
66.031,69.644
52.852,73.574
60.003,64.953
69.273,98.423
51.77,78.883
54.517,53.202
48.069,74.244
49.296,65.449
65.945,78.567
60.752,66.02
57.821,80.61
62.739,65.273
61.553,89.389
49.722,64.539
50.916,71.05
55.237,72.701
58.866,71.488
58.145,47.626
68.213,60.872
55.251,75.734
64.092,70.64
51.716,88.44
59.694,82.488
77.856,86.675
70.189,83.238
66.255,91.083
79.04,57.467
58.753,82.035
63.472,55.889
51.5,86.623
51.483,85.557
53.318,87.252
62.514,53.096
49.594,68.701
51.358,84.872
68.177,73.189
67.791,76.964
71.014,84.813
61.749,101.914
64.787,78.544
50.777,73.38
54.573,86.851
47.626,65.353
75.369,98.559
46.497,60.818
63.489,62.581
55.027,67.996
60.705,80.723
53.272,78.926
63.535,84.585
54.765,82.241
61.391,87.142
77.823,64.415
56.122,68.938
60.56,74.535
57.053,74.269
54.845,75.408
65.096,74.996
77.354,82.006
69.768,51.417
68.884,77.074
68.39,69.716
57.592,73.166
63.085,93.828
79.393,69.522
53.808,72.092
55.151,67.508
56.729,64.151
59.632,75.894
54.041,57.715
53.283,77.909
56.604,71.387
53.96,61.857
59.726,66.751
44.199,82.774
87.932,70.23
57.633,91.55
62.168,79.422
60.987,77.67
69.263,83.936
53.459,71.892
52.555,60.009
72.009,73.509
66.985,73.183
52.705,84.691
69.284,66.452
60.399,68.081
66.628,100.194
64.06,75.589
35.223,69.572
70.129,66.357
44.933,61.736
57.801,92.96
48.364,65.525
59.683,72.443
46.066,66.545
60.397,67.003
64.345,66.142
79.117,79.217
73.534,81.714
50.854,76.768
55.654,69.089
56.999,75.567
68.55,58.562
56.908,84.371
71.667,77.831
64.996,83.804
69.757,85.532
71.976,66.199
50.435,70.542
46.573,83.492
69.204,63.616
66.329,86.546
51.957,79.901
46.186,77.296
72.87,86.268
71.833,95.279
31.639,70.948
60.471,79.748
59.77,68.803
60.887,83.965
66.429,60.624
57.364,69.98
53.84,71.482
82.018,78.609
62.927,65.692
48.988,60.005
63.564,89.12
64.638,75.196
56.811,62.616
49.245,89.667
65.986,76.239
59.942,70.777
56.6,82.723
52.743,60.215
48.72,76.402
55.276,63.082
50.685,81.252
56.943,89.21
52.536,85.805
71.067,68.807
63.434,73.651
66.556,77.692
59.621,54.765
68.845,84.474
66.702,63.607
55.675,86.83
69.154,71.682
57.641,80.289
57.229,79.142
60.416,77.09
67.535,75.503
42.377,90.293
59.953,67.045
71.987,83.846
71.393,77.637
47.217,56.007
58.424,61.162
56.764,84.853
38.619,74.052
49.925,84.095
58.761,60.666
47.971,61.821
68.091,83.1
63.432,68.426
52.722,79.681
56.626,71.258
55.064,73.721
53.805,65.096
57.324,83.573
53.451,64.83
57.686,92.281
72.217,80.415
77.442,67.014
57.193,95.089
51.573,89.776
70.004,61.947
70.502,71.309
52.977,76.599
67.035,69.449
42.32,92.683
52.318,73.717
56.076,77.986
58.943,48.51
74.407,76.86
51.842,50.66
62.016,90.288
56.826,64.76
46.854,79.925
76.166,52.485
70.925,60.793
67.776,83.914
44.121,76.58
58.727,42.765
59.641,81.43
47.271,72.221
66.695,71.919
67.33,65.695
74.293,79.092
59.996,52.825
61.109,79.84
70.095,77.479
69.9,71.658
79.047,77.445
66.723,87.617
69.967,65.643
68.657,77.378
60.766,75.461
69.356,81.072
65.85,82.948
68.274,70.684
60.352,80.923
47.737,66.683
51.901,74.328
62.154,57.488
66.82,75.304
50.305,81.443
65.253,69.274
57.295,75.309
51.55,62.452
67.548,81.962
47.325,95.835
79.903,79.715
40.427,64.908
68.882,87.087
74.245,70.91
63.814,81.525
65.849,76.041
77.176,66.341
74.113,76.562
67.079,80.465
62.314,67.68
51.224,67.116
66.544,87.406
53.108,62.441
53.966,79.379
59.517,83.453
72.059,85.336
58.525,60.04
66.772,81.522
67.093,73.518
39.925,81.684
62.058,78.481
71.362,89.62
60.371,62.081
60.245,80.107
59.257,82.456
62.613,90.572
73.43,79.975
73.264,53.142
61.041,73.367
65.243,67.843
39.187,79.086
64.422,59.144
69.602,72.911
64.557,72.831
68.459,57.154
36.625,72.293
78.128,77.869
67.213,86.659
78.297,85.185
60.142,92.746
60.177,83.368
56.503,77.754
70.039,76.785
55.186,74.689
70.685,61.212
52.534,75.153
66.726,88.629
48.92,95.935
61.759,89.547
58.833,69.252
73.29,67.697
47.811,72.289
73.304,62.083
74.428,85.992
60.957,74.424
51.497,62.127
47.261,61.826
55.518,80.186
65.058,64.56
78.334,75.369
75.413,68.207
72.951,85.52
52.509,77.726
52.547,84.816
59.082,86.555
51.389,80.223
64.879,90.49
51.0,49.008
58.369,76.716
46.742,87.933
58.357,69.038
69.009,67.441
47.112,83.789
68.444,61.539
53.012,60.23
62.597,78.129
60.621,64.429
60.045,75.959
59.295,79.389
76.518,87.677
48.307,67.571
50.247,59.644
66.611,81.72
52.166,82.062
64.947,59.285
82.196,65.795
62.247,81.399
57.745,88.383
69.812,74.709
47.026,77.712
56.522,60.075
54.202,92.26
47.168,86.981
53.729,64.115
73.335,82.236
55.054,74.074
55.446,81.887
59.719,58.495
72.04,83.724
60.335,62.917
64.94,76.667
54.9,93.104
64.548,65.429
70.373,40.934
54.402,75.777
61.49,69.422
55.551,51.056
67.798,74.411
45.707,73.775
53.872,58.931
65.291,77.208
61.037,74.301
56.668,83.815
56.769,42.565
55.227,71.327
60.026,71.702
59.658,82.34
72.898,70.238
61.137,79.783
62.933,68.606
52.729,64.887
59.963,75.18
56.871,68.564
64.619,67.529
57.806,78.627
59.249,83.885
66.869,60.208
52.263,60.394
54.543,73.317
51.225,59.953
64.037,91.226
54.732,84.232
53.091,71.868
48.452,80.603
57.298,78.579
60.619,79.246
71.13,65.698
79.618,89.27
57.743,88.142
60.36,74.176
61.285,62.676
71.278,66.292
48.119,65.298
59.143,57.322
51.494,74.106
56.106,74.348
60.125,79.897
62.275,64.745
58.236,83.006
63.262,75.686
66.564,58.66
65.027,77.529
52.705,90.906
81.56,108.862
53.69,73.472
68.078,74.117
67.689,87.59
48.692,77.565
53.289,89.348
58.222,76.333
61.122,65.542
82.243,79.565
63.471,71.753
62.179,95.77
50.411,74.256
70.455,67.112
52.952,79.793
69.121,83.47
44.073,62.124
53.657,97.044
63.536,71.288
69.282,63.516
46.11,80.138
60.172,55.314
58.384,83.015
65.426,73.721
55.397,70.018
69.717,79.732
71.077,94.889
66.971,70.083
52.715,80.761
43.214,71.657
56.866,87.716
53.468,88.496
69.743,70.182
81.325,52.04
71.252,94.965
84.7,87.017
49.478,100.566
61.485,68.667
58.011,69.577
61.577,57.158
64.248,73.455
73.633,67.482
62.005,78.054
60.53,61.794
64.998,74.54
52.321,65.457
57.36,62.784
60.058,85.727
63.78,81.34
51.816,70.02
64.375,80.698
65.907,81.203
47.2,55.476
60.226,67.433
48.146,94.352
70.754,102.794
68.006,67.17
51.553,55.584
50.128,71.946
62.06,86.918
66.572,102.6
46.997,68.475
67.122,68.444
56.147,75.089
73.405,68.566
67.782,83.87
58.451,65.184
56.183,74.862
73.925,63.14
70.356,73.577
64.132,83.468
57.061,77.172
47.34,70.842
53.59,57.169
60.7,83.708
59.757,62.102
55.128,45.273
52.708,82.79
51.727,82.946
58.45,71.417
32.99,95.977
63.894,57.235
65.992,78.241
49.197,82.448
57.124,68.37
49.464,77.945
70.322,89.207
64.546,87.052
56.705,102.22
61.592,75.837
51.556,60.868
68.294,89.904
44.342,84.034
57.803,87.447
49.557,72.591
47.903,81.381
68.595,89.114
54.236,78.615
64.517,69.878
58.08,75.994
48.356,77.075
51.812,71.981
58.444,62.213
41.58,67.142
44.724,71.295
39.849,77.42
64.03,70.83
52.257,77.834
62.772,80.187
66.119,71.418
47.291,73.282
64.954,69.398
74.408,59.517
60.197,64.796
64.801,81.631
63.807,71.092
63.528,87.796
44.342,71.018
52.46,59.008
62.705,71.892
39.725,71.069
53.306,84.424
63.47,90.669
71.373,60.714
65.187,93.844
51.815,76.192
61.181,67.41
58.476,85.207
70.019,77.713
57.872,90.588
54.66,53.208
69.989,89.724
72.495,68.619
64.119,79.898
54.434,64.75
52.62,82.377
61.733,65.036
65.564,60.222
60.894,80.48
61.311,89.419
63.871,78.833
50.817,66.594
60.864,74.166
61.88,63.867
46.569,80.338
64.004,82.576
72.468,93.057
36.074,67.822
56.975,79.798
56.412,71.281
63.569,58.321
55.117,73.974
71.295,73.066
63.648,85.966
52.849,90.609
38.087,92.79
67.676,90.537
84.41,59.696
52.618,76.108
49.197,80.863
48.504,63.47
57.695,76.278
51.61,75.596
58.958,87.689
46.336,72.041
48.994,95.662
72.501,95.48
60.977,87.44
85.581,84.436
46.92,73.992
57.014,106.027
46.765,80.009
65.79,71.014
69.206,73.226
47.579,56.729
56.258,65.497
54.961,78.051
52.447,69.614
65.401,62.756
65.573,79.544
74.147,69.603
71.666,80.898
61.866,60.847
65.179,62.426
50.363,83.427
63.752,78.48
55.866,51.537
65.9,63.866
45.363,85.889
66.665,72.915
62.566,80.29
59.322,87.985
44.717,61.364
62.714,75.671
63.171,79.486
85.738,83.675
58.473,80.538
60.991,73.951
55.974,85.071
65.547,72.289
75.128,98.022
54.188,72.788
50.65,64.013
61.781,67.148
44.928,74.295
62.238,84.187
70.011,82.268
65.937,80.279
57.377,74.827
50.405,92.445
50.498,60.607
60.489,66.673
58.134,85.93
70.828,71.234
67.011,76.099
51.106,59.994
62.302,63.544
56.351,73.714
73.951,76.034
82.906,74.863
54.388,67.558
67.974,80.191
44.433,64.404
47.884,71.735
56.07,77.408
54.586,63.884
50.47,87.179
40.241,53.308
71.638,97.298
62.085,65.157
54.118,78.039
53.201,81.358
76.881,76.686
42.443,84.549
67.417,67.827
56.315,71.174
58.797,67.17
67.666,62.331
53.488,84.527
67.987,74.613
61.087,60.993
64.036,68.446
61.324,78.728
88.769,75.424
70.175,94.067
73.321,72.035
50.377,61.258
61.023,86.115
71.687,79.458
68.515,68.335
74.917,63.528
57.823,68.424
52.663,69.399
50.64,79.261
68.563,96.389
52.338,57.63
56.193,70.707
56.184,87.42
44.315,66.858
84.702,74.493
60.237,70.761
41.234,74.99
50.31,93.173
66.724,69.006
62.221,73.844
66.113,66.099
60.116,81.937
59.286,70.543
67.281,65.744
40.437,69.068
66.875,96.987
65.422,55.808
58.818,74.49
65.522,65.874
60.124,86.433
47.522,74.039
70.422,98.133
55.807,69.485
78.163,93.85
64.731,66.873
63.267,56.467
56.271,58.762
55.35,73.651
53.668,75.51
56.601,80.883
55.175,77.015
56.196,77.087
70.165,99.197
64.215,91.254
67.084,70.803
63.495,72.152
70.826,70.629
63.843,63.881
63.362,78.752
56.39,91.645
84.815,79.318
61.412,72.406
47.149,66.589
61.011,63.6
58.249,83.343
68.756,92.594
51.804,72.702
67.592,61.232
61.721,86.377
64.003,78.254
55.221,81.059
54.629,70.614
57.897,86.011
70.4,69.456
60.049,98.288
62.653,86.815
54.016,80.111
57.089,76.343
54.773,52.685
39.268,69.936
56.168,85.168
58.024,75.84
56.544,76.782
65.274,66.451
63.202,72.479
54.252,108.725
48.343,75.196
56.464,64.682
72.22,58.442
65.781,76.44
46.537,89.807
43.5,97.866
69.18,86.375
73.018,84.111
59.14,64.554
75.212,58.067
66.71,78.07
52.588,77.794
58.189,51.646
44.537,57.471
60.745,71.337
49.019,67.544
68.243,81.734
71.582,70.11
49.077,70.242
63.125,66.545
49.751,69.764
38.604,63.105
54.897,81.453
68.985,85.642
68.158,72.123
75.249,70.419
48.968,82.477
50.205,82.513
56.264,90.217
70.256,85.431
63.428,76.29
57.96,65.892
59.058,80.344
58.874,79.005
68.126,77.382
58.323,63.494
66.748,70.024
67.318,80.556
46.334,78.428
61.11,68.091
59.15,88.33
58.709,63.666
59.023,84.501
51.868,62.765
47.173,92.25
53.05,72.278
67.915,68.977
51.207,66.798
60.208,69.852
43.812,84.529
42.296,61.011
52.163,69.191
60.819,73.178
48.224,81.699
54.895,76.433
70.766,82.872
58.939,82.406
45.141,68.576
33.17,82.783
57.085,79.697
62.062,76.667
45.264,63.773
51.647,53.25
69.034,56.847
63.122,85.643
59.415,77.402
62.846,51.667
49.851,54.134
69.762,70.491
62.521,55.387
53.802,96.057
55.958,84.072
50.467,60.367
64.305,64.486
61.611,84.866
54.879,72.469
68.345,67.62
58.109,71.366
59.274,77.487
35.645,77.073
67.696,102.474
51.157,91.822
80.119,69.586
63.706,55.425
44.543,72.682
74.991,70.405
67.234,61.599
56.15,69.149
69.044,90.294
46.791,70.379
61.177,74.34
79.654,82.545
58.022,83.855
51.796,83.478
44.655,97.286
59.053,60.368
55.891,67.494
57.987,79.634
50.001,95.256
43.343,82.094
61.032,75.533
81.23,91.31
59.944,74.117
38.913,64.353
77.556,88.718
74.637,85.484
41.886,82.1
49.42,77.008
60.364,75.935
64.199,85.341
55.222,70.516
52.876,73.299
60.717,84.565
73.527,88.8
69.197,62.593
55.979,71.524
82.448,74.058
52.154,63.59
55.956,92.169
68.697,83.462
55.496,75.304
55.158,84.393
59.176,84.658
67.595,78.209
65.163,87.438
57.084,59.492
65.566,78.996
74.48,79.711
55.547,72.596
66.705,62.165
52.436,76.737
48.097,74.891
49.517,61.662
60.988,78.974
53.073,70.426
62.871,70.466
53.431,68.838
58.134,85.999
65.689,75.414
57.684,84.345
53.914,49.037
60.188,88.373
58.591,72.187
55.944,52.927
63.178,51.791
65.274,73.945
48.854,84.113
62.934,88.92
76.547,103.086
59.268,51.483
42.141,63.295
71.375,90.962
84.293,49.394
64.017,74.084
74.116,77.919
64.501,80.756
73.497,76.202
57.463,48.39
54.759,85.237
59.338,79.052
51.75,85.56
40.559,83.819
57.195,89.055
72.67,68.025
55.965,57.665
54.325,69.106
50.445,73.545
73.863,65.994
49.563,73.827
58.105,69.746
60.058,84.839
72.277,80.946
62.872,61.493
61.072,84.0
75.057,51.541
46.564,86.219
61.316,80.678
70.644,91.276
58.313,56.49
48.145,87.277
65.185,60.634
72.443,84.238
51.761,70.421
61.713,75.199
53.296,62.099
63.015,66.376
54.49,90.414
66.462,67.016
58.883,58.798
61.701,70.966
50.708,69.209
60.139,64.227
51.233,85.621
44.575,88.388
65.135,75.203
54.756,56.339
65.042,80.321
58.845,68.495
44.171,55.504
42.951,62.011
58.537,73.068
67.224,83.561
52.522,46.616
58.02,52.227
49.815,60.293
48.603,89.736
53.222,54.153
44.501,86.117
56.135,81.703
71.155,63.993
52.814,65.515
56.297,81.483
58.499,86.504
71.809,94.58
62.908,64.567
58.428,66.466
71.657,64.572
62.573,44.419
58.05,68.624
45.79,82.307
62.771,71.268
56.336,75.118
69.682,78.694
50.287,71.461
76.921,73.701
69.185,71.173
85.516,78.792
66.579,69.097
47.393,90.24
68.843,67.091
74.979,87.377
57.967,73.297
63.145,88.895
61.533,74.958
50.448,58.564
63.858,69.948
58.586,82.418
55.351,74.843
76.317,85.687
59.79,64.384
62.444,65.452
72.597,84.225
52.257,66.647
65.859,72.695
64.957,71.074
63.617,66.166
52.605,78.009
63.096,98.178
59.321,97.258
64.641,78.683
69.994,83.663
44.928,69.998
61.29,81.071
45.194,83.165
66.007,76.481
45.357,60.568
57.012,66.297
60.743,68.809
52.764,75.871
43.795,73.313
62.121,75.718
44.507,73.107
44.65,73.882
79.921,82.829
66.134,64.28
58.703,84.374
73.93,75.328
50.397,70.436
58.416,75.922
70.091,75.671
70.069,72.283
60.192,44.415
67.521,84.81
57.017,79.362
67.915,67.103
50.357,66.853
63.415,79.661
57.554,66.997
65.05,80.754
49.952,81.848
63.088,82.859
80.378,83.188
67.199,93.567
48.171,59.431
46.359,81.3
46.782,81.467
58.659,67.357
67.29,72.068
67.474,42.563
58.586,79.989
61.457,85.304
67.598,50.791
69.457,54.415
69.9,88.321
58.78,80.612
51.593,91.257
70.237,70.729
59.314,71.916
47.261,77.853
65.835,80.846
54.139,74.808
48.306,62.744
76.026,77.637
56.971,46.453
53.463,74.986
54.499,96.178
54.828,82.536
50.413,78.745
58.195,69.547
53.657,61.757
66.897,78.353
50.784,79.835
61.656,76.969
47.182,75.432
60.425,72.456
55.073,62.733
37.997,80.89
61.824,66.042
58.086,57.862
71.284,80.379
58.201,72.143
48.207,74.906
65.772,88.227
73.201,73.014
58.099,64.405
72.828,82.476
65.168,85.964
49.783,83.817
59.457,73.102
45.112,77.91
51.025,78.399
56.892,66.118
67.731,80.281
63.657,57.074
62.195,64.818
64.719,73.309
49.373,80.481
56.108,80.067
51.556,81.42
57.488,63.366
49.296,83.19
41.424,75.514
77.883,65.867
62.271,68.41
79.62,77.704
66.923,63.787
46.153,63.339
75.428,71.617
49.844,76.093
69.553,77.727
67.769,84.75
41.39,90.885
69.319,90.067
53.813,75.221
59.3,71.832
67.314,62.393
60.453,76.493
52.42,74.54
60.81,45.018
50.6,85.041
48.428,76.345
46.312,57.922
61.946,74.913
64.956,66.796
58.079,90.174
63.933,79.99
55.502,77.066
66.63,73.007
54.061,87.864
55.841,88.142
55.601,66.516
44.163,69.268
47.784,76.337
54.779,66.632
48.828,72.41
61.283,57.751
60.852,84.164
62.724,64.565
54.754,59.102
77.212,106.066
63.559,85.675
68.118,79.656
49.173,68.876
68.306,73.084
74.31,79.4
67.517,71.061
61.544,78.889
55.425,57.506
80.084,82.774
56.07,78.045
57.303,79.494
66.799,73.746
57.177,74.962
59.692,73.578
60.006,68.516
56.327,67.344
51.429,85.258
62.689,86.383
40.968,74.702
63.492,69.275
58.257,66.517
58.437,58.208
59.728,87.055
48.746,86.483
58.217,80.243
56.395,90.282
54.314,73.85
55.34,73.927
53.264,85.508
48.17,63.073
66.924,45.933
61.394,63.476
62.73,86.078
48.876,80.845
66.806,67.723
63.296,62.723
62.244,94.308
68.587,90.087
62.893,74.534
46.77,73.503
84.8,66.237
68.862,93.435
67.125,79.608
66.488,75.448
52.306,74.769
68.67,78.566
51.364,74.274
67.72,76.432
68.086,69.503
73.933,70.018
52.7,72.804
64.258,79.273
58.662,81.532
40.997,67.332
29.276,49.531
72.07,81.526
50.717,92.146
64.295,77.349
63.007,78.45
51.88,79.427
57.669,87.236
58.464,71.909
61.032,74.742
49.659,89.784
75.908,76.226
56.914,82.981
59.032,65.752
58.81,70.391
76.53,64.25
73.938,93.225
63.61,79.787
50.837,88.046
47.452,63.609
52.833,60.059
50.563,75.395
56.533,55.522
69.384,73.527
52.851,72.414
53.018,62.756
42.703,62.671
70.53,87.187
40.019,72.012
46.882,85.659
53.087,67.812
43.485,90.527
50.973,55.813
62.011,91.397
70.962,58.095
68.278,95.074
45.236,85.61
52.475,78.604
44.069,73.854
46.048,75.177
72.665,70.028
49.052,64.618
66.25,70.868
77.94,68.314
51.803,72.964
54.944,76.497
52.391,67.806
73.899,85.978
56.369,77.097
45.306,65.41
63.565,70.944
61.711,68.516
72.512,82.817
66.556,50.086
59.413,73.345
57.032,72.603
60.839,86.753
60.91,81.709
66.631,70.802
64.207,71.48
45.662,80.674
67.883,83.115
62.822,71.733
63.748,81.691
59.261,80.237
60.238,84.764
60.19,60.898
72.923,71.474
61.468,93.47
67.057,84.757
51.916,62.944
35.738,68.842
72.716,74.548
64.176,84.608
60.966,64.158
66.208,89.949
41.56,77.365
75.55,56.904
73.642,67.536
39.335,92.041
65.503,65.185
47.344,58.728
66.779,71.692
57.133,70.39
59.093,85.635
73.326,72.491
62.855,76.033
55.181,76.328
72.376,72.955
60.066,64.985
55.69,50.981
57.012,71.979
53.032,87.486
59.07,76.856
62.239,84.541
72.616,79.881
52.697,64.446
68.725,68.402
55.155,60.69
59.902,83.522
65.69,72.946
50.21,70.594
75.823,67.184
73.322,80.657
56.662,90.141
60.759,67.732
68.569,66.658
65.501,64.766
50.749,78.146
59.621,62.748
58.258,70.618
58.265,91.269
70.345,74.474
67.793,78.73
60.595,73.286
54.573,66.538
63.883,73.536
67.254,69.251
77.212,68.281
53.697,75.521
54.557,64.739
58.62,46.859
41.42,71.766
57.215,77.325
57.394,74.63
46.015,62.271
57.935,72.025
55.586,82.996
61.264,72.078
60.878,72.679
67.964,73.785
50.129,61.745
43.006,87.588
59.752,92.757
59.008,78.077
47.213,86.345
50.994,81.545
62.361,88.511
69.68,81.557
48.606,64.393
55.409,77.47
75.982,70.768
41.836,87.714
75.431,68.589
56.364,81.673
62.843,38.439
55.916,76.488
43.092,78.292
64.568,74.791
73.582,82.331
46.33,73.87
73.071,86.421
57.014,70.398
47.004,66.588
68.852,67.337
56.885,86.084
62.73,67.186
62.288,72.949
53.527,80.737
55.153,73.613
50.093,70.665
65.935,77.158
67.734,88.322
59.812,84.602
50.775,75.343
47.751,69.988
50.284,58.677
70.219,80.836
54.189,57.45
49.04,96.348
58.985,79.931
63.852,84.604
60.207,74.258
56.234,79.079
51.294,63.457
70.51,53.455
56.265,65.509
72.778,78.569
59.08,74.953
65.218,75.193
62.372,87.292
56.199,74.53
76.95,83.406
57.177,63.593
59.597,74.425
56.917,94.778
73.15,67.227
49.522,68.524
50.413,87.46
50.48,66.736
53.108,66.492
58.192,78.063
55.454,79.647
59.811,83.905
63.071,72.852
66.999,66.528
55.513,62.178
52.741,68.307
64.695,75.126
47.874,78.311
60.482,70.967
54.453,76.896
66.677,64.166
56.071,77.835
64.659,81.862
66.966,88.132
56.323,86.616
72.4,69.695
60.383,75.393
71.496,82.59
62.593,81.523
44.826,83.587
45.984,54.075
65.996,87.029
58.059,84.561
72.427,75.282
60.792,60.718
64.465,71.256
75.909,75.515
57.175,72.301
48.149,66.12
46.333,85.555
62.282,70.477
61.64,89.042
69.023,83.888
52.212,62.002
59.203,98.923
58.923,53.763
68.828,57.533
65.245,80.195
62.742,91.998
67.029,53.615
59.797,69.317
64.905,79.628
65.038,75.206
57.373,77.785
65.927,91.668
50.639,76.869
70.894,76.057
59.866,91.111
55.493,72.785
53.325,66.819
66.536,73.139
74.494,77.131
54.612,67.103
65.436,80.649
62.618,73.322
66.894,61.633
66.558,79.819
43.578,77.608
51.969,74.742
56.41,80.254
59.091,80.975
57.928,56.328
69.516,75.378
75.928,76.554
53.68,69.592
50.434,74.643
66.085,74.791
56.484,78.045
76.581,76.757
64.925,84.516
58.886,72.571
61.242,67.135
42.83,80.138
49.963,78.988
56.099,80.82
83.998,71.668
61.27,94.301
66.165,78.523
69.792,58.334
54.27,71.546
54.216,86.576
52.056,93.417
57.428,81.611
82.396,57.125
41.719,83.641
46.871,68.561
57.526,77.766
63.13,89.81
45.33,88.4
73.928,73.73
73.804,72.112
61.843,83.283
48.788,65.598
57.231,59.489
60.041,76.17
50.175,51.677
52.474,101.014
41.112,70.654
68.566,61.523
52.928,61.136
66.017,76.262
54.793,80.469
71.072,80.018
53.51,70.684
50.641,75.149
56.857,77.176
76.385,71.723
69.667,71.124
50.088,75.854
56.381,63.734
64.346,73.047
49.534,75.269
41.28,86.518
56.982,63.167
54.452,61.334
73.361,87.724
70.967,65.562
58.277,69.14
65.195,64.296
74.27,86.32
56.469,85.348
58.417,82.472
