signup_order,spend
181098,907.68
181099,800.2
181100,815.44
181101,790.54
181102,817.5
181103,828.44
181104,807.61
181105,766.31
181106,820.26
181107,858.32
181108,871.14
181109,832.42
181110,890.8
181111,833.29
181112,820.41
181113,923.62
181114,799.6
181115,815.69
181116,788.05
181117,884.59
181118,802.0
181119,825.58
181120,803.79
181121,890.07
181122,761.45
181123,822.57
181124,805.72
181125,771.49
181126,841.67
181127,829.09
181128,787.5
181129,898.05
181130,901.61
181131,817.6
181132,833.44
181133,877.96
181134,818.88
181135,793.81
181136,875.1
181137,842.61
181138,836.44
181139,822.79
181140,873.08
181141,822.71
181142,798.54
181143,788.73
181144,806.64
181145,810.14
181146,829.88
181147,805.81
181148,803.02
181149,811.38
181150,818.69
181151,842.81
181152,900.35
181153,861.62
181154,839.71
181155,842.6
181156,806.82
181157,826.9
181158,811.87
181159,843.48
181160,790.59
181161,832.69
181162,872.12
181163,892.02
181164,878.48
181165,785.13
181166,859.22
181167,838.18
181168,878.47
181169,860.62
181170,845.22
181171,824.12
181172,861.31
181173,884.71
181174,820.78
181175,829.0
181176,801.98
181177,857.78
181178,893.44
181179,798.01
181180,891.75
181181,783.58
181182,907.2
181183,845.55
181184,862.73
181185,845.74
181186,783.31
181187,876.66
181188,854.36
181189,841.09
181190,833.45
181191,710.65
181192,837.33
181193,804.95
181194,875.11
181195,763.16
181196,822.36
181197,798.08
181198,866.32
181199,832.49
181200,799.37
181201,835.52
181202,839.05
181203,895.12
181204,840.27
181205,886.54
181206,841.47
181207,826.33
181208,880.14
181209,872.92
181210,912.97
181211,770.46
181212,783.54
181213,827.78
181214,885.38
181215,800.16
181216,816.13
181217,845.1
181218,859.78
181219,877.5
181220,821.09
181221,881.0
181222,815.73
181223,906.22
181224,822.07
181225,740.21
181226,782.59
181227,844.51
181228,846.31
181229,768.27
181230,912.02
181231,825.53
181232,841.51
181233,811.79
181234,783.99
181235,841.18
181236,804.07
181237,779.48
181238,868.27
181239,883.5
181240,889.92
181241,798.64
181242,811.81
181243,770.52
181244,818.11
181245,789.43
181246,836.36
181247,836.11
181248,770.89
181249,776.7
181250,808.61
181251,824.24
181252,805.3
181253,874.49
181254,821.93
181255,822.94
181256,803.95
181257,894.82
181258,742.15
181259,843.75
181260,858.39
181261,854.22
181262,843.78
181263,812.21
181264,855.79
181265,821.22
181266,771.38
181267,814.04
181268,798.01
181269,794.61
181270,816.17
181271,862.52
181272,840.01
181273,869.67
181274,816.63
181275,847.66
181276,753.01
181277,833.37
181278,882.35
181279,851.53
181280,822.57
181281,864.08
181282,885.71
181283,860.93
181284,756.61
181285,881.17
181286,777.13
181287,790.68
181288,877.23
181289,765.28
181290,774.62
181291,824.7
181292,802.18
181293,849.19
181294,840.53
181295,858.23
181296,888.21
181297,823.48
181298,852.0
181299,790.62
181300,859.63
181301,894.76
181302,835.63
181303,781.58
181304,825.05
181305,796.87
181306,839.28
181307,841.61
181308,861.0
181309,840.09
181310,826.31
181311,888.65
181312,840.48
181313,844.96
181314,806.64
181315,849.22
181316,830.89
181317,766.47
181318,788.18
181319,784.5
181320,829.8
181321,810.54
181322,773.85
181323,805.22
181324,750.68
181325,790.13
181326,844.85
181327,808.39
181328,866.92
181329,839.85
181330,859.35
181331,844.44
181332,808.46
181333,787.47
181334,853.4
181335,912.69
181336,842.12
181337,778.57
181338,824.01
181339,815.97
181340,843.11
181341,899.03
181342,897.07
181343,813.79
181344,855.78
181345,899.19
181346,814.58
181347,833.82
181348,847.62
181349,821.91
181350,800.91
181351,865.73
181352,784.45
181353,854.28
181354,786.47
181355,833.96
181356,849.77
181357,823.34
181358,862.13
181359,917.84
181360,807.03
181361,807.84
181362,782.16
181363,752.66
181364,852.0
181365,801.18
181366,801.79
181367,823.93
181368,844.45
181369,802.33
181370,871.49
181371,863.19
181372,790.2
181373,936.78
181374,804.83
181375,811.66
181376,854.34
181377,863.77
181378,892.71
181379,760.04
181380,858.56
181381,866.39
181382,819.4
181383,815.55
181384,814.77
181385,828.39
181386,836.63
181387,817.54
181388,774.44
181389,776.51
181390,833.1
181391,794.78
181392,908.34
181393,809.68
181394,780.87
181395,912.42
181396,799.5
181397,888.93
181398,809.06
181399,818.7
181400,862.97
181401,821.02
181402,874.44
181403,846.32
181404,799.76
181405,916.46
181406,927.49
181407,867.04
181408,709.79
181409,837.56
181410,929.33
181411,807.55
181412,837.09
181413,865.47
181414,807.53
181415,856.13
181416,858.28
181417,809.47
181418,820.29
181419,837.58
181420,790.07
181421,827.48
181422,859.14
181423,843.96
181424,827.94
181425,803.93
181426,845.61
181427,872.91
181428,830.61
181429,779.07
181430,822.51
181431,832.08
181432,802.19
181433,826.84
181434,849.52
181435,829.78
181436,860.68
181437,796.15
181438,718.16
181439,755.79
181440,874.1
181441,810.05
181442,800.82
181443,784.4
181444,943.64
181445,823.89
181446,810.33
181447,902.22
181448,858.58
181449,910.99
181450,924.27
181451,839.84
181452,818.49
181453,939.21
181454,885.57
181455,789.06
181456,892.52
181457,855.0
181458,797.3
181459,802.27
181460,906.47
181461,891.51
181462,791.72
181463,816.46
181464,829.0
181465,807.24
181466,812.13
181467,774.89
181468,822.77
181469,817.24
181470,789.28
181471,835.45
181472,874.85
181473,850.77
181474,845.89
181475,865.61
181476,889.11
181477,780.38
181478,840.91
181479,841.38
181480,875.64
181481,748.29
181482,879.99
181483,814.17
181484,836.9
181485,836.06
181486,834.78
181487,810.84
181488,797.93
181489,846.29
181490,874.03
181491,859.97
181492,888.33
181493,848.57
181494,801.31
181495,817.29
181496,809.32
181497,875.2
181498,844.06
181499,848.01
181500,830.57
181501,793.07
181502,781.57
181503,831.64
181504,800.68
181505,868.99
181506,810.71
181507,822.57
181508,846.02
181509,887.1
181510,818.7
181511,825.2
181512,781.96
181513,795.73
181514,743.84
181515,843.38
181516,849.77
181517,878.36
181518,870.52
181519,827.43
181520,817.33
181521,767.14
181522,800.06
181523,842.48
181524,866.52
181525,802.11
181526,890.43
181527,859.12
181528,823.76
181529,851.29
181530,853.2
181531,853.27
181532,879.51
181533,883.92
181534,869.52
181535,827.99
181536,854.73
181537,831.83
181538,869.04
181539,906.21
181540,854.11
181541,774.29
181542,871.75
181543,814.15
181544,806.68
181545,816.71
181546,850.61
181547,824.64
181548,804.17
181549,811.44
181550,834.21
181551,788.64
181552,791.28
181553,869.97
181554,805.64
181555,763.52
181556,817.96
181557,843.46
181558,865.73
181559,824.72
181560,771.54
181561,863.13
181562,808.02
181563,887.36
181564,794.43
181565,747.83
181566,846.98
181567,849.92
181568,853.13
181569,735.59
181570,914.64
181571,844.78
181572,791.59
181573,806.25
181574,848.36
181575,807.6
181576,906.32
181577,833.66
181578,864.38
181579,869.13
181580,778.77
181581,832.62
181582,859.52
181583,847.64
181584,788.4
181585,759.77
181586,881.2
181587,783.69
181588,934.76
181589,957.99
181590,802.09
181591,887.33
181592,842.52
181593,862.92
181594,808.13
181595,847.55
181596,829.28
181597,848.17
181598,840.61
181599,799.25
181600,867.22
181601,856.1
181602,813.64
181603,871.57
181604,823.78
181605,852.35
181606,818.89
181607,792.11
181608,889.31
181609,867.76
181610,777.57
181611,847.97
181612,894.56
181613,806.07
181614,855.82
181615,878.45
181616,888.99
181617,845.22
181618,852.48
181619,834.96
181620,747.66
181621,860.18
181622,829.03
181623,827.21
181624,826.66
181625,877.49
181626,824.73
181627,888.49
181628,848.58
181629,821.76
181630,796.05
181631,839.91
181632,829.62
181633,886.62
181634,812.77
181635,847.06
181636,910.28
181637,835.38
181638,757.79
181639,870.51
181640,853.59
181641,846.64
181642,854.85
181643,836.86
181644,893.21
181645,867.44
181646,834.81
181647,831.64
181648,841.84
181649,800.25
181650,810.25
181651,876.38
181652,770.77
181653,794.08
181654,855.91
181655,792.21
181656,884.54
181657,800.64
181658,866.2
181659,863.84
181660,818.92
181661,864.67
181662,834.92
181663,800.48
181664,841.44
181665,821.95
181666,722.24
181667,740.05
181668,797.22
181669,785.9
181670,812.16
181671,793.0
181672,785.98
181673,845.7
181674,803.43
181675,822.09
181676,833.43
181677,787.7
181678,806.35
181679,768.61
181680,861.21
181681,848.41
181682,845.17
181683,712.55
181684,798.96
181685,753.47
181686,845.58
181687,875.73
181688,783.96
181689,887.25
181690,837.47
181691,830.76
181692,828.35
181693,867.31
181694,911.61
181695,874.45
181696,798.1
181697,761.35
181698,834.07
181699,866.11
181700,904.35
181701,875.19
181702,791.37
181703,853.69
181704,858.75
181705,943.34
181706,816.21
181707,771.23
181708,805.35
181709,792.15
181710,869.1
181711,822.43
181712,797.27
181713,847.93
181714,788.68
181715,865.01
181716,888.36
181717,815.3
181718,888.32
181719,773.45
181720,888.87
181721,777.83
181722,769.7
181723,826.44
181724,814.53
181725,852.73
181726,857.25
181727,844.89
181728,795.38
181729,886.63
181730,781.74
181731,809.71
181732,863.81
181733,814.57
181734,830.53
181735,857.01
181736,869.84
181737,839.02
181738,803.25
181739,839.38
181740,741.41
181741,893.57
181742,744.71
181743,816.0
181744,822.52
181745,853.57
181746,881.05
181747,790.92
181748,948.29
181749,792.4
181750,828.25
181751,800.54
181752,852.68
181753,911.4
181754,885.23
181755,896.65
181756,938.52
181757,820.28
181758,863.16
181759,891.92
181760,838.99
181761,841.91
181762,908.75
181763,823.93
181764,884.05
181765,865.38
181766,784.27
181767,843.75
181768,824.04
181769,835.97
181770,799.14
181771,858.56
181772,787.89
181773,894.61
181774,775.48
181775,849.78
181776,798.65
181777,775.13
181778,790.61
181779,800.76
181780,844.49
181781,860.97
181782,777.0
181783,799.07
181784,805.1
181785,755.3
181786,866.99
181787,855.97
181788,826.44
181789,794.92
181790,856.84
181791,856.7
181792,828.6
181793,897.93
181794,795.35
181795,764.23
181796,862.13
181797,864.21
181798,794.87
181799,885.44
181800,805.83
181801,863.07
181802,825.46
181803,790.09
181804,794.39
181805,873.35
181806,834.98
181807,844.12
181808,779.65
181809,840.05
181810,837.2
181811,852.47
181812,856.15
181813,818.63
181814,868.67
181815,790.22
181816,866.04
181817,841.46
181818,804.28
181819,785.1
181820,761.89
181821,830.18
181822,826.88
181823,734.98
181824,814.46
181825,774.75
181826,843.88
181827,879.28
181828,833.62
181829,878.66
181830,805.38
181831,773.44
181832,795.01
181833,857.39
181834,809.04
181835,793.79
181836,847.38
181837,912.84
181838,838.05
181839,842.95
181840,827.34
181841,871.21
181842,842.2
181843,713.69
181844,798.11
181845,901.5
181846,788.37
181847,793.68
181848,841.82
181849,853.74
181850,827.41
181851,797.09
181852,791.52
181853,771.83
181854,888.29
181855,850.25
181856,876.2
181857,865.61
181858,841.02
181859,801.19
181860,884.23
181861,812.56
181862,834.6
181863,826.94
181864,843.42
181865,859.22
181866,737.27
181867,839.47
181868,858.83
181869,800.47
181870,776.71
181871,879.12
181872,868.36
181873,776.8
181874,812.74
181875,835.91
181876,889.35
181877,866.77
181878,869.89
181879,842.72
181880,965.55
181881,774.8
181882,835.4
181883,876.64
181884,800.18
181885,848.84
181886,777.54
181887,784.09
181888,837.68
181889,800.61
181890,873.56
181891,929.14
181892,863.34
181893,811.25
181894,767.89
181895,834.61
181896,832.96
181897,797.57
181898,866.66
181899,817.61
181900,819.46
181901,837.53
181902,863.04
181903,912.35
181904,802.3
181905,866.68
181906,856.9
181907,785.07
181908,819.8
181909,893.68
181910,806.91
181911,867.28
181912,850.88
181913,762.25
181914,896.39
181915,771.73
181916,902.97
181917,831.63
181918,903.79
181919,864.07
181920,891.75
181921,838.92
181922,873.91
181923,838.47
181924,804.3
181925,887.72
181926,831.42
181927,843.6
181928,886.31
181929,829.41
181930,919.46
181931,821.66
181932,814.7
181933,811.5
181934,789.59
181935,825.96
181936,770.99
181937,851.0
181938,777.03
181939,818.78
181940,792.98
181941,834.11
181942,906.57
181943,814.14
181944,839.15
181945,835.83
181946,857.66
181947,845.69
181948,844.75
181949,831.9
181950,743.74
181951,770.27
181952,819.15
181953,796.05
181954,876.98
181955,817.9
181956,781.03
181957,923.91
181958,870.76
181959,740.48
181960,875.99
181961,888.15
181962,836.76
181963,812.45
181964,850.18
181965,920.35
181966,835.09
181967,832.82
181968,828.62
181969,884.04
181970,860.71
181971,825.27
181972,835.09
181973,848.39
181974,827.27
181975,819.46
181976,855.48
181977,848.01
181978,835.96
181979,859.97
181980,897.66
181981,802.42
181982,923.19
181983,920.79
181984,855.65
181985,833.25
181986,856.9
181987,877.78
181988,891.93
181989,903.1
181990,867.62
181991,808.12
181992,776.7
181993,839.38
181994,836.53
181995,817.51
181996,811.37
181997,866.51
181998,777.92
181999,810.77
182000,879.08
182001,901.03
182002,798.1
182003,857.65
182004,853.97
182005,817.8
182006,768.68
182007,793.68
182008,826.06
182009,793.59
182010,763.1
182011,815.88
182012,862.64
182013,781.13
182014,816.25
182015,830.18
182016,858.97
182017,814.68
182018,885.95
182019,863.68
182020,796.26
182021,824.06
182022,819.08
182023,810.05
182024,885.97
182025,840.3
182026,844.15
182027,891.97
182028,902.34
182029,834.16
182030,874.9
182031,894.27
182032,789.17
182033,804.78
182034,820.19
182035,849.92
182036,839.38
182037,845.1
182038,803.04
182039,848.46
182040,886.66
182041,879.78
182042,737.2
182043,787.93
182044,801.38
182045,805.18
182046,848.87
182047,874.88
182048,782.69
182049,795.82
182050,856.34
182051,819.75
182052,907.07
182053,829.19
182054,767.17
182055,828.5
182056,860.88
182057,795.24
182058,834.69
182059,891.92
182060,826.71
182061,848.47
182062,862.87
182063,914.6
182064,891.19
182065,851.14
182066,867.6
182067,862.51
182068,783.14
182069,794.2
182070,774.61
182071,851.34
182072,856.8
182073,772.74
182074,815.51
182075,778.96
182076,876.07
182077,854.42
182078,864.61
182079,835.25
182080,802.66
182081,860.46
182082,815.72
182083,837.61
182084,836.54
182085,836.02
182086,799.12
182087,858.97
182088,876.74
182089,839.07
182090,886.66
182091,845.9
182092,879.85
182093,851.25
182094,816.92
182095,903.48
182096,876.1
182097,852.49
182098,805.36
182099,893.08
182100,861.67
182101,851.01
182102,899.29
182103,755.1
182104,903.42
182105,850.11
182106,801.77
182107,817.67
182108,860.32
182109,837.04
182110,786.2
182111,816.61
182112,813.03
182113,811.0
182114,812.8
182115,835.54
182116,871.38
182117,788.64
182118,830.03
182119,745.77
182120,784.81
182121,835.87
182122,844.96
182123,868.93
182124,790.14
182125,771.01
182126,785.24
182127,788.27
182128,789.49
182129,787.72
182130,869.34
182131,758.39
182132,841.46
182133,793.12
182134,863.54
182135,806.2
182136,795.65
182137,786.02
182138,871.68
182139,789.41
182140,784.13
182141,833.92
182142,819.72
182143,814.6
182144,849.69
182145,808.93
182146,800.83
182147,786.84
182148,889.83
182149,843.39
182150,898.51
182151,769.85
182152,859.66
182153,806.4
182154,876.47
182155,800.55
182156,878.11
182157,864.41
182158,869.93
182159,838.76
182160,820.23
182161,878.72
182162,837.61
182163,877.23
182164,789.9
182165,809.48
182166,859.33
182167,864.0
182168,898.58
182169,841.6
182170,833.74
182171,842.68
182172,791.97
182173,851.04
182174,976.54
182175,932.77
182176,860.12
182177,826.69
182178,800.82
182179,757.3
182180,817.38
182181,910.2
182182,813.08
182183,812.54
182184,878.34
182185,871.7
182186,811.93
182187,845.85
182188,838.83
182189,818.4
182190,941.0
182191,925.7
182192,862.1
182193,794.28
182194,853.11
182195,933.8
182196,795.04
182197,837.86
182198,874.0
182199,770.51
182200,867.22
182201,765.44
182202,862.88
182203,782.21
182204,876.58
182205,822.43
182206,872.63
182207,845.07
182208,809.25
182209,813.95
182210,818.41
182211,779.78
182212,899.56
182213,820.26
182214,863.62
182215,851.5
182216,826.01
182217,868.18
182218,817.86
182219,940.36
182220,836.23
182221,821.36
182222,855.88
182223,776.29
182224,801.65
182225,814.58
182226,831.88
182227,816.43
182228,883.99
182229,798.74
182230,805.47
182231,884.47
182232,864.53
182233,827.65
182234,852.53
182235,778.45
182236,870.54
182237,906.27
182238,873.37
182239,801.15
182240,919.17
182241,854.84
182242,936.11
182243,819.14
182244,863.4
182245,847.79
182246,810.83
182247,811.13
182248,785.08
182249,808.48
182250,872.4
182251,877.59
182252,867.33
182253,803.33
182254,820.17
182255,856.57
182256,834.77
182257,830.84
182258,891.59
182259,801.57
182260,815.08
182261,866.62
182262,843.11
182263,791.17
182264,879.6
182265,839.56
182266,791.54
182267,901.55
182268,814.23
182269,850.4
182270,853.03
182271,782.01
182272,806.97
182273,767.75
182274,851.68
182275,871.6
182276,803.17
182277,793.15
182278,865.24
182279,863.07
182280,856.65
182281,875.88
182282,833.7
182283,793.28
182284,901.34
182285,933.08
182286,889.56
182287,816.07
182288,906.05
182289,827.85
182290,868.45
182291,810.9
182292,869.32
182293,891.11
182294,915.54
182295,834.8
182296,851.42
182297,875.74
182298,842.12
182299,913.65
182300,893.48
182301,854.06
182302,754.97
182303,785.54
182304,854.86
182305,808.06
182306,780.72
182307,795.83
182308,815.74
182309,813.52
182310,830.35
182311,840.93
182312,889.2
182313,859.54
182314,839.58
182315,892.84
182316,815.06
182317,782.43
182318,805.87
182319,865.58
182320,845.96
182321,848.65
182322,762.53
182323,818.49
182324,861.48
182325,907.53
182326,828.08
182327,820.7
182328,889.29
182329,827.43
182330,821.64
182331,810.8
182332,857.99
182333,814.11
182334,868.31
182335,893.92
182336,836.88
182337,826.55
182338,856.59
182339,872.42
182340,831.74
182341,868.28
182342,757.57
182343,888.15
182344,805.85
182345,853.9
182346,817.83
182347,836.79
182348,880.05
182349,909.38
182350,851.48
182351,892.48
182352,906.81
182353,908.61
182354,873.17
182355,779.17
182356,762.29
182357,840.53
182358,848.19
182359,797.21
182360,788.58
182361,846.68
182362,905.14
182363,775.32
182364,798.47
182365,838.43
182366,928.51
182367,837.1
182368,812.54
182369,823.26
182370,911.5
182371,827.63
182372,885.32
182373,798.94
182374,799.88
182375,831.8
182376,881.56
182377,807.16
182378,809.44
182379,866.31
182380,822.81
182381,825.28
182382,830.16
182383,783.68
182384,748.95
182385,782.25
182386,846.98
182387,820.16
182388,860.86
182389,780.45
182390,796.84
182391,851.01
182392,887.14
182393,850.4
182394,851.34
182395,864.83
182396,876.57
182397,803.21
182398,810.6
182399,839.84
182400,857.96
182401,819.13
182402,812.14
182403,825.22
182404,818.12
182405,917.85
182406,763.05
182407,970.97
182408,813.84
182409,798.43
182410,840.77
182411,826.32
182412,818.68
182413,870.67
182414,895.73
182415,833.52
182416,851.63
182417,750.39
182418,846.13
182419,818.31
182420,841.88
182421,794.14
182422,774.55
182423,841.49
182424,866.09
182425,806.26
182426,867.84
182427,800.22
182428,889.7
182429,835.88
182430,861.78
182431,769.66
182432,795.54
182433,860.46
182434,891.91
182435,809.46
182436,848.73
182437,845.02
182438,842.43
182439,784.06
182440,834.63
182441,860.44
182442,816.55
182443,886.36
182444,866.32
182445,850.03
182446,844.84
182447,874.75
182448,898.51
182449,794.01
182450,903.76
182451,794.28
182452,827.28
182453,807.5
182454,827.44
182455,850.82
182456,852.6
182457,857.95
182458,876.48
182459,772.6
182460,834.87
182461,863.44
182462,843.51
182463,818.52
182464,818.52
182465,824.05
182466,835.51
182467,873.96
182468,792.98
182469,863.5
182470,825.64
182471,807.08
182472,812.78
182473,806.67
182474,897.3
182475,837.08
182476,865.81
182477,855.34
182478,900.71
182479,865.34
182480,876.71
182481,831.36
182482,824.29
182483,899.95
182484,792.01
182485,824.81
182486,877.71
182487,796.89
182488,934.03
182489,841.49
182490,843.85
182491,806.51
182492,834.34
182493,886.27
182494,862.06
182495,810.49
182496,807.11
182497,850.66
182498,835.4
182499,787.72
182500,884.4
182501,819.13
182502,792.55
182503,830.79
182504,849.61
182505,792.92
182506,851.63
182507,874.88
182508,834.37
182509,889.06
182510,854.06
182511,762.6
182512,870.44
182513,882.2
182514,854.02
182515,831.16
182516,800.52
182517,863.22
182518,863.85
182519,865.02
182520,793.89
182521,815.11
182522,816.97
182523,829.37
182524,804.19
182525,872.9
182526,847.18
182527,838.78
182528,837.37
182529,825.61
182530,859.4
182531,908.66
182532,867.67
182533,878.24
182534,862.73
182535,826.19
182536,900.97
182537,895.07
182538,908.27
182539,894.43
182540,856.86
182541,825.4
182542,871.48
182543,872.46
182544,844.06
182545,859.12
182546,875.39
182547,865.14
182548,853.96
182549,848.05
182550,807.81
182551,836.52
182552,732.83
182553,803.51
182554,830.45
182555,835.8
182556,860.41
182557,836.58
182558,859.18
182559,931.41
182560,814.54
182561,859.66
182562,915.58
182563,857.69
182564,898.76
182565,848.94
182566,826.25
182567,930.97
182568,824.44
182569,824.61
182570,854.59
182571,819.6
182572,840.12
182573,845.57
182574,871.61
182575,883.46
182576,795.05
182577,852.11
182578,876.14
182579,855.38
182580,787.68
182581,795.38
182582,777.94
182583,826.86
182584,889.85
182585,793.4
182586,969.62
182587,806.08
182588,802.32
182589,843.59
182590,836.48
182591,860.5
182592,798.43
182593,813.41
182594,794.08
182595,842.06
182596,805.81
182597,878.81
182598,855.06
182599,816.2
182600,842.58
182601,868.06
182602,867.5
182603,836.84
182604,826.37
182605,858.67
182606,850.22
182607,807.12
182608,940.32
182609,886.75
182610,866.47
182611,802.79
182612,877.14
182613,787.15
182614,842.2
182615,844.81
182616,791.62
182617,849.98
182618,872.25
182619,812.79
182620,846.49
182621,844.06
182622,872.13
182623,836.1
182624,822.53
182625,842.08
182626,856.83
182627,783.92
182628,842.03
182629,856.8
182630,895.27
182631,870.09
182632,818.14
182633,834.05
182634,788.18
182635,859.75
182636,847.7
182637,772.57
182638,828.88
182639,904.04
182640,882.1
182641,820.95
182642,852.62
182643,857.65
182644,938.36
182645,839.65
182646,894.34
182647,806.08
182648,826.1
182649,826.2
182650,886.2
182651,830.71
182652,776.22
182653,806.62
182654,814.9
182655,894.97
182656,805.48
182657,838.36
182658,859.18
182659,853.36
182660,783.74
182661,858.58
182662,809.11
182663,896.62
182664,778.59
182665,856.73
182666,775.81
182667,873.16
182668,764.64
182669,853.1
182670,815.83
182671,897.58
182672,874.67
182673,819.9
182674,915.07
182675,841.86
182676,896.02
182677,837.41
182678,828.06
182679,870.62
182680,762.7
182681,772.61
182682,854.32
182683,827.78
182684,821.04
182685,909.5
182686,809.97
182687,805.98
182688,873.45
182689,785.61
182690,919.7
182691,864.76
182692,806.05
182693,820.99
182694,766.78
182695,818.84
182696,833.51
182697,777.59
182698,823.08
182699,794.54
182700,880.4
182701,833.89
182702,802.02
182703,877.66
182704,825.94
182705,756.32
182706,838.72
182707,906.61
182708,843.2
182709,867.65
182710,839.38
182711,901.4
182712,865.17
182713,808.62
182714,923.19
182715,911.68
182716,791.49
182717,770.99
182718,886.39
182719,800.42
182720,820.44
182721,864.78
182722,911.01
182723,890.29
182724,817.19
182725,830.76
182726,831.7
182727,868.83
182728,776.83
182729,790.38
182730,821.17
182731,831.09
182732,834.11
182733,855.77
182734,850.71
182735,839.41
182736,799.78
182737,868.16
182738,874.49
182739,842.47
182740,804.49
182741,810.47
182742,825.31
182743,855.06
182744,800.33
182745,924.46
182746,835.27
182747,866.18
182748,806.28
182749,894.92
182750,828.84
182751,863.53
182752,867.12
182753,874.79
182754,847.59
182755,879.12
182756,849.49
182757,780.39
182758,804.53
182759,782.64
182760,862.65
182761,839.33
182762,836.45
182763,778.34
182764,879.04
182765,791.98
182766,848.4
182767,874.24
182768,804.79
182769,841.81
182770,804.07
182771,860.24
182772,773.9
182773,834.91
182774,858.45
182775,835.74
182776,849.62
182777,868.75
182778,826.1
182779,820.16
182780,841.72
182781,814.02
182782,861.13
182783,846.57
182784,795.95
182785,868.08
182786,850.35
182787,836.42
182788,794.2
182789,838.45
182790,865.37
182791,874.14
182792,859.71
182793,810.39
182794,862.86
182795,899.27
182796,781.02
182797,844.01
182798,841.23
182799,855.4
182800,801.26
182801,866.91
182802,832.32
182803,875.93
182804,854.25
182805,821.48
182806,915.11
182807,863.91
182808,881.95
182809,852.42
182810,866.43
182811,862.99
182812,834.2
182813,879.68
182814,867.83
182815,836.18
182816,771.88
182817,818.09
182818,828.54
182819,836.9
182820,830.81
182821,778.58
182822,860.97
182823,863.51
182824,850.58
182825,901.81
182826,890.9
182827,891.51
182828,794.1
182829,829.35
182830,769.84
182831,786.97
182832,797.68
182833,792.54
182834,819.69
182835,868.75
182836,895.81
182837,843.35
182838,798.67
182839,811.35
182840,750.6
182841,851.57
182842,800.71
182843,791.52
182844,837.16
182845,784.42
182846,792.18
182847,868.9
182848,811.16
182849,801.67
182850,877.52
182851,880.59
182852,856.08
182853,827.07
182854,876.88
182855,816.47
182856,800.91
182857,913.64
182858,797.62
182859,799.19
182860,802.33
182861,880.39
182862,761.76
182863,852.77
182864,818.44
182865,797.26
182866,811.25
182867,840.27
182868,796.3
182869,739.72
182870,797.92
182871,885.43
182872,854.18
182873,840.88
182874,879.09
182875,858.81
182876,846.94
182877,921.09
182878,781.42
182879,861.43
182880,897.96
182881,822.16
182882,861.58
182883,794.71
182884,918.11
182885,852.11
182886,819.01
182887,830.33
182888,832.83
182889,791.69
182890,927.38
182891,869.05
182892,840.85
182893,851.12
182894,886.87
182895,855.64
182896,841.44
182897,875.86
182898,822.57
182899,906.22
182900,881.14
182901,882.29
182902,825.26
182903,865.28
182904,848.05
182905,808.55
182906,884.16
182907,888.84
182908,779.09
182909,802.81
182910,857.73
182911,776.41
182912,874.28
182913,811.18
182914,774.77
182915,858.02
182916,858.06
182917,915.36
182918,757.4
182919,828.29
182920,811.57
182921,804.26
182922,891.8
182923,779.17
182924,881.4
182925,920.42
182926,735.13
182927,869.88
182928,836.95
182929,818.71
182930,775.07
182931,873.44
182932,800.5
182933,879.18
182934,762.74
182935,870.32
182936,832.78
182937,873.75
182938,842.89
182939,852.38
182940,866.7
182941,833.82
182942,860.14
182943,913.2
182944,868.45
182945,887.76
182946,850.65
182947,811.16
182948,819.07
182949,808.33
182950,893.66
182951,885.33
182952,832.01
182953,885.22
182954,839.14
182955,882.62
182956,796.11
182957,807.02
182958,846.63
182959,819.73
182960,866.74
182961,851.26
182962,784.57
182963,793.84
182964,814.59
182965,800.53
182966,838.64
182967,806.54
182968,792.38
182969,839.81
182970,864.79
182971,850.01
182972,859.51
182973,877.98
182974,816.41
182975,822.49
182976,787.73
182977,881.72
182978,846.2
182979,885.75
182980,793.14
182981,902.69
182982,896.41
182983,829.28
182984,808.21
182985,810.8
182986,923.0
182987,921.58
182988,848.87
182989,842.7
182990,800.94
182991,869.89
182992,867.21
182993,830.09
182994,834.4
182995,817.17
182996,876.67
182997,823.24
182998,832.8
182999,884.17
183000,874.35
183001,944.66
183002,846.69
183003,815.78
183004,866.68
183005,764.06
183006,903.26
183007,864.21
183008,827.98
183009,906.44
183010,859.34
183011,806.73
183012,857.36
183013,887.79
183014,821.18
183015,775.95
183016,802.86
183017,816.97
183018,764.99
183019,834.99
183020,875.36
183021,821.34
183022,800.49
183023,855.89
183024,852.96
183025,843.28
183026,794.8
183027,838.22
183028,834.97
183029,746.88
183030,794.61
183031,856.73
183032,835.6
183033,855.29
183034,769.13
183035,846.61
183036,845.51
183037,883.36
183038,872.51
183039,901.1
183040,800.98
183041,835.48
183042,820.23
183043,896.57
183044,867.94
183045,841.57
183046,881.26
183047,798.95
183048,807.14
183049,890.43
183050,834.06
183051,822.18
183052,858.22
183053,814.82
183054,797.94
183055,806.41
183056,832.69
183057,862.75
183058,808.54
183059,787.93
183060,834.27
183061,882.85
183062,894.53
183063,822.03
183064,838.58
183065,849.95
183066,809.2
183067,786.53
183068,882.79
183069,780.32
183070,798.74
183071,833.44
183072,808.77
183073,830.04
183074,840.59
183075,793.97
183076,854.06
183077,883.92
183078,900.59
183079,871.43
183080,825.7
183081,846.56
183082,791.21
183083,834.27
183084,876.6
183085,852.56
183086,919.34
183087,828.26
183088,852.77
183089,850.54
183090,778.67
183091,835.88
183092,863.3
183093,815.55
183094,780.94
183095,905.27
