hour,status,response_ms
1,200,250.58
15,200,39.85
22,200,19.13
12,200,35.67
13,200,35.65
20,200,61.15
17,200,132.14
7,200,211.04
11,200,31.48
20,200,235.59
18,200,132.34
1,200,81.89
15,200,47.3
17,200,57.45
19,200,111.51
5,200,77.43
12,200,17.07
18,200,22.19
8,200,138.3
12,200,231.65
16,404,54.81
6,200,146.05
16,200,72.0
4,200,115.21
17,200,20.75
9,200,63.91
11,200,32.5
9,200,106.64
13,200,161.3
3,200,150.43
7,404,74.38
16,200,45.05
12,404,106.74
17,500,46.69
15,200,33.78
18,200,81.54
19,200,305.15
23,200,65.7
23,200,48.83
17,200,103.04
6,200,49.17
16,200,57.33
4,200,58.77
9,200,125.22
23,200,30.38
19,200,74.36
14,200,43.41
4,200,72.63
9,200,109.17
5,200,55.4
18,200,189.63
8,200,194.41
19,200,169.87
1,200,154.32
7,200,44.28
11,200,114.25
12,200,102.88
19,200,62.69
10,200,55.88
8,200,37.17
21,200,254.33
0,200,99.96
18,404,16.59
6,200,45.65
7,200,45.39
19,200,81.88
4,200,39.52
22,200,109.37
16,200,124.42
16,200,197.4
17,200,27.9
12,200,189.46
2,200,18.55
17,200,112.29
16,200,24.29
18,200,195.12
9,200,204.42
10,200,110.79
6,200,58.22
14,200,54.89
2,200,55.57
19,200,103.27
15,200,48.37
5,200,291.42
2,200,31.72
19,200,205.1
15,200,26.1
1,200,111.98
7,200,56.97
21,200,27.62
15,200,8.7
15,200,7.25
22,200,29.75
11,200,72.28
22,200,146.43
20,200,84.62
12,200,61.05
0,200,41.13
2,200,147.34
8,200,150.39
20,200,100.18
17,200,9.51
0,200,70.57
20,200,44.27
19,200,66.07
19,200,137.57
7,200,98.47
23,200,112.83
6,200,41.33
3,200,29.98
5,200,43.22
6,200,38.41
1,200,24.92
12,200,29.49
13,200,68.03
20,200,83.8
12,200,82.28
7,200,34.24
12,200,60.07
5,200,86.9
11,200,66.77
7,200,26.47
16,200,71.05
20,200,261.14
5,200,82.67
16,200,73.6
5,200,65.47
2,200,42.37
18,500,53.05
1,200,19.05
22,200,42.17
14,200,95.61
8,200,114.04
23,200,105.13
9,200,95.09
14,200,43.35
14,200,81.9
17,200,44.71
11,200,137.16
14,200,30.3
1,200,159.03
14,200,96.36
12,200,219.56
11,200,74.51
11,200,18.28
23,200,112.88
22,200,167.07
5,200,17.17
22,200,121.49
12,500,62.86
1,200,51.53
12,200,34.84
7,200,57.73
17,200,42.45
1,200,104.61
21,200,30.69
11,200,32.0
9,200,30.53
16,404,40.43
1,200,8.85
4,200,62.13
23,404,33.14
11,200,36.56
8,404,95.0
18,200,30.29
2,200,56.2
3,200,82.41
8,200,14.07
21,500,124.02
13,200,61.43
7,200,150.69
19,200,14.23
0,200,45.59
6,200,78.75
7,200,319.17
4,200,26.96
12,200,41.15
18,200,25.9
18,200,131.98
11,200,10.31
17,200,156.74
6,200,89.55
20,500,48.84
16,200,36.22
10,200,52.17
7,200,96.68
21,200,63.74
12,200,83.2
6,200,39.95
18,200,20.1
21,200,10.55
6,200,16.14
4,200,61.62
11,200,244.38
2,200,29.47
9,200,19.09
20,200,125.47
9,200,35.48
21,200,56.73
16,200,89.84
18,200,74.48
12,200,28.75
17,404,39.94
12,200,127.99
12,500,74.69
6,200,153.19
4,200,43.07
4,200,55.35
3,200,103.31
12,200,71.46
16,200,21.08
8,500,73.92
20,200,61.07
20,200,48.02
14,200,73.99
16,200,199.36
11,500,28.1
1,200,29.4
7,200,87.79
11,200,43.03
0,200,57.14
16,200,117.35
7,200,82.87
18,200,100.22
0,200,76.77
7,200,19.38
15,200,64.68
15,200,8.15
6,200,219.51
15,200,32.45
18,200,11.97
7,200,95.68
2,200,50.98
0,200,37.51
0,200,29.42
11,200,77.83
6,200,158.62
22,200,74.27
19,200,15.33
14,200,101.59
5,200,74.22
10,200,49.12
2,200,205.78
21,200,73.63
15,200,35.27
16,200,41.2
17,200,14.95
20,200,90.28
22,200,20.14
1,200,62.44
15,200,70.36
14,200,57.42
16,200,52.69
19,200,89.46
2,200,44.86
12,200,54.49
11,200,136.68
23,200,140.82
18,200,80.07
23,200,111.32
16,200,106.63
16,200,59.89
5,200,96.73
11,200,9.08
9,200,39.46
10,200,40.73
15,200,89.47
18,200,58.66
18,200,46.2
7,200,65.19
9,200,147.42
9,200,174.08
6,200,27.11
10,200,103.11
18,200,186.31
5,200,145.74
2,200,63.15
23,200,74.87
20,200,163.05
15,200,211.12
23,200,127.93
23,200,22.57
15,200,70.57
21,200,54.72
15,200,146.61
5,200,171.17
9,200,39.97
14,200,109.33
7,200,29.04
7,200,122.61
4,200,203.41
10,200,37.4
14,200,53.88
12,200,136.66
4,200,43.01
11,200,104.67
1,200,90.93
18,404,44.32
9,200,70.95
15,200,105.25
4,200,34.94
19,200,117.42
6,200,46.22
22,200,90.16
14,404,188.06
7,200,70.57
21,200,78.39
0,200,26.32
17,200,78.57
16,200,86.02
13,200,200.42
2,200,39.61
23,200,150.77
10,200,198.85
2,200,197.73
11,200,73.45
9,200,105.26
17,200,105.88
5,200,56.28
20,200,17.1
19,200,57.51
15,200,134.03
3,200,4.53
11,200,30.06
20,200,134.78
9,200,68.14
20,200,78.54
14,200,82.21
20,200,24.79
21,200,4.0
6,200,60.92
5,200,34.15
6,200,49.33
16,200,96.85
18,200,30.5
23,200,58.95
21,200,40.92
14,200,42.05
17,200,162.66
16,200,97.28
0,200,15.65
15,200,77.23
23,200,74.78
0,200,41.95
10,200,76.03
23,200,32.5
6,200,31.39
17,200,125.4
9,200,57.84
0,200,65.28
18,200,230.11
3,200,211.92
21,200,52.57
4,200,79.32
16,200,43.18
11,200,148.94
9,200,12.25
12,200,50.04
4,200,175.06
5,200,102.64
15,200,80.11
8,200,83.82
12,200,165.49
21,200,77.05
9,200,85.56
3,200,107.52
22,200,23.48
11,200,52.95
16,200,40.08
23,200,50.17
6,200,133.81
18,200,77.19
8,200,218.46
19,200,32.49
4,200,97.11
13,200,11.23
19,200,111.11
9,200,108.54
21,200,175.05
8,200,62.48
12,200,50.93
1,200,115.86
6,200,44.04
15,200,29.96
0,200,72.34
15,200,39.14
22,200,121.55
12,200,65.05
21,200,24.81
7,200,41.14
20,200,20.29
1,200,16.24
1,200,87.84
8,200,73.59
14,200,57.31
17,200,0.52
10,404,104.95
19,500,133.85
12,200,100.06
18,200,41.34
9,200,129.58
16,200,44.78
13,200,68.62
18,200,74.35
20,200,87.34
18,200,34.98
2,200,204.86
13,200,148.26
12,200,92.83
2,404,88.56
11,200,43.25
15,200,69.15
16,200,36.1
5,200,154.07
21,200,39.68
6,200,43.48
18,200,78.78
0,200,68.61
11,200,36.81
14,200,54.75
15,200,23.48
0,200,47.67
1,200,174.1
19,200,37.35
7,200,34.04
0,200,81.0
21,200,15.64
18,200,51.06
22,200,127.05
14,200,122.29
19,200,20.71
4,200,36.43
17,200,73.57
3,200,33.59
7,200,36.69
12,200,82.19
6,200,15.01
10,200,43.53
4,200,35.24
9,200,287.53
3,200,90.53
2,200,20.96
14,200,161.44
7,200,41.93
9,200,34.19
1,200,40.32
1,200,169.0
10,200,58.91
3,200,21.28
13,404,103.1
1,500,111.42
8,404,52.4
5,200,54.05
14,200,52.2
3,404,137.72
9,200,45.12
7,404,28.87
10,200,45.96
20,200,154.02
9,200,42.61
11,200,88.41
10,200,128.34
18,200,93.23
10,200,141.79
12,200,187.98
15,200,169.23
9,200,18.29
15,200,35.69
4,200,156.85
21,200,22.53
18,200,47.69
18,200,69.86
19,200,37.93
2,404,87.19
1,200,53.65
5,200,60.52
7,200,102.54
14,200,41.77
17,200,147.14
22,200,12.37
20,200,96.16
21,200,78.72
4,200,173.72
18,200,261.56
20,200,6.49
23,200,88.66
7,200,101.81
23,200,180.49
11,200,83.74
22,200,175.57
11,200,171.72
11,200,179.28
5,200,75.93
0,200,167.27
19,200,41.19
13,200,49.68
5,200,60.11
17,200,49.92
10,200,70.57
10,200,42.24
23,200,31.02
12,200,73.3
16,200,55.74
16,500,76.82
11,200,32.64
4,200,30.35
13,404,51.58
22,200,120.76
9,200,54.85
20,200,57.57
18,200,10.44
22,200,9.68
7,200,74.18
6,200,79.06
11,200,129.25
2,200,103.65
23,200,57.07
13,200,44.97
10,200,93.76
2,404,3.66
6,200,21.78
1,200,82.56
8,200,141.7
10,200,94.51
22,200,70.66
16,200,78.48
20,404,78.42
3,200,101.72
8,404,109.76
18,200,83.05
11,200,42.19
20,200,55.45
6,200,52.74
4,200,58.15
4,200,103.76
11,200,14.39
17,200,77.07
19,200,103.26
4,200,26.49
12,200,45.86
7,404,13.16
5,200,49.0
21,200,108.5
6,200,105.55
4,200,73.29
7,200,26.23
6,200,33.61
23,200,52.67
14,200,21.07
15,200,104.76
9,200,152.04
14,200,206.21
21,200,156.57
4,200,122.04
15,200,194.76
14,200,102.87
11,200,56.13
20,200,71.92
4,200,85.75
0,200,140.69
10,200,43.12
8,200,17.17
14,200,167.85
9,200,16.93
4,200,204.18
2,200,42.41
15,200,99.79
8,200,62.88
23,200,106.7
8,200,37.65
15,200,49.02
18,200,15.64
1,200,20.65
23,200,16.19
18,200,19.05
16,200,37.56
20,200,34.83
19,200,84.09
23,200,91.64
4,200,73.02
4,200,29.26
9,200,100.29
5,500,196.7
15,200,71.85
23,200,119.6
6,200,16.62
0,200,34.67
3,200,121.12
2,200,44.72
17,200,27.27
22,200,10.68
14,200,35.77
14,200,87.31
0,200,245.58
0,200,78.77
3,200,94.97
16,200,5.7
5,200,53.31
3,200,59.98
18,200,138.61
17,404,11.51
21,200,48.72
5,200,45.41
20,200,64.17
13,200,76.03
13,200,51.03
1,200,95.63
15,404,59.22
12,200,19.1
5,200,43.8
2,200,48.76
8,200,20.51
13,200,47.3
23,200,73.85
15,200,107.79
3,200,41.33
13,200,209.45
10,200,94.97
1,200,130.41
13,200,43.92
22,200,79.62
2,200,200.57
14,200,79.33
18,200,91.04
18,200,42.71
17,200,24.78
6,200,68.64
0,200,28.48
9,200,71.44
11,200,150.09
6,200,73.71
11,200,102.28
23,200,71.14
10,200,64.24
1,200,105.69
0,200,37.8
20,200,217.98
8,200,219.75
16,200,73.24
9,200,59.58
2,200,43.83
15,200,166.68
22,200,21.07
1,200,40.25
1,200,61.88
8,200,37.36
7,200,7.35
12,200,131.78
14,200,57.95
16,200,84.63
15,200,165.13
22,200,28.03
0,200,67.38
21,200,140.57
12,200,94.03
15,200,113.79
13,200,102.69
23,200,50.73
20,200,155.78
1,200,133.47
17,200,82.05
18,200,11.05
16,404,36.35
16,200,136.75
19,200,32.24
16,200,104.41
1,200,55.15
12,200,79.15
22,200,88.13
15,200,15.55
21,200,36.8
20,200,109.44
6,200,81.75
5,200,37.63
9,200,96.01
0,200,52.47
3,200,68.5
8,200,59.31
15,200,87.24
13,200,45.81
15,200,85.6
7,200,52.78
23,200,12.46
20,200,32.31
23,200,95.79
12,200,74.41
21,200,80.32
11,200,52.44
9,200,7.51
10,200,61.31
5,200,84.4
1,200,225.69
23,200,32.71
7,200,228.19
11,200,190.56
22,200,25.81
6,200,90.06
1,200,56.35
2,200,58.21
21,200,54.08
9,200,86.82
10,200,44.04
8,200,59.52
13,404,24.42
15,200,48.93
5,200,117.69
2,200,29.35
6,200,58.23
11,404,97.03
21,200,22.93
6,200,154.18
20,200,2.19
16,200,8.2
12,200,40.55
11,200,55.45
4,200,13.24
7,200,104.28
4,500,120.44
17,200,72.13
5,200,139.7
21,200,49.81
10,200,127.99
17,200,49.94
7,404,51.51
5,404,52.41
9,200,110.05
12,200,49.12
2,200,185.78
3,200,139.56
17,200,47.0
7,200,96.9
1,200,41.44
17,200,32.99
3,200,25.19
20,200,176.05
18,200,34.18
8,200,109.51
5,200,3.1
3,200,83.55
2,200,17.82
14,200,11.04
18,200,69.62
8,200,11.11
17,200,43.13
23,200,37.1
5,200,97.3
22,200,74.58
22,404,70.27
14,200,84.53
21,200,56.0
18,200,59.24
21,200,21.26
2,200,104.92
17,200,33.14
13,200,112.58
14,200,153.51
16,404,72.77
1,200,35.86
21,200,59.88
17,200,220.59
23,200,55.91
14,200,156.45
11,200,17.12
9,200,22.84
20,200,39.0
5,200,108.03
21,200,25.48
14,200,61.79
21,200,61.84
14,200,125.85
7,200,172.21
20,200,31.53
1,200,34.6
3,200,56.2
3,200,92.78
0,200,26.18
22,200,21.3
23,404,43.92
5,200,183.44
4,200,88.62
17,200,29.65
23,200,52.55
15,200,45.97
1,200,23.1
3,200,58.27
2,200,31.31
2,200,41.27
2,200,113.52
0,200,72.63
19,200,110.35
4,200,7.99
10,200,70.58
14,404,175.97
12,200,221.75
17,404,110.97
7,200,163.47
12,404,41.4
21,404,43.56
11,200,198.6
6,200,110.41
18,404,29.45
5,200,51.05
18,200,63.4
15,200,61.96
10,404,81.6
20,200,28.69
7,200,77.4
11,200,67.4
2,200,42.1
0,200,53.13
6,200,23.79
16,200,98.2
4,200,44.08
17,200,45.19
11,200,221.21
19,200,161.09
18,200,55.52
19,200,12.32
11,200,75.63
19,200,10.44
17,200,82.05
11,200,40.93
11,200,37.54
23,200,135.48
22,200,45.64
18,200,89.58
2,200,40.81
5,200,44.7
2,200,46.86
1,404,60.03
17,200,33.19
17,200,78.49
4,200,60.9
9,200,123.41
18,404,114.54
7,404,219.25
14,200,11.25
22,200,54.15
21,200,356.45
14,200,155.44
18,200,120.25
0,200,66.18
23,200,15.78
22,200,16.71
9,200,17.77
20,200,104.8
8,200,19.94
9,200,38.76
13,200,78.86
6,200,43.55
10,200,128.3
12,200,237.97
23,200,84.78
17,200,95.3
12,200,69.71
19,200,55.27
1,200,82.91
8,200,27.52
4,200,36.61
0,200,35.71
1,404,161.12
22,200,92.09
18,200,82.22
19,200,40.13
4,404,16.89
5,200,78.01
7,200,83.0
2,200,60.67
21,200,170.39
19,200,32.72
20,200,78.97
22,200,24.88
5,404,82.65
18,404,43.93
6,200,87.61
22,200,68.11
1,200,69.76
9,200,27.57
9,200,51.0
1,200,81.45
6,200,80.67
22,200,140.16
7,200,67.67
12,200,215.62
16,200,91.94
22,200,10.41
9,200,46.48
12,200,57.75
16,200,57.99
18,200,58.49
8,200,36.18
7,200,153.8
9,200,80.71
1,200,91.96
19,200,170.53
5,404,210.49
12,200,93.67
12,200,65.2
7,404,56.09
15,404,98.16
2,200,129.09
5,200,35.92
2,404,80.36
8,200,34.35
21,200,32.91
14,200,123.79
23,200,34.76
12,200,41.49
17,200,133.13
6,200,7.38
17,200,50.46
12,200,30.01
23,404,32.6
13,200,86.64
8,404,38.75
7,200,167.82
14,200,141.72
4,200,19.54
4,200,28.72
1,200,119.08
5,200,13.2
16,200,96.88
1,404,167.37
2,200,58.73
20,200,55.25
11,200,28.58
4,200,29.43
13,200,75.62
8,200,38.77
17,200,163.05
22,200,44.65
14,200,42.8
5,200,84.03
21,200,10.25
12,200,24.11
7,200,56.99
13,200,24.85
5,200,85.44
3,200,102.9
17,200,103.82
18,200,39.46
1,200,39.23
10,404,122.44
4,200,117.86
18,200,113.12
11,200,152.17
6,200,36.0
10,200,36.52
18,200,147.12
11,404,151.73
1,200,6.33
8,200,26.67
12,200,150.65
0,200,93.87
16,200,56.17
5,404,101.14
8,200,12.87
16,200,114.19
10,200,60.65
22,200,99.15
10,200,161.41
3,200,119.42
8,200,240.52
20,500,58.9
1,200,36.79
1,200,59.01
20,200,85.46
11,200,48.56
20,200,24.58
8,200,61.79
8,200,41.41
17,200,112.75
6,200,150.69
0,200,86.44
2,200,31.59
7,200,7.32
22,200,199.99
14,200,25.88
19,200,33.12
12,200,44.73
18,200,43.52
5,200,18.89
19,200,57.65
4,404,45.41
14,200,70.17
18,200,119.69
13,404,93.49
9,200,84.41
16,200,81.29
16,200,68.64
5,200,217.38
1,200,105.27
5,200,329.7
21,200,194.89
5,200,72.98
2,200,23.95
7,200,81.58
2,200,142.15
1,200,116.7
22,200,85.4
5,200,27.3
11,200,52.99
23,200,89.44
7,200,93.29
20,200,15.43
3,404,21.08
8,404,90.63
2,200,90.12
8,200,22.87
21,200,27.55
17,200,65.17
23,200,188.94
12,200,23.39
3,200,234.31
4,200,22.54
8,200,98.43
1,200,64.74
6,404,130.14
18,200,86.85
22,200,26.91
1,200,24.87
23,200,103.9
0,200,79.7
11,200,44.19
21,200,25.25
19,200,123.75
0,200,61.62
14,200,99.45
5,200,49.24
22,200,45.16
11,200,142.79
14,200,8.24
17,200,50.69
2,200,42.22
8,200,26.73
20,200,91.05
22,404,23.05
10,200,232.13
4,200,136.8
12,200,51.24
5,200,190.76
23,200,24.25
17,200,79.55
7,200,95.0
17,200,195.31
16,200,135.2
16,200,137.22
13,200,232.88
20,200,11.09
3,200,27.38
9,200,23.55
18,200,27.83
4,200,98.79
16,404,129.49
11,200,46.3
3,200,19.04
2,200,149.16
16,200,32.8
8,200,31.02
0,200,25.52
16,200,63.65
9,200,153.53
1,200,91.24
7,200,3.46
23,200,52.34
5,200,48.33
15,200,126.4
4,200,78.31
14,200,7.3
6,200,128.63
9,200,47.76
21,200,20.99
22,200,43.37
17,200,20.09
0,200,75.65
13,200,27.81
6,404,67.9
21,200,36.69
2,200,76.93
14,200,52.2
9,200,45.63
19,200,160.24
0,404,51.87
15,200,84.8
15,200,56.84
9,200,177.46
6,200,49.26
23,200,89.06
0,200,4.71
16,200,56.66
22,200,31.34
5,200,171.89
0,200,70.53
18,200,11.42
17,200,34.36
3,200,42.81
12,200,36.04
2,200,228.92
17,200,121.71
15,200,86.82
7,200,85.86
6,200,49.65
21,500,69.84
7,200,29.37
11,404,18.69
6,200,129.88
14,200,93.42
5,200,29.21
18,200,45.4
11,200,113.34
19,404,32.71
4,500,162.17
10,200,96.84
9,200,154.04
3,200,82.21
20,200,79.71
13,200,88.47
11,200,171.72
21,200,14.95
9,200,219.02
19,200,148.4
6,200,80.83
13,404,67.96
1,200,30.44
4,200,38.0
4,200,40.19
2,200,67.8
2,200,114.74
16,200,148.24
16,200,75.45
1,200,96.68
1,200,181.87
1,200,55.31
2,200,13.11
11,200,15.48
6,404,89.69
9,200,145.72
21,200,60.54
19,200,75.74
17,200,42.25
22,200,3.47
13,200,65.38
0,200,15.03
10,200,47.24
3,200,14.6
15,200,43.43
19,404,92.4
13,200,51.99
19,200,125.76
9,200,211.88
11,200,49.0
11,200,46.24
22,200,65.84
4,200,76.27
4,200,48.82
10,200,118.29
7,200,60.47
11,200,70.12
13,200,111.52
8,200,81.5
18,200,43.38
2,200,104.55
14,200,86.21
1,200,134.77
20,200,62.66
4,200,28.97
12,200,65.87
11,500,28.3
14,200,107.39
9,200,96.42
9,200,72.02
4,404,33.6
18,200,55.68
12,200,93.36
13,200,124.38
23,200,171.03
16,200,38.79
15,200,44.57
16,200,64.19
12,200,88.39
17,200,180.32
18,200,48.68
6,200,15.49
13,200,8.94
21,404,72.94
22,200,104.05
8,200,76.01
10,200,94.49
19,200,213.78
17,404,122.06
1,200,97.44
10,200,64.37
5,200,11.23
10,200,131.43
18,200,36.04
10,200,54.31
14,200,118.09
16,200,141.74
19,200,43.18
23,200,46.52
14,200,130.82
21,200,54.49
2,200,166.37
10,200,55.05
13,200,52.67
10,200,18.5
20,200,75.4
5,200,187.94
2,200,117.82
14,200,56.13
21,200,70.33
23,200,154.47
21,200,29.87
21,200,186.71
9,200,117.65
4,404,27.87
21,200,100.51
12,200,59.1
4,200,60.84
19,200,51.36
22,200,26.71
5,200,45.44
6,200,169.14
5,200,128.49
22,200,80.07
9,200,50.3
16,404,15.86
17,200,13.12
22,200,43.28
12,200,77.37
2,200,38.97
8,200,36.01
23,200,103.16
2,200,28.04
4,500,22.78
9,200,6.11
14,200,49.81
0,200,126.96
16,200,28.55
11,200,11.13
20,500,91.72
22,200,47.23
15,200,248.48
23,500,30.96
6,200,63.53
16,200,31.23
18,200,10.52
16,200,125.63
7,200,69.52
7,200,44.81
20,200,208.38
14,200,66.43
23,200,65.84
9,200,8.48
8,200,221.97
16,200,12.49
23,200,189.15
7,200,46.62
9,200,15.65
6,200,17.07
13,200,47.77
9,200,18.33
3,200,26.21
14,404,97.37
3,200,70.23
20,200,108.99
6,200,14.28
18,200,40.75
3,200,28.85
8,200,47.9
6,200,65.36
19,200,11.39
13,200,14.65
14,200,40.86
1,200,184.74
2,200,66.62
5,404,123.72
21,200,101.76
19,200,66.44
3,200,80.54
17,200,167.36
5,200,131.48
18,200,27.35
1,200,86.24
14,200,41.46
1,404,149.45
13,200,25.92
5,200,18.46
17,200,54.8
12,200,59.11
20,200,13.21
3,404,92.65
3,200,14.9
21,200,56.18
20,200,57.13
19,200,34.22
4,200,117.75
5,200,38.31
22,200,139.23
16,500,9.26
15,200,17.73
8,200,52.21
10,404,100.95
2,200,35.53
0,200,59.1
15,200,73.04
9,200,146.22
5,200,143.94
20,200,20.29
13,200,284.89
20,200,284.15
15,200,28.08
7,404,33.06
2,200,50.44
16,200,50.49
3,404,146.96
0,200,136.31
8,200,157.39
1,200,130.28
4,200,70.4
11,404,107.83
19,200,58.77
2,200,67.12
11,200,103.6
3,404,23.9
14,200,89.31
12,200,103.06
12,200,90.09
10,200,63.34
3,200,68.32
10,200,40.49
18,200,14.37
3,200,81.54
12,200,76.36
6,200,19.15
9,200,44.06
14,200,35.63
6,200,54.16
18,200,25.01
5,200,78.77
11,200,82.33
11,200,28.87
1,200,107.49
17,404,91.61
0,200,118.78
15,200,45.43
0,200,34.94
9,200,93.41
12,200,59.72
21,200,269.54
11,200,18.98
18,200,59.38
7,200,72.04
0,200,93.15
20,200,37.84
1,200,38.16
8,200,24.37
16,200,132.79
16,500,154.47
20,200,250.47
2,200,222.92
20,404,245.46
5,200,91.66
4,200,12.97
12,200,47.63
9,200,32.73
3,200,7.87
17,200,230.74
8,200,335.58
9,200,52.19
19,200,73.0
6,200,15.63
12,200,48.8
4,404,27.1
23,200,71.97
15,200,21.87
18,200,65.29
15,200,64.59
7,200,3.29
16,200,44.56
23,404,91.52
13,200,21.68
8,200,198.02
13,200,97.23
9,200,196.73
22,200,67.55
0,200,100.19
17,200,44.85
7,200,194.74
17,200,239.54
20,200,78.03
8,200,59.73
16,200,55.41
4,404,69.79
21,200,91.81
9,200,171.96
3,200,105.61
2,200,15.66
11,200,107.51
10,200,154.75
21,200,27.69
19,200,94.7
5,200,37.04
1,200,47.59
6,200,81.31
11,404,83.97
22,500,85.73
11,200,102.11
16,200,34.74
8,200,70.24
20,200,19.62
16,200,59.21
18,404,71.16
15,200,106.58
22,200,65.53
21,200,64.07
21,200,173.61
4,200,66.56
13,200,51.75
9,200,64.62
10,500,70.07
13,200,35.86
20,200,201.25
10,200,47.39
11,200,34.35
13,200,42.07
9,200,103.2
7,200,40.59
11,200,113.19
19,200,174.74
0,200,140.95
21,200,229.03
11,200,50.51
4,200,18.72
15,500,35.06
22,200,108.17
12,200,37.72
7,200,102.47
12,200,34.72
20,200,20.02
0,200,91.86
14,200,35.17
6,200,69.73
17,200,35.6
12,200,60.96
6,200,99.01
15,200,78.17
23,500,6.96
11,200,104.3
16,200,116.07
13,200,47.87
22,200,73.4
13,200,43.09
6,200,141.84
16,200,13.11
16,200,40.39
3,200,95.9
18,200,54.54
20,200,120.29
5,200,99.92
7,200,34.93
10,200,80.6
21,200,42.64
14,200,144.84
1,200,9.27
22,200,248.87
8,200,17.97
5,200,62.88
13,200,20.66
2,200,26.57
21,200,59.93
19,200,62.78
5,200,148.65
10,200,100.71
23,200,7.1
16,500,51.68
6,200,51.52
1,200,35.82
13,200,130.87
20,200,43.53
8,200,89.02
18,404,84.57
19,200,10.88
16,200,78.64
1,200,50.44
21,200,59.15
19,200,55.17
18,200,99.39
15,200,12.94
3,200,140.92
0,200,122.72
8,200,63.51
19,200,107.85
4,200,208.83
20,200,78.29
11,200,141.39
21,200,79.87
15,200,71.76
9,200,131.07
7,200,100.32
23,200,139.38
6,200,42.04
10,200,180.15
2,200,163.04
13,200,54.08
14,200,81.8
4,200,50.53
7,200,30.02
14,200,277.36
23,200,38.53
7,200,85.75
3,200,30.87
19,200,187.03
14,200,126.44
8,200,53.24
13,200,118.81
21,200,140.66
16,200,52.26
11,200,144.0
12,200,96.08
1,200,48.38
12,200,31.2
12,200,77.98
2,200,25.85
10,200,126.14
11,200,33.86
0,200,66.04
17,200,71.08
17,200,49.25
2,200,52.94
11,200,104.62
10,200,160.03
19,200,21.82
18,200,38.05
2,200,163.85
23,200,59.22
8,404,32.02
4,200,40.67
19,200,80.38
23,200,36.58
10,200,98.22
3,200,35.18
14,404,199.78
13,200,27.49
13,200,82.35
12,200,111.12
2,200,180.44
17,200,48.3
15,200,82.76
0,200,72.84
9,200,162.29
14,200,71.79
22,200,20.93
17,200,114.59
22,200,156.46
2,200,66.23
7,200,110.37
22,200,45.09
23,200,53.72
18,200,161.17
14,200,46.77
2,200,118.65
13,200,19.04
17,200,33.59
22,200,113.11
5,200,72.03
15,200,29.68
19,404,16.9
20,200,53.34
3,200,63.04
19,200,98.45
17,200,78.79
12,200,85.42
9,200,11.42
21,200,68.49
6,200,135.37
17,500,41.18
16,200,66.19
7,200,112.09
2,200,57.97
9,200,50.35
17,200,25.0
1,200,52.79
12,200,66.59
7,200,51.49
12,200,29.25
2,200,20.25
7,200,35.35
14,200,85.53
23,200,87.68
20,200,52.88
15,200,91.41
5,200,64.38
11,200,121.62
17,200,57.93
0,200,164.63
1,200,79.26
2,200,145.61
19,200,44.63
20,200,14.94
13,200,67.73
19,200,6.65
9,200,34.1
10,200,49.44
15,200,52.35
18,200,22.34
3,200,130.87
8,200,39.78
11,200,74.32
23,200,21.01
16,200,20.91
4,200,110.27
23,200,112.63
11,200,32.43
7,200,24.61
21,200,112.38
6,200,16.55
21,200,66.08
10,200,36.5
5,200,80.61
0,200,73.64
22,200,96.05
22,200,27.66
18,200,30.78
16,200,13.22
19,200,52.09
14,200,64.67
3,200,36.6
18,200,116.85
12,200,65.51
23,200,97.26
2,200,30.17
22,200,128.11
4,200,119.81
16,200,156.37
9,200,94.07
20,200,42.96
14,200,83.82
13,200,81.07
20,200,31.04
18,404,20.69
5,404,208.93
17,200,65.8
14,200,56.75
4,200,29.89
14,200,54.96
15,200,190.4
22,200,150.11
17,200,3.77
4,200,120.28
14,200,90.93
23,200,64.16
9,200,247.22
2,200,42.24
9,200,68.32
10,200,8.0
6,200,9.89
9,200,33.39
0,404,34.76
2,200,142.53
9,200,34.02
15,200,213.95
9,200,46.6
3,200,80.51
16,200,60.47
16,200,34.52
22,200,24.85
9,200,92.76
14,200,32.21
17,200,99.28
18,200,38.15
23,200,89.63
11,200,27.5
0,200,204.34
2,200,26.94
10,200,223.36
12,200,86.44
5,200,113.05
5,200,41.06
14,200,65.67
16,200,8.79
17,200,237.58
15,200,109.01
8,200,142.67
23,200,131.7
7,200,16.77
16,404,135.96
2,404,113.75
1,200,75.43
13,200,49.85
8,200,125.43
4,200,24.41
6,200,29.01
7,200,105.57
23,200,123.3
12,200,125.23
14,200,119.49
21,404,38.29
16,200,69.68
22,200,65.48
0,200,162.23
16,200,60.01
19,200,23.66
7,200,47.22
9,200,154.79
10,200,93.59
22,200,19.47
23,200,82.68
20,200,2.91
19,200,89.63
16,200,87.37
22,200,69.84
23,200,73.83
6,200,27.94
3,200,60.39
16,200,34.97
20,200,119.73
4,200,26.21
19,200,39.1
8,200,145.25
16,200,201.18
2,200,19.22
3,200,51.03
8,200,150.24
4,200,13.14
23,200,86.49
14,200,17.05
7,200,13.09
19,200,89.02
16,200,100.51
13,200,89.71
13,200,53.6
18,200,49.27
5,200,26.98
3,200,230.66
14,200,148.63
16,200,46.98
18,200,43.2
11,200,149.89
22,200,23.21
7,200,49.22
6,200,128.04
3,200,17.8
6,200,135.29
2,200,10.35
2,404,94.41
12,200,36.43
22,200,71.73
