basket_id,items
3384,jam
3385,"bread,butter,jam,tea"
3386,"coffee,jam,sugar"
3387,sugar
3388,"coffee,jam,milk,sugar"
3389,"coffee,eggs,sugar"
3390,"coffee,milk,sugar,tea"
3391,"eggs,rice,tea"
3392,"bread,rice,tea"
3393,coffee
3394,"jam,milk,sugar"
3395,"eggs,oil"
3396,"eggs,rice"
3397,"jam,oil"
3398,"bread,milk,rice"
3399,milk
3400,tea
3401,"eggs,rice,tea"
3402,"bread,butter,rice,tea"
3403,"eggs,rice"
3404,"eggs,tea"
3405,"butter,jam,sugar"
3406,"coffee,eggs,jam,sugar"
3407,"eggs,rice"
3408,jam
3409,"bread,butter,jam,oil"
3410,"coffee,eggs,sugar,tea"
3411,sugar
3412,"bread,butter,coffee,jam,sugar"
3413,milk
3414,"bread,butter,milk,rice"
3415,milk
3416,rice
3417,jam
3418,"bread,butter"
3419,"butter,coffee,jam,rice,sugar"
3420,"butter,jam"
3421,"coffee,jam,sugar"
3422,"jam,rice,tea"
3423,"butter,jam,tea"
3424,milk
3425,rice
3426,"bread,butter,milk,sugar"
3427,milk
3428,"butter,coffee,jam,sugar"
3429,sugar
3430,"bread,butter,eggs,jam"
3431,"coffee,sugar"
3432,"butter,jam"
3433,"coffee,sugar"
3434,"butter,jam,sugar"
3435,"coffee,oil,sugar"
3436,"coffee,jam,sugar"
3437,"milk,tea"
3438,milk
3439,"coffee,jam,rice"
3440,"coffee,milk,sugar,tea"
3441,rice
3442,"coffee,sugar,tea"
3443,"coffee,milk,sugar"
3444,"rice,tea"
3445,"butter,coffee,jam,milk,sugar"
3446,"butter,coffee,milk,sugar"
3447,"bread,butter,jam"
3448,tea
3449,"bread,butter,rice"
3450,"bread,coffee,milk,sugar"
3451,"bread,butter,coffee,jam,sugar"
3452,"butter,eggs,milk"
3453,"bread,butter,jam,sugar"
3454,eggs
3455,"coffee,milk,sugar"
3456,"oil,rice,sugar"
3457,eggs
3458,"eggs,oil"
3459,"bread,butter,eggs,jam"
3460,"butter,jam,milk"
3461,oil
3462,"jam,oil"
3463,"bread,tea"
3464,"bread,butter,jam,oil"
3465,bread
3466,"bread,butter,jam,tea"
3467,"milk,rice"
3468,"coffee,sugar"
3469,jam
3470,jam
3471,"butter,sugar,tea"
3472,"coffee,rice,sugar"
3473,oil
3474,sugar
3475,"butter,jam,sugar,tea"
3476,"coffee,milk,sugar,tea"
3477,"jam,rice"
3478,"bread,butter,jam"
3479,jam
3480,"butter,sugar,tea"
3481,"butter,jam,milk"
3482,"bread,butter,jam,milk,tea"
3483,oil
3484,"coffee,eggs,milk,sugar"
3485,"coffee,jam"
3486,"butter,eggs,jam,tea"
3487,"bread,oil"
3488,"coffee,eggs,sugar"
3489,"milk,oil,tea"
3490,"butter,eggs,jam,tea"
3491,"butter,milk,sugar"
3492,"bread,eggs"
3493,"jam,sugar"
3494,"coffee,sugar"
3495,"bread,oil"
3496,sugar
3497,"bread,butter,coffee,jam,rice,sugar"
3498,"sugar,tea"
3499,"coffee,oil,sugar"
3500,"butter,eggs"
3501,"oil,tea"
3502,"jam,oil,rice"
3503,"jam,rice"
3504,"butter,coffee,jam,oil"
3505,tea
3506,"jam,oil,sugar"
3507,"coffee,oil,sugar"
3508,"jam,oil"
3509,milk
3510,"butter,jam,sugar"
3511,"bread,butter,coffee,eggs,jam,sugar"
3512,oil
3513,milk
3514,rice
3515,"bread,butter,jam"
3516,"bread,butter,tea"
3517,eggs
3518,"eggs,jam,tea"
3519,"oil,sugar,tea"
3520,oil
3521,jam
3522,"coffee,jam,rice,sugar"
3523,"butter,sugar,tea"
3524,"bread,butter"
3525,sugar
3526,rice
3527,"jam,rice"
3528,rice
3529,"butter,eggs,tea"
3530,oil
3531,"eggs,jam,milk"
3532,sugar
3533,"eggs,milk"
3534,"bread,butter,milk"
3535,"coffee,jam,milk"
3536,"jam,milk,rice"
3537,"milk,rice,tea"
3538,"bread,butter,tea"
3539,"milk,tea"
3540,"coffee,eggs,oil,sugar"
3541,"bread,butter,coffee,jam"
3542,jam
3543,"butter,jam,rice"
3544,oil
3545,oil
3546,milk
3547,"bread,butter,milk,oil"
3548,"bread,butter,coffee,jam,sugar"
3549,eggs
3550,tea
3551,"jam,sugar,tea"
3552,bread
3553,"oil,rice,tea"
3554,"bread,butter,coffee,jam,sugar"
3555,"milk,oil"
3556,"butter,jam"
3557,rice
3558,oil
3559,"butter,sugar"
3560,"coffee,sugar"
3561,rice
3562,rice
3563,rice
3564,"jam,milk,oil"
3565,"butter,jam,tea"
3566,"oil,sugar"
3567,"oil,sugar,tea"
3568,jam
3569,"bread,butter"
3570,"butter,jam,milk"
3571,"jam,rice"
3572,"coffee,milk,sugar"
3573,bread
3574,"eggs,jam,milk"
3575,"bread,butter,jam"
3576,"bread,butter,jam,milk,rice"
3577,"bread,butter,jam,oil"
3578,"butter,oil"
3579,"coffee,sugar"
3580,"jam,sugar"
3581,"bread,sugar"
3582,"bread,butter,jam"
3583,"milk,oil,rice"
3584,milk
3585,"coffee,eggs,milk,sugar"
3586,"coffee,eggs,sugar"
3587,"eggs,oil,rice"
3588,"bread,butter,coffee,jam,oil"
3589,"coffee,tea"
3590,"jam,milk,sugar"
3591,oil
3592,"jam,milk"
3593,eggs
3594,"milk,tea"
3595,"milk,sugar"
3596,"jam,milk,tea"
3597,"eggs,milk"
3598,oil
3599,jam
3600,"bread,coffee,oil"
3601,"butter,jam,rice,tea"
3602,"bread,tea"
3603,"coffee,oil,rice"
3604,"milk,oil,rice"
3605,"eggs,oil"
3606,"butter,oil"
3607,"coffee,milk"
3608,"bread,butter,jam,milk"
3609,"butter,jam,rice"
3610,"oil,rice,sugar"
3611,"milk,tea"
3612,"bread,eggs,oil"
3613,oil
3614,"eggs,jam,tea"
3615,"butter,jam,oil,rice"
3616,"bread,butter,jam,milk,oil"
3617,tea
3618,oil
3619,"bread,butter,eggs,jam"
3620,"butter,milk"
3621,"bread,butter,jam,rice"
3622,"bread,coffee,rice,sugar"
3623,"butter,coffee,eggs,jam"
3624,"bread,rice"
3625,"butter,rice,tea"
3626,"jam,rice"
3627,"milk,tea"
3628,"jam,tea"
3629,"bread,butter,coffee,sugar,tea"
3630,"bread,butter,jam,sugar"
3631,"coffee,eggs,sugar"
3632,"milk,oil"
3633,oil
3634,"eggs,milk"
3635,"bread,butter,jam,tea"
3636,"butter,jam,milk"
3637,"jam,oil,tea"
3638,"bread,butter"
3639,"butter,jam"
3640,"eggs,tea"
3641,"coffee,rice,sugar,tea"
3642,"oil,sugar"
3643,"coffee,oil"
3644,sugar
3645,"bread,tea"
3646,"bread,butter,jam,sugar"
3647,"milk,sugar"
3648,"butter,milk,sugar"
3649,jam
3650,"bread,butter,jam,rice"
3651,milk
3652,rice
3653,milk
3654,"coffee,milk,oil,sugar"
3655,"oil,sugar,tea"
3656,"butter,jam,rice"
3657,"jam,rice"
3658,"coffee,sugar"
3659,rice
3660,"butter,coffee,jam,rice"
3661,tea
3662,"butter,eggs,oil"
3663,"coffee,rice,sugar"
3664,eggs
3665,"bread,butter,milk,tea"
3666,"rice,sugar"
3667,oil
3668,"jam,oil,rice"
3669,milk
3670,rice
3671,"butter,jam,milk,tea"
3672,rice
3673,"butter,jam,tea"
3674,sugar
3675,"eggs,tea"
3676,jam
3677,"bread,butter,jam,rice"
3678,"coffee,sugar"
3679,"coffee,oil,rice,sugar"
3680,"bread,sugar,tea"
3681,"rice,sugar,tea"
3682,sugar
3683,"oil,rice"
3684,"butter,sugar"
3685,"jam,milk"
3686,"eggs,milk"
3687,"butter,jam"
3688,"bread,butter,jam"
3689,"eggs,rice"
3690,"coffee,rice,sugar"
3691,rice
3692,"eggs,oil"
3693,"butter,jam"
3694,"coffee,oil,sugar"
3695,oil
3696,"butter,jam"
3697,"bread,butter,coffee,jam,oil,sugar"
3698,"jam,milk,rice"
3699,"coffee,oil,sugar,tea"
3700,rice
3701,"milk,sugar"
3702,"butter,coffee,eggs,jam,sugar"
3703,"bread,butter,coffee"
3704,"bread,butter"
3705,"eggs,oil"
3706,"butter,jam"
3707,"coffee,jam,milk,sugar"
3708,"coffee,milk,sugar"
3709,jam
3710,tea
3711,"oil,rice"
3712,"coffee,sugar,tea"
3713,"eggs,jam,oil"
3714,tea
3715,"eggs,oil,sugar"
3716,milk
3717,eggs
3718,milk
3719,eggs
3720,"milk,sugar"
3721,"jam,tea"
3722,jam
3723,"bread,butter,eggs,jam,milk"
3724,"bread,butter,jam,tea"
3725,"milk,tea"
3726,tea
3727,"bread,oil,rice"
3728,"butter,eggs,jam,milk"
3729,"bread,eggs"
3730,jam
3731,"bread,butter,eggs,jam"
3732,eggs
3733,"coffee,oil,sugar,tea"
3734,"jam,sugar"
3735,milk
3736,jam
3737,"butter,jam,sugar,tea"
3738,"bread,butter"
3739,"coffee,rice,sugar,tea"
3740,"eggs,sugar,tea"
3741,sugar
3742,"butter,eggs,jam,rice"
3743,tea
3744,"bread,butter,jam,oil"
3745,tea
3746,"bread,butter,rice"
3747,"coffee,oil,sugar"
3748,oil
3749,oil
3750,eggs
3751,"butter,jam,milk"
3752,"bread,butter,jam,oil,tea"
3753,"butter,coffee,jam,oil,sugar"
3754,butter
3755,"jam,oil,tea"
3756,"butter,coffee,rice,sugar"
3757,"bread,butter,jam"
3758,eggs
3759,"bread,butter,eggs"
3760,"sugar,tea"
3761,eggs
3762,"bread,butter,jam,sugar"
3763,"sugar,tea"
3764,"eggs,jam"
3765,eggs
3766,rice
3767,jam
3768,"bread,oil"
3769,"jam,milk,oil"
3770,"bread,butter,jam,rice,tea"
3771,"eggs,milk,oil"
3772,"eggs,milk"
3773,rice
3774,"coffee,jam,sugar"
3775,"bread,butter,jam,sugar"
3776,"coffee,sugar"
3777,"butter,jam"
3778,"butter,coffee,jam,oil"
3779,tea
3780,"oil,rice"
3781,"butter,eggs,jam,tea"
3782,eggs
3783,"butter,coffee,jam,sugar"
3784,"butter,jam"
3785,"milk,rice,tea"
3786,"eggs,rice,sugar"
3787,"milk,rice,sugar"
3788,"coffee,milk,sugar"
3789,"milk,oil,rice"
3790,"eggs,jam,sugar"
3791,"coffee,sugar"
3792,"jam,milk,oil"
3793,jam
3794,"butter,eggs,jam,tea"
3795,"bread,milk,sugar"
3796,"butter,jam,tea"
3797,"bread,butter,jam,milk"
3798,"bread,coffee,rice"
3799,eggs
3800,"coffee,jam,sugar"
3801,"butter,jam,oil"
3802,eggs
3803,"butter,jam,milk,oil"
3804,"oil,rice,sugar"
3805,"coffee,sugar"
3806,"jam,rice,tea"
3807,"eggs,rice"
3808,jam
3809,"rice,tea"
3810,"butter,jam"
3811,"coffee,rice,sugar"
3812,"bread,butter,jam,tea"
3813,rice
3814,"jam,milk"
3815,"rice,sugar,tea"
3816,"coffee,sugar"
3817,"coffee,sugar"
3818,"bread,butter,coffee,jam"
3819,"butter,coffee,jam,sugar,tea"
3820,"oil,tea"
3821,"bread,butter,eggs,jam,oil"
3822,rice
3823,"bread,sugar"
3824,"bread,butter,jam,rice"
3825,"butter,jam,tea"
3826,"milk,tea"
3827,butter
3828,rice
3829,rice
3830,"oil,rice,tea"
3831,"bread,sugar"
3832,"oil,rice"
3833,milk
3834,oil
3835,"bread,butter,coffee,jam,sugar"
3836,"bread,butter,eggs,sugar"
3837,eggs
3838,"butter,jam,milk"
3839,"butter,eggs,jam,oil"
3840,"bread,butter,jam,rice,sugar"
3841,"bread,butter,coffee,jam,milk,sugar"
3842,"eggs,milk,oil"
3843,coffee
3844,"oil,rice,tea"
3845,eggs
3846,jam
3847,"coffee,milk,sugar,tea"
3848,milk
3849,rice
3850,eggs
3851,"milk,oil"
3852,"bread,butter,jam"
3853,"butter,jam,milk"
3854,"bread,butter,jam,tea"
3855,"jam,tea"
3856,"butter,jam"
3857,"butter,eggs,sugar"
3858,"eggs,jam,oil"
3859,rice
3860,rice
3861,"butter,coffee,jam,sugar"
3862,"bread,butter,oil"
3863,"butter,jam,oil"
3864,"coffee,eggs,rice,sugar"
3865,"coffee,sugar"
3866,milk
3867,"coffee,jam,sugar"
3868,"bread,butter,eggs,tea"
3869,"bread,butter,jam"
3870,"butter,eggs,jam"
3871,"butter,jam"
3872,"milk,sugar"
3873,"milk,oil,rice"
3874,"bread,rice,sugar"
3875,"milk,oil"
3876,"bread,butter,jam,sugar"
3877,"rice,sugar"
3878,tea
3879,"rice,tea"
3880,"coffee,milk,sugar"
3881,jam
3882,"oil,tea"
3883,"butter,jam,oil"
3884,"coffee,jam,milk,sugar"
3885,"jam,oil,tea"
3886,"butter,coffee,jam,sugar"
3887,"coffee,eggs,sugar"
3888,"sugar,tea"
3889,"coffee,eggs,milk,sugar"
3890,sugar
3891,"oil,rice"
3892,jam
3893,"coffee,eggs,milk"
3894,"coffee,sugar"
3895,"bread,butter,oil"
3896,"bread,coffee,rice,sugar"
3897,"oil,sugar"
3898,"jam,oil,sugar"
3899,"jam,sugar"
3900,"oil,rice"
3901,"butter,coffee,jam,rice,sugar"
3902,"butter,jam,tea"
3903,"milk,tea"
3904,"oil,rice,tea"
3905,"bread,butter,jam,sugar"
3906,jam
3907,rice
3908,"butter,coffee,sugar,tea"
3909,"bread,butter,rice,sugar"
3910,"bread,butter,jam,oil,tea"
3911,milk
3912,oil
3913,"coffee,eggs,sugar"
3914,"coffee,oil,sugar,tea"
3915,tea
3916,bread
3917,"bread,butter,eggs,jam"
3918,sugar
3919,"butter,jam,milk,tea"
3920,"coffee,rice,sugar,tea"
3921,"coffee,jam,rice,sugar"
3922,"coffee,sugar"
3923,eggs
3924,"rice,sugar"
3925,"butter,eggs"
3926,sugar
3927,"butter,jam,milk"
3928,eggs
3929,"jam,sugar"
3930,"jam,tea"
3931,"coffee,oil,rice"
3932,"butter,coffee,sugar"
3933,"bread,butter,oil,tea"
3934,"rice,sugar"
3935,"milk,sugar"
3936,rice
3937,"jam,oil"
3938,"jam,oil"
3939,"coffee,rice,sugar"
3940,eggs
3941,"bread,butter,jam"
3942,"milk,rice,tea"
3943,"milk,rice"
3944,"bread,butter,jam,rice"
3945,"coffee,eggs,oil,sugar"
3946,milk
3947,tea
3948,"butter,jam,rice"
3949,jam
3950,oil
3951,"jam,oil"
3952,tea
3953,"butter,jam,oil"
3954,"bread,butter,eggs,tea"
3955,"eggs,jam,tea"
3956,"bread,butter,jam"
3957,"butter,jam"
3958,"milk,rice"
3959,"jam,tea"
3960,"oil,tea"
3961,rice
3962,"eggs,jam,oil"
3963,"bread,butter,jam"
3964,"bread,butter,jam,oil"
3965,butter
3966,"bread,butter,coffee,eggs,sugar"
3967,eggs
3968,"butter,jam"
3969,tea
3970,sugar
3971,"butter,sugar"
3972,"bread,oil"
3973,"butter,oil"
3974,"rice,tea"
3975,"bread,butter,jam,sugar,tea"
3976,"butter,coffee,jam,sugar"
3977,"coffee,eggs,oil"
3978,tea
3979,"sugar,tea"
3980,"butter,jam"
3981,milk
3982,"coffee,sugar,tea"
3983,milk
3984,"milk,sugar,tea"
3985,"butter,jam,rice,sugar"
3986,tea
3987,"eggs,sugar"
3988,"oil,sugar"
3989,"coffee,sugar"
3990,"milk,oil,sugar"
3991,rice
3992,"coffee,sugar,tea"
3993,"butter,eggs,jam,tea"
3994,rice
3995,"coffee,sugar"
3996,"coffee,eggs,jam,sugar"
3997,"butter,jam"
3998,"bread,butter,jam"
3999,"eggs,jam,tea"
4000,sugar
